Sim,F_true,Nu0_true,Nu0_est,T_true,T_est,Theta,Loglik
12,0.2,0.1,0.09907039409531745,0.2,0.20557486692265428,9939.341427350835,-198.4061857289032
13,0.2,0.1,0.09587393908104833,0.2,0.19625595420759895,9010.662326865317,-224.29482480529623
14,0.2,0.1,0.11135425301372145,0.2,0.19408831244654057,8315.035982151878,-231.04891099305723
15,0.2,0.1,0.09764309438828392,0.2,0.19818927118468432,9833.669310014207,-205.7904960206689
16,0.2,0.1,0.1024296520547049,0.2,0.19977562883463776,12284.159546174793,-215.6748384281317
17,0.2,0.1,0.10651283175794661,0.2,0.20629548805803927,9959.486139866474,-204.42569423686155
18,0.2,0.1,0.11977624443564645,0.2,0.20074939426827082,10595.735982904602,-210.36529951576472
19,0.2,0.1,0.09567553582867885,0.2,0.20893076706037883,8582.00007939703,-212.01519347507326
20,0.2,0.1,0.09241711424925153,0.2,0.19195693441812967,10451.132920183425,-205.54283609970787
1,0.2,0.1,0.1440101213436764,0.3,0.3302245464570015,10197.128126219393,-197.6726013186642
2,0.2,0.1,0.10717048366705814,0.3,0.3009143370152275,7765.932782917426,-215.09113088717345
3,0.2,0.1,0.12016785909765672,0.3,0.3147513835317021,6036.070062261289,-344.897311049157
4,0.2,0.1,0.10135393544539846,0.3,0.31241948186963964,9908.881584034014,-192.81310375881264
5,0.2,0.1,0.08533323951002991,0.3,0.2906105434086741,11228.60968563095,-193.52637301376978
6,0.2,0.1,0.11215248015505265,0.3,0.2977416119239402,13105.452307609932,-201.32598689902875
7,0.2,0.1,0.11508718105530485,0.3,0.31219602057573703,9565.856930770631,-197.87457776721703
8,0.2,0.1,0.09803073783046015,0.3,0.3194280768206019,14281.048922719227,-219.2087023572367
9,0.2,0.1,0.11409285589759585,0.3,0.30696369632247344,9187.138181517023,-197.4828373180752
10,0.2,0.1,0.12401485576353832,0.3,0.32452169275981974,9520.120533655847,-205.06093536838625
11,0.2,0.1,0.10735498831210671,0.3,0.2980710142454776,9646.112928955343,-194.43765341803862
12,0.2,0.1,0.07470508167280854,0.3,0.26911750526109474,11059.696871225207,-199.74725747710352
13,0.2,0.1,0.11125355634438598,0.3,0.3236110216650672,8873.463266734467,-204.03195648800363
14,0.2,0.1,0.10157067477624634,0.3,0.3115019081773344,6614.527249504719,-282.8091082389732
15,0.2,0.1,0.08380083024717253,0.3,0.29733707245485336,10296.856913826281,-192.52361759945165
16,0.2,0.1,0.09510409353750167,0.3,0.30204406115866594,9152.283477936517,-195.15435370789606
17,0.2,0.1,0.11294020311699819,0.3,0.3031386890400372,10197.412131005682,-193.95813782621485
18,0.2,0.1,0.09477287712677719,0.3,0.29227274223859095,11368.954579352243,-196.85192036860724
19,0.2,0.1,0.12235523813265761,0.3,0.3313721978143363,10719.69046807345,-198.68398233059145
20,0.2,0.1,0.11103629417008407,0.3,0.3077517746426038,8891.311689464326,-195.4159746943542
1,0.2,0.25,0.24514539609745978,0.1,0.09253003578232386,9947.578799420393,-205.6080498852208
2,0.2,0.25,0.2508121074864236,0.1,0.09040784688203082,10043.817168444113,-201.78473622232036
3,0.2,0.25,0.25131222958342225,0.1,0.10291727037125302,10123.448194579907,-204.69793386989227
4,0.2,0.25,0.2629475843523673,0.1,0.11001423836301022,9524.351750062162,-229.43237807074468
5,0.2,0.25,0.22606106790580047,0.1,0.09938759210501764,10241.522748984213,-208.70869865648797
6,0.2,0.25,0.20786307459905712,0.1,0.08050311923380184,10049.150702777402,-209.3734448579895
7,0.2,0.25,0.23812726464715492,0.1,0.08845480720366347,9821.855146046752,-214.01858976242602
8,0.2,0.25,0.2690633815780304,0.1,0.09351654042096189,10228.388005319317,-213.537338513809
9,0.2,0.25,0.25877984282131095,0.1,0.10125058025246515,10050.167020374658,-212.43728406849675
10,0.2,0.25,0.24826277034215036,0.1,0.12246405827666246,9889.596066205775,-208.19890770239078
11,0.2,0.25,0.2137569121187829,0.1,0.09011412617716907,9944.038784511602,-207.35898847358305
12,0.2,0.25,0.2595407296028637,0.1,0.10792081566870676,9904.552524929773,-205.84299279537504
13,0.2,0.25,0.2768556621895535,0.1,0.13168860910986863,9862.937113116517,-210.8280097954314
14,0.2,0.25,0.2802987677967644,0.1,0.1016699750724979,9974.80053629065,-206.29209479435428
15,0.2,0.25,0.22173123462541489,0.1,0.07673857037529802,10129.728736604511,-216.9999266098646
16,0.2,0.25,0.2685780882570383,0.1,0.1144007145066097,9899.667449013938,-206.0631348584302
17,0.2,0.25,0.23978600558677635,0.1,0.0866944958693562,9831.583495513109,-217.59251357959613
18,0.2,0.25,0.2653643250582985,0.1,0.09992696850761491,9952.3533075474,-219.39639624849258
19,0.2,0.25,0.2630221168374173,0.1,0.1042750050260219,10011.000193416434,-206.09186517618582
20,0.2,0.25,0.2640998383326517,0.1,0.09927443745329882,9958.797259478777,-215.7770024019061
1,0.2,0.25,0.2610139557223903,0.2,0.2093906768057825,9437.593535139573,-223.7755238379176
2,0.2,0.25,0.23986803545285634,0.2,0.17707121213380633,9503.072994572894,-210.76812858615028
3,0.2,0.25,0.2608441144869115,0.2,0.18688719146284813,9946.083610012856,-212.68925694512654
4,0.2,0.25,0.2537596106266761,0.2,0.20237366004702856,10307.02615254267,-206.3751854903818
5,0.2,0.25,0.25253764249521593,0.2,0.1913596314217064,10022.167357919756,-201.06174730526504
6,0.2,0.25,0.25297920852750694,0.2,0.19294360461790258,9801.798428049484,-209.77220906961838
7,0.2,0.25,0.24622667691001987,0.2,0.20197286615487686,10218.507977557816,-205.03753280463604
8,0.2,0.25,0.24853662556285191,0.2,0.2069129451939358,9993.52025203793,-205.43734960104234
9,0.2,0.25,0.2542399556586608,0.2,0.20540371131918211,10017.896505207671,-214.64026681490077
10,0.2,0.25,0.26492415810694014,0.2,0.21042808814438685,9883.144415533496,-204.3960325662846
11,0.2,0.25,0.24313498068598996,0.2,0.1689643839854649,9945.363344424322,-205.63335350984755
12,0.2,0.25,0.2505277409428166,0.2,0.18655557116563712,10111.64373084983,-207.86661081825036
13,0.2,0.25,0.24255605061437394,0.2,0.17586005359385135,9723.232694629827,-210.04200908657492
14,0.2,0.25,0.24917645705576075,0.2,0.22178237267292422,10135.72645321829,-200.900583526299
15,0.2,0.25,0.26234419636940265,0.2,0.20529270570491523,9450.600469891242,-219.0237925373882
16,0.2,0.25,0.25651647824531487,0.2,0.1943351674194031,11271.69984874649,-230.1517894478094
17,0.2,0.25,0.2518196289730464,0.2,0.21494553572898895,9536.155884878128,-220.50577619512728
18,0.2,0.25,0.23553267203070086,0.2,0.20122752372030814,9756.76985859499,-204.97276681322228
19,0.2,0.25,0.27157441109935393,0.2,0.21600570119803733,10020.028103925877,-204.3927327896638
20,0.2,0.25,0.2677594416543109,0.2,0.18059811588067365,9761.556645125813,-216.7562309976821
1,0.2,0.25,0.24480155399284373,0.3,0.2865443755098267,9335.792803305128,-213.48367948713667
2,0.2,0.25,0.2591009775863436,0.3,0.27105819300764916,9932.974851026482,-211.57818062580952
3,0.2,0.25,0.28421624113782096,0.3,0.31779620297405936,9277.951197163873,-232.2686351897696
4,0.2,0.25,0.26067841568175004,0.3,0.31130470255550485,10082.25596899301,-197.88352437590606
5,0.2,0.25,0.2535137327470291,0.3,0.294539775869047,9894.537543656676,-205.0417179881382
6,0.2,0.25,0.2629858584753405,0.3,0.3150292430745347,10001.672855916167,-202.6426106344269
7,0.2,0.25,0.25292020039405544,0.3,0.3193049133334915,10103.503193752616,-215.56496649110886
8,0.2,0.25,0.2863206629737779,0.3,0.2766275390717264,10290.736239095757,-200.5334670473701
9,0.2,0.25,0.27053211929660725,0.3,0.3103454685134424,10686.012705239056,-221.67964317648307
10,0.2,0.25,0.25864677021451726,0.3,0.33536640223887104,10191.120667240777,-203.44243597887726
11,0.2,0.25,0.25967095212200614,0.3,0.3045133976908462,10515.513971122497,-210.77477937641083
12,0.2,0.25,0.24033486215206926,0.3,0.288499769177003,9875.627866649902,-203.5877809250951
13,0.2,0.25,0.272630752487133,0.3,0.29181253775073307,10033.504717381486,-207.97118072917544
14,0.2,0.25,0.25793295252288484,0.3,0.3351481117949177,8944.411574108044,-214.78294177447492
15,0.2,0.25,0.23411111171917176,0.3,0.2935917969909406,10352.090968531122,-200.98302307178426
16,0.2,0.25,0.25223416408049176,0.3,0.3037589279220404,9884.137229786102,-206.76509438325195
17,0.2,0.25,0.2698557047873017,0.3,0.3016157132084948,9898.50508911405,-204.45594815983316
18,0.2,0.25,0.2486748487385671,0.3,0.3277393805698534,9266.336731655281,-231.18850851916352
19,0.2,0.25,0.2756165179541138,0.3,0.3106663047009419,10468.189953733046,-211.19611025078393
20,0.2,0.25,0.26719069406605306,0.3,0.3093724181613519,10090.201471557943,-211.47739759388958
1,0.2,0.5,0.44469411119482344,0.1,0.06924372459871043,10171.94904310571,-210.07001285626848
2,0.2,0.5,0.5185798695048844,0.1,0.11344102228461972,10109.616210116916,-209.37767277306796
3,0.2,0.5,0.5114283484554303,0.1,0.08830411873062298,9945.980154446492,-216.25155958163964
4,0.2,0.5,0.5659866901209423,0.1,0.16724525329948703,9952.332949100572,-205.58649900087755
5,0.2,0.5,0.48122544105043125,0.1,0.11870184844770823,9912.119030289135,-203.8305930426393
6,0.2,0.5,0.3374367825778579,0.1,0.04888885502094332,9811.529013146177,-212.01579097333138
7,0.2,0.5,0.5640900824381884,0.1,0.09933932333890066,9973.442196460943,-204.99404483728836
8,0.2,0.5,0.49685306229034515,0.1,0.08764593004631172,10076.818636852155,-210.07149697180614
9,0.2,0.5,0.36001433797642685,0.1,0.058963592616282624,9993.252776284802,-206.45540728757237
10,0.2,0.5,0.5229176866209605,0.1,0.13105002341596275,10140.754405420163,-201.45277643779048
11,0.2,0.5,0.47923876576702,0.1,0.09856722936324187,10071.726687710652,-210.05942366356544
12,0.2,0.5,0.47810051174486135,0.1,0.08765718375409927,9892.661974239,-211.3595211070318
13,0.2,0.5,0.5696098457484963,0.1,0.09890002963267748,9941.465188923381,-216.59892784641374
14,0.2,0.5,0.4714165242751596,0.1,0.11803361611756794,9991.180901701115,-204.49235070193697
15,0.2,0.5,0.5054787242317558,0.1,0.12184901051524258,9872.45817742369,-214.91906031290569
16,0.2,0.5,0.45767706625930066,0.1,0.0920597039215867,10050.84868281871,-211.30931064285608
17,0.2,0.5,0.49532733596580913,0.1,0.10530485473812398,9940.71324327117,-210.25476739697774
18,0.2,0.5,0.4923450873819381,0.1,0.09961488900325488,10044.419869636771,-209.38156874233084
19,0.2,0.5,0.5017527775788625,0.1,0.10321048348603472,10004.628121390682,-215.30508651404648
20,0.2,0.5,0.5136442030736948,0.1,0.11431081807677719,9831.869212566962,-213.65622121896843
1,0.2,0.5,0.5266464305305593,0.2,0.21959059399534656,9914.081708904881,-210.95987432112258
2,0.2,0.5,0.4699576349037627,0.2,0.14513682520496657,10036.325249397743,-208.71659021898165
3,0.2,0.5,0.49565106276911486,0.2,0.1590739149984357,10091.20514978245,-219.10955800596332
4,0.2,0.5,0.5184279150816862,0.2,0.18981712989652363,9953.357063450523,-202.22677427967528
5,0.2,0.5,0.524592724240397,0.2,0.18670360587672236,9763.783486774388,-212.7431106427947
6,0.2,0.5,0.5115213079701513,0.2,0.25681965735736173,9953.47337920222,-209.49382079847578
7,0.2,0.5,0.502588879506963,0.2,0.19823646118963928,9757.289253527888,-208.40209651769965
8,0.2,0.5,0.4801029577248705,0.2,0.160987271505983,9769.679999267988,-208.26856278996945
9,0.2,0.5,0.4901744451756547,0.2,0.1775292586861934,9763.293652547458,-225.09412139059964
10,0.2,0.5,0.5042803074083325,0.2,0.2347691347750358,10078.664771693644,-210.4917683570112
11,0.2,0.5,0.5059728155555845,0.2,0.17067283855721493,10138.09093759809,-215.3648369800036
12,0.2,0.5,0.4947230702379566,0.2,0.18434285142339435,9867.09969289596,-209.91436372497196
13,0.2,0.5,0.49064183386681576,0.2,0.19095756941901773,9909.72546145861,-209.10394815597135
14,0.2,0.5,0.5426239436739708,0.2,0.21239102621147266,9843.94774694888,-212.21354438639162
15,0.2,0.5,0.5611986220929296,0.2,0.19721713420213877,10060.483579908974,-203.84635571605327
16,0.2,0.5,0.5325992370607144,0.2,0.24412738134049128,10112.706507607798,-228.61320116403033
17,0.2,0.5,0.5037860456823069,0.2,0.2108695814267258,10009.343102171537,-210.26638202962226
18,0.2,0.5,0.49968891338336907,0.2,0.20551032091172472,10465.1101659916,-220.73911606417437
19,0.2,0.5,0.4758170865186624,0.2,0.20136890252838513,10244.994528740284,-209.57687423110258
20,0.2,0.5,0.5415352391617771,0.2,0.18387117306026937,10077.795187353478,-210.68289118977566
1,0.2,0.5,0.501848359970437,0.3,0.3230136510532269,10371.109801164292,-213.22012619563031
2,0.2,0.5,0.5438575507567458,0.3,0.2999852942838017,9822.060549483342,-206.3447417126862
3,0.2,0.5,0.5340752983755173,0.3,0.2732276296746033,11296.439266539106,-213.9441513767989
4,0.2,0.5,0.4938922245646961,0.3,0.3033214502935038,9694.815787531075,-208.81302608571082
5,0.2,0.5,0.49287824247118317,0.3,0.3089589864609776,10168.777628193278,-207.45167162054054
6,0.2,0.5,0.5024632640439338,0.3,0.32865086874538835,10133.358761982929,-205.3284499987244
7,0.2,0.5,0.5403947666064094,0.3,0.2764071345585936,9981.864839599546,-211.447461284067
8,0.2,0.5,0.4939837119905977,0.3,0.29307923712405737,9918.730079107243,-206.05050964689087
9,0.2,0.5,0.496330795013583,0.3,0.27953530321392756,10039.36830920776,-211.13332168578245
10,0.2,0.5,0.4836346204470924,0.3,0.30983808232110593,10146.036874561503,-216.56016304476725
11,0.2,0.5,0.5348447833849364,0.3,0.2922881552578928,9896.055910369867,-209.58232946644125
12,0.2,0.5,0.5115024312423394,0.3,0.23808123585709512,10041.470998973478,-207.56189510320894
13,0.2,0.5,0.5285877160849567,0.3,0.29739526533894844,10256.952174405535,-208.53544916236797
14,0.2,0.5,0.49836364021560353,0.3,0.2709267899354671,9717.394376809558,-211.78360498529992
15,0.2,0.5,0.5343408416816965,0.3,0.315656298314338,9700.499176464757,-214.6202998398113
16,0.2,0.5,0.47237643406889274,0.3,0.33459023879516764,10039.132242675294,-209.4160688069528
17,0.2,0.5,0.5023655919097091,0.3,0.2871134420420676,9901.161201022742,-203.7927564680499
18,0.2,0.5,0.5449160114700758,0.3,0.30009579921494384,9910.002562316196,-208.5927596054139
19,0.2,0.5,0.5166020179109376,0.3,0.27660163709852587,9877.3605464518,-207.30855349923013
20,0.2,0.5,0.5102757090785206,0.3,0.3062022610410931,9837.191771389442,-214.96162123159888
