Sim,F_true,Nu0_true,Nu0_est,T_true,T_est,Theta,Loglik
4,0.5,0.1,0.09736530678380519,0.2,0.19700650806153652,9894.13843402023,-201.1251310571064
5,0.5,0.1,0.11494220081961555,0.2,0.20239226667154664,9731.712848648987,-217.61512634959092
6,0.5,0.1,0.11869090978378867,0.2,0.2145963896275486,8248.407851835786,-241.5904905983042
7,0.5,0.1,0.11011278591347659,0.2,0.18845071502847677,9797.406623345005,-202.52923648748254
8,0.5,0.1,0.11694020087990063,0.2,0.2122983336554257,9305.202953801094,-207.6446520922443
9,0.5,0.1,0.10267657908262913,0.2,0.20132635104069665,9088.468067625241,-199.04267617847006
10,0.5,0.1,0.11676790676489654,0.2,0.20449184810209065,9412.307497444981,-208.01773425420345
11,0.5,0.1,0.11319750896929594,0.2,0.20655751387247487,8363.417987143564,-226.53567487638952
12,0.5,0.1,0.10933720640878179,0.2,0.20462810557105723,10036.085139787894,-202.46327370880897
13,0.5,0.1,0.1100518651413627,0.2,0.19188538911864397,9500.076838717963,-199.2224039911158
14,0.5,0.1,0.10083979949329674,0.2,0.19413959338710293,9756.546703034117,-204.39820030527233
15,0.5,0.1,0.10371626995849029,0.2,0.19340781182431988,9998.042486824233,-203.9808177547493
16,0.5,0.1,0.11607866713781455,0.2,0.20541212238694262,9745.005052072504,-210.61164236650882
17,0.5,0.1,0.1176806819350045,0.2,0.20852610511221595,9230.797381629503,-200.18504306009027
18,0.5,0.1,0.1085314921229328,0.2,0.19352576182907683,10513.870202260552,-203.18168533023174
19,0.5,0.1,0.10896194510242166,0.2,0.19852747304158364,9104.776838284608,-200.8186430773069
20,0.5,0.1,0.1046346065572713,0.2,0.1999678730297469,8472.86963372762,-242.63541202601778
1,0.5,0.1,0.10682451063866413,0.3,0.3072545572213149,9100.91267880765,-201.1274693279994
2,0.5,0.1,0.08628531009340042,0.3,0.2929301520165233,9399.310444191424,-196.44164888004264
3,0.5,0.1,0.1319113479987674,0.3,0.32846846972705634,11567.613580410465,-201.35281049463538
4,0.5,0.1,0.13633728184040558,0.3,0.310481104677751,8239.973866342478,-198.7918178162896
5,0.5,0.1,0.11441911064164906,0.3,0.3302891709209597,7603.095470366224,-219.24679472079362
6,0.5,0.1,0.11838944517724033,0.3,0.3107464286641122,11890.536898799324,-217.42198187048427
7,0.5,0.1,0.13246397382685138,0.3,0.3119543583345552,6956.062476914929,-227.72591135822074
8,0.5,0.1,0.09892116945372607,0.3,0.2961941880106056,12837.437670348525,-217.1011896008273
9,0.5,0.1,0.11869069948243735,0.3,0.3151871371753814,9065.313226489523,-195.83590227055674
10,0.5,0.1,0.1196966408871897,0.3,0.32196087781873367,7787.342810197687,-222.683968079309
11,0.5,0.1,0.08797805552357851,0.3,0.3015977376335623,10917.463819362154,-215.68488898169858
12,0.5,0.1,0.1093364847790515,0.3,0.30797875659067847,15098.798721388914,-229.03108192670635
13,0.5,0.1,0.12296751381420169,0.3,0.3140122008288061,11160.695911569184,-206.0372379012399
14,0.5,0.1,0.12768666262145023,0.3,0.30489413418630207,7261.469535117682,-216.12367912059239
15,0.5,0.1,0.11960412258553957,0.3,0.30881232678842385,10252.890281602462,-197.26854814968885
16,0.5,0.1,0.1221471668764901,0.3,0.3195375577091443,7095.579175900464,-248.1552507923077
17,0.5,0.1,0.11660959536101123,0.3,0.30496988466920316,10341.673285874844,-205.12853405417582
18,0.5,0.1,0.12143433425812192,0.3,0.3083996014733344,11559.167977228271,-207.6713973765535
19,0.5,0.1,0.11021474088120088,0.3,0.3137099246526413,9153.335972161345,-200.26726392750066
20,0.5,0.1,0.10340604984588275,0.3,0.3224921515083094,9254.130617554289,-194.61712842242116
1,0.5,0.25,0.18724327424484774,0.1,0.08005318405078683,10101.801297649663,-214.7297767624824
2,0.5,0.25,0.22728525240670366,0.1,0.09500938818976419,9930.485239897283,-218.71457220144168
3,0.5,0.25,0.230068293995308,0.1,0.0866772586616106,9982.682262924054,-220.56921137091763
4,0.5,0.25,0.2517389371415125,0.1,0.09266838621458452,10082.683791145644,-202.05583836172593
5,0.5,0.25,0.20243720794556533,0.1,0.08380727241278312,9775.681157720519,-214.22785334110267
6,0.5,0.25,0.2433037425520479,0.1,0.10232988626907061,10136.034627186436,-209.74717692578747
7,0.5,0.25,0.2326805312318204,0.1,0.08346198463435911,9901.13458167148,-212.06226474036362
8,0.5,0.25,0.19181335822284018,0.1,0.07131285530952111,9926.019667563782,-210.11404126365676
9,0.5,0.25,0.23065946571562698,0.1,0.10157734758583586,10015.166700871207,-205.17301854747643
10,0.5,0.25,0.25009688850886425,0.1,0.10467744793145196,6538.254819408747,-228.4317242281354
11,0.5,0.25,0.24209563874493686,0.1,0.09768695243751699,9961.929429733234,-201.51136459586803
12,0.5,0.25,0.22165157967993335,0.1,0.07559593941407745,9706.190722769139,-207.29859834753597
13,0.5,0.25,0.2855430603291232,0.1,0.10551483578541442,10089.13980706396,-218.4928487735017
14,0.5,0.25,0.24573592295377084,0.1,0.09579191614678385,9855.46386459819,-210.53215740243581
15,0.5,0.25,0.2322813788708075,0.1,0.08830792521814455,10171.264298220367,-214.63675650195
16,0.5,0.25,0.23425437439221874,0.1,0.09375759862937762,9837.889450171748,-215.6821445045041
17,0.5,0.25,0.22996364325684565,0.1,0.09139684077511354,9623.996998319884,-214.47624623774857
18,0.5,0.25,0.2652622319865865,0.1,0.10667556655495053,9716.685027577209,-220.08551079898325
19,0.5,0.25,0.22639808247088677,0.1,0.08097044748083332,9921.768044174334,-207.38244945880126
20,0.5,0.25,0.26337058403769387,0.1,0.10817017604079406,10043.324158972615,-216.95830410473138
1,0.5,0.25,0.2589964751115903,0.2,0.18640284133086252,9986.560537970927,-207.62818752129465
2,0.5,0.25,0.2704086675967127,0.2,0.2230488590956229,9610.141637051624,-218.5434426751625
3,0.5,0.25,0.24383956360277306,0.2,0.19397775854876298,9239.399768968135,-224.09520305818955
4,0.5,0.25,0.2608313876193459,0.2,0.19801176254896047,9700.753116597425,-209.91547982709176
5,0.5,0.25,0.25119696581840045,0.2,0.18176926013404734,10035.323531368082,-207.68771045148344
6,0.5,0.25,0.27519914450750077,0.2,0.23129590675926953,9950.10974311718,-206.83327572742917
7,0.5,0.25,0.24535058926653988,0.2,0.16172080787321516,9624.460769134574,-215.3803607093962
8,0.5,0.25,0.2621984446294101,0.2,0.18895602304352443,9652.653804338433,-214.119040341129
9,0.5,0.25,0.2721118185565333,0.2,0.18462544556065744,9907.49725633402,-209.9306909029276
10,0.5,0.25,0.2540768286792445,0.2,0.20301852088751565,10087.935041763669,-214.03805104002595
11,0.5,0.25,0.2692721372569011,0.2,0.1891471235936742,9991.399636203352,-206.474976008201
12,0.5,0.25,0.266167468421515,0.2,0.19942911098473692,9791.59689449944,-210.92601847936305
13,0.5,0.25,0.26730649809400775,0.2,0.21480884656090304,9764.451774967243,-202.04624089951915
14,0.5,0.25,0.23878436036494458,0.2,0.17283630847992373,11068.845006517831,-231.29107217314424
15,0.5,0.25,0.25935970955613635,0.2,0.19921022751048587,9639.08717175194,-209.95286385788972
16,0.5,0.25,0.2569917695975437,0.2,0.18881603507167682,9709.549396899196,-207.40106726927218
17,0.5,0.25,0.24812718997530214,0.2,0.17470371993762335,10313.723429411522,-219.8147895447761
18,0.5,0.25,0.2499005417793119,0.2,0.19923927784186035,9863.168731327665,-202.3085367660575
19,0.5,0.25,0.26454100769944694,0.2,0.1878541211789148,9979.498017676719,-219.66931368319
20,0.5,0.25,0.2672979938117091,0.2,0.17735562267474975,9684.152761889618,-216.7200246499002
1,0.5,0.25,0.28211229624524764,0.3,0.3044478161314618,9305.629670764141,-226.37139915496664
2,0.5,0.25,0.2646574088596408,0.3,0.3067982138331791,9976.441922584774,-209.64204223003424
3,0.5,0.25,0.2895217174590745,0.3,0.3140985826336346,9818.826406894417,-213.65705886068292
4,0.5,0.25,0.29740173040450796,0.3,0.3026755679280571,9513.412141315688,-214.6748127246268
5,0.5,0.25,0.2399441505706846,0.3,0.28962979620164714,9820.12918688408,-221.19515344047352
6,0.5,0.25,0.2874268303273333,0.3,0.32866524689434323,9168.998585592424,-216.65242534689094
7,0.5,0.25,0.28962672586736077,0.3,0.3196782160973477,10713.638426881917,-216.59929676661784
8,0.5,0.25,0.2653345179224836,0.3,0.3195197919299365,10098.594361425168,-210.68657541084008
9,0.5,0.25,0.3214483942932294,0.3,0.31221887814965793,9421.816887312809,-209.65783053054543
10,0.5,0.25,0.24466951112074634,0.3,0.2763857084808747,9693.814066152368,-207.76319733389914
11,0.5,0.25,0.2581496212629575,0.3,0.2793051903547802,9682.867769569091,-201.92351661860266
12,0.5,0.25,0.27001040614415533,0.3,0.3057510068070567,9818.267992117193,-207.58673010954658
13,0.5,0.25,0.24251408820765047,0.3,0.3061626888187265,9715.230691538856,-203.59365154167097
14,0.5,0.25,0.2230389079476678,0.3,0.30274931967424634,10880.563002812965,-229.69218252178052
15,0.5,0.25,0.29378394307435796,0.3,0.32126688917440943,9375.498451096728,-208.76816775948396
16,0.5,0.25,0.24942289131911083,0.3,0.31393931880647646,9775.840782743799,-216.69939164307425
17,0.5,0.25,0.27395313960864515,0.3,0.29885278645081853,10531.085720357167,-217.20189444427797
18,0.5,0.25,0.2704644922691849,0.3,0.29353304276054054,11151.267656231215,-216.03166835847128
19,0.5,0.25,0.2862883476785041,0.3,0.30707678341919725,9410.50227152984,-215.25574503238852
20,0.5,0.25,0.260303533524108,0.3,0.298561364810781,9230.42591465222,-220.78929795983538
1,0.5,0.5,0.36610146734112803,0.1,0.06599724308959706,9849.619995837604,-213.07314691622275
2,0.5,0.5,0.3649864757125194,0.1,0.07275044250576199,9968.70755043618,-205.89864843892872
3,0.5,0.5,0.5522188681103231,0.1,0.1520050304897322,9865.707971393002,-217.9110065894116
4,0.5,0.5,0.461264268681627,0.1,0.08400213271769613,9901.73786473476,-207.3627470499507
5,0.5,0.5,0.4664303524355198,0.1,0.09278587273842942,9887.179088222438,-210.5968956106732
6,0.5,0.5,0.4944583251335372,0.1,0.10075598252755265,9820.919914704142,-212.44125307833747
7,0.5,0.5,0.45307491491681934,0.1,0.10140310787202618,9914.306162848434,-215.43809826595214
8,0.5,0.5,0.4467244160806627,0.1,0.08532744107241161,9869.938679495166,-212.62014554656616
9,0.5,0.5,0.357634305664068,0.1,0.06394578890348583,10004.793092543086,-205.75153690896536
10,0.5,0.5,0.4115951655881377,0.1,0.06732027833467903,10015.217852033295,-219.47184312141928
11,0.5,0.5,0.4970454650300461,0.1,0.08727875137286352,9851.09000202525,-210.89291091513735
12,0.5,0.5,0.3459675316615287,0.1,0.06111199767611467,9908.452632676815,-208.95294096035434
13,0.5,0.5,0.2886258681479631,0.1,0.043227613057269076,9842.237199790594,-212.30451452080263
14,0.5,0.5,0.5967590810433744,0.1,0.12298667470734599,9841.509768871212,-211.3342064009056
15,0.5,0.5,0.4623146807388137,0.1,0.10281189896820728,9794.143507134593,-210.11389546021087
16,0.5,0.5,0.44878534731363245,0.1,0.08800232960089842,9948.804802352488,-221.02391401949058
17,0.5,0.5,0.482342110248181,0.1,0.09523713422407536,10022.584100231385,-202.1223717907542
18,0.5,0.5,0.48867059906247995,0.1,0.08650418359154208,9955.674900535065,-212.92318922056108
19,0.5,0.5,0.3595252617648421,0.1,0.0690203399518855,9965.02862637269,-220.41014743294056
20,0.5,0.5,0.44319522594697397,0.1,0.08338951681903435,9893.750485600178,-215.4102880503052
1,0.5,0.5,0.49433355883704383,0.2,0.19049902726757473,10491.832156004622,-220.70907813062593
2,0.5,0.5,0.4430013603200593,0.2,0.16203012773313213,10079.636212011088,-204.84240090148774
3,0.5,0.5,0.4630306491104448,0.2,0.19363415543362694,10119.277562942467,-212.09838499680427
4,0.5,0.5,0.5542957884838429,0.2,0.21064648043869638,10218.221488769155,-232.3635969821595
5,0.5,0.5,0.45457771817104997,0.2,0.1479711463238534,9896.08012151593,-224.1232734679944
6,0.5,0.5,0.48256807869606944,0.2,0.1874245187723302,10225.886360333072,-218.27129115052253
7,0.5,0.5,0.5160930202693763,0.2,0.18145076428960102,9857.262178742862,-207.19429021918654
8,0.5,0.5,0.4938290222556624,0.2,0.2151913425961295,9908.72297553831,-204.40946659135795
9,0.5,0.5,0.4947851513485731,0.2,0.17673597374222838,10359.020990910132,-222.92045476583814
10,0.5,0.5,0.501793474201674,0.2,0.20620729786369352,10217.828020798806,-224.61685998907774
11,0.5,0.5,0.4474300408757997,0.2,0.1788316373247878,9788.172844124534,-215.89499726369058
12,0.5,0.5,0.5179237589920916,0.2,0.16391451507322932,9791.562747376238,-210.98575097801552
13,0.5,0.5,0.5522541792642739,0.2,0.1928510560081101,9870.765989763628,-210.7362244861954
14,0.5,0.5,0.47794989234366386,0.2,0.17827257638740338,9736.202085062692,-214.58423273186804
15,0.5,0.5,0.4870113564834058,0.2,0.20356907387642395,9653.670498584703,-226.90652325383178
16,0.5,0.5,0.4571110614784422,0.2,0.17511327771956867,10011.819254052523,-211.05930192532514
17,0.5,0.5,0.5176399136578766,0.2,0.22330853572397583,9790.495765352125,-204.7551590147791
18,0.5,0.5,0.48209693754871025,0.2,0.17352913605128897,9909.047374084907,-206.90608330800546
19,0.5,0.5,0.4889999958665977,0.2,0.16253417384378355,10188.189094725007,-223.97869359032006
20,0.5,0.5,0.4467830073186234,0.2,0.13052688547586297,10020.832752362292,-222.48797926425664
1,0.5,0.5,0.530192341457362,0.3,0.24916641282347773,9865.122575722506,-211.26345754935824
2,0.5,0.5,0.5059199565607371,0.3,0.2827741209798422,9426.071386019463,-221.8184566378544
3,0.5,0.5,0.5546250226175578,0.3,0.2041823872594977,9449.683515686485,-244.20394599816416
4,0.5,0.5,0.47247099332780035,0.3,0.2862849979684732,9898.215633696775,-214.32160475653427
5,0.5,0.5,0.4817433813341925,0.3,0.28829343192223716,10031.563630463002,-208.8031827859137
6,0.5,0.5,0.5062753681029928,0.3,0.2437349444398854,9726.87552717859,-216.95434617582487
7,0.5,0.5,0.5577743922678681,0.3,0.2742654387360081,9940.215594823041,-226.2064466182262
8,0.5,0.5,0.5555514543745372,0.3,0.30304224164558846,10231.605999858342,-212.29756719481702
9,0.5,0.5,0.5199218128491576,0.3,0.25272103334783547,9896.522036762137,-211.521162478174
10,0.5,0.5,0.49551731573437374,0.3,0.3192834599239499,9251.674166632085,-245.8763367032302
11,0.5,0.5,0.4777405040063567,0.3,0.308428162812746,10026.225773552509,-203.81235351197836
12,0.5,0.5,0.47410923894041385,0.3,0.2747581605272313,9769.34038791274,-207.57575024405753
13,0.5,0.5,0.5255228686211363,0.3,0.22800560377052306,9380.074011044311,-229.23645999878045
14,0.5,0.5,0.5385652082308675,0.3,0.20984887501858637,10030.22093968858,-208.61326060069916
15,0.5,0.5,0.5235151000902588,0.3,0.3070043329340432,9917.232539942162,-203.330296649013
16,0.5,0.5,0.5153900531522285,0.3,0.23001890555786178,9791.123575303362,-204.47953074320935
17,0.5,0.5,0.5241214696323823,0.3,0.2163663187690178,9950.61752253061,-207.6361444281091
18,0.5,0.5,0.5428679301767051,0.3,0.22514070183680085,9589.970888817414,-212.94129566273023
19,0.5,0.5,0.5008778099352401,0.3,0.3007142482878814,9958.833364254748,-213.02829905583621
20,0.5,0.5,0.5172047533882823,0.3,0.27855259447534114,9858.530209763818,-209.79211367096616
