Sim,F_true,Nu2_true,Nu2_est,T_true,T_est,M21_true,M21_est,Theta,Loglik
13,0.2,0.1,0.09399562033702842,0.1,0.094209408770379,1.5,1.400545932523442,10040.719661690318,-6201.996063771561
14,0.2,0.1,0.10186701980480105,0.1,0.09764854571465315,1.5,1.2937633772803763,10027.162139518587,-5757.343775274363
15,0.2,0.1,0.09662235743060038,0.1,0.09672491525107553,1.5,1.5759321995216062,10004.4149715793,-5729.375076661938
16,0.2,0.1,0.09683738720390483,0.1,0.09599895390738271,1.5,1.2889037518339659,9988.718479414987,-5754.9254972953295
17,0.2,0.1,0.10392769054875138,0.1,0.10226102706085122,1.5,1.3209009698365621,9912.773463039779,-5674.411075340495
18,0.2,0.1,0.08900704659238594,0.1,0.08705230761095839,1.5,1.3635201581477838,10063.230667297512,-5704.477034662238
19,0.2,0.1,0.10084888696090599,0.1,0.09976234622644546,1.5,1.397046550904352,9952.997827830754,-5668.609789859938
20,0.2,0.1,0.09392694099913278,0.1,0.09924802932918762,1.5,1.8073191209663075,10076.727857244001,-6673.588075828182
1,0.2,0.1,0.10174408125248353,0.2,0.20312757718092994,0.5,0.5063558066263796,10008.47222304262,-4758.93097114495
2,0.2,0.1,0.10103285221945675,0.2,0.2012588149385907,0.5,0.44805763767447926,9954.023782272443,-4655.918017672553
3,0.2,0.1,0.10125828803090309,0.2,0.19769511245083848,0.5,0.45219136535218835,10066.892980410566,-4646.046914646379
4,0.2,0.1,0.10037024395875614,0.2,0.2013735601980546,0.5,0.46405920686323954,10009.682702109141,-5187.208933473938
5,0.2,0.1,0.09931260086564907,0.2,0.2033745998205641,0.5,0.49744949273831074,9827.4169076866,-4685.168113958649
6,0.2,0.1,0.09558415650761334,0.2,0.19269237908289732,0.5,0.4679857373468686,10001.157219050387,-4712.317176194239
7,0.2,0.1,0.09977196131798509,0.2,0.20010146231220646,0.5,0.47343061645478157,10065.474932639934,-4682.586758679974
8,0.2,0.1,0.10128213838544814,0.2,0.19045949437041737,0.5,0.3972542896633965,10125.909447248683,-4698.8559530367165
9,0.2,0.1,0.09423127174551846,0.2,0.1866111467072992,0.5,0.5098632077599569,10019.948258123552,-4674.356689787602
10,0.2,0.1,0.10924949078302999,0.2,0.21866149477101313,0.5,0.45210342551227417,9982.081494028462,-4663.858167957345
11,0.2,0.1,0.09721373516737082,0.2,0.193856406774373,0.5,0.4762058324944378,10009.530533624671,-4832.070845878056
12,0.2,0.1,0.09611146757328272,0.2,0.19353905507822464,0.5,0.48774275851179105,10050.48482890479,-4715.349941296773
13,0.2,0.1,0.09651385313290081,0.2,0.19599047957505947,0.5,0.4518058182156813,9923.467029997377,-4710.253741664284
14,0.2,0.1,0.09133273927892081,0.2,0.17331543966675067,0.5,0.43224498387837434,10107.412690647023,-4610.674313484535
15,0.2,0.1,0.09665876212298144,0.2,0.19389687988912205,0.5,0.47485968573297965,9962.575440489962,-4689.770386963489
16,0.2,0.1,0.10173643887232531,0.2,0.20351378477702334,0.5,0.4536240230801409,10016.266035156314,-5564.333619557765
17,0.2,0.1,0.09067027624940333,0.2,0.1879173298494547,0.5,0.459808822760127,9983.119701327361,-4748.774494302948
18,0.2,0.1,0.10172342100866229,0.2,0.20056954590547815,0.5,0.41940810208591395,10078.36538594052,-4632.718786362493
19,0.2,0.1,0.09856121482346346,0.2,0.19417982007784187,0.5,0.3957051374127292,10060.664602299159,-5061.1821990228855
20,0.2,0.1,0.10257825909764406,0.2,0.20317390536776544,0.5,0.4324079216344359,9986.347996079543,-5378.525768895284
1,0.2,0.1,0.09614661055699489,0.2,0.19416441545143812,1.0,1.027494398573117,10059.803173515844,-5112.116495238026
2,0.2,0.1,0.1012006112585936,0.2,0.20714587545012575,1.0,0.9561634908385765,9888.045391322508,-5048.162214308351
3,0.2,0.1,0.09815877254696537,0.2,0.20529901080208957,1.0,1.0298646221675458,10017.992363329013,-5040.259008022039
4,0.2,0.1,0.09827198023921498,0.2,0.1953658269271265,1.0,0.9809796427707441,9955.584119882767,-5027.286998618163
5,0.2,0.1,0.09677169836975186,0.2,0.19559593154129218,1.0,0.9917998962460046,9977.983144759526,-5027.211975812981
6,0.2,0.1,0.1007610337154753,0.2,0.19679858882717274,1.0,0.9056588992066159,10030.088249299704,-5070.761745746398
7,0.2,0.1,0.10140796893768914,0.2,0.19590309752813545,1.0,0.9075363569026975,9989.074345756853,-5030.959138583898
8,0.2,0.1,0.10178608214213049,0.2,0.2145673767121605,1.0,1.0144651455032825,9940.914133685637,-5027.071882439735
9,0.2,0.1,0.09280888221566136,0.2,0.17112603059969408,1.0,0.9005483754194878,10071.478426351738,-5012.72189984543
10,0.2,0.1,0.10723953970140022,0.2,0.21682259308034246,1.0,0.9261970617079365,9901.727155981362,-5027.524979193898
11,0.2,0.1,0.10707863344245966,0.2,0.21612950259769867,1.0,0.9602448534557196,9997.830779342316,-6005.94041890187
12,0.2,0.1,0.10802058159025087,0.2,0.18797162966374872,1.0,0.7807150206153973,9830.545293740723,-4962.100907491953
13,0.2,0.1,0.09500406019947326,0.2,0.21672005092181415,1.0,1.1811304978468822,9986.462973216094,-5018.384778468067
14,0.2,0.1,0.10066285520705809,0.2,0.1979004594029748,1.0,0.9323341515119379,9942.653359615115,-5027.775051923514
15,0.2,0.1,0.10258280997931805,0.2,0.20327860585328966,1.0,0.9372472242049537,9931.149145337693,-5152.248697091869
16,0.2,0.1,0.09982680497879383,0.2,0.19635146569531592,1.0,0.91646897841353,10048.669915210969,-5026.682688619321
17,0.2,0.1,0.10027786833450686,0.2,0.20790203408097363,1.0,1.0624807984393716,9898.1977367613,-5102.730499692954
18,0.2,0.1,0.09925703933698064,0.2,0.19998208282018345,1.0,0.9838877098475425,10008.647864595214,-5073.6916447036065
19,0.2,0.1,0.09982572277087468,0.2,0.2051343289158664,1.0,0.9964483381950446,9931.00564272876,-5110.663543083326
20,0.2,0.1,0.09783544085695622,0.2,0.18614930520633877,1.0,0.9384645786977303,10078.03490471364,-5097.642352319643
1,0.2,0.1,0.10172116874420348,0.2,0.2070360333889432,1.5,1.4807837577348097,10065.673510088036,-5289.9292359185965
2,0.2,0.1,0.09989944816989843,0.2,0.19451208045116963,1.5,1.3651785119065774,9998.450165983571,-5236.9525018918885
3,0.2,0.1,0.09462817036829353,0.2,0.19039194886225289,1.5,1.550012182657398,10087.38053210307,-5364.207894703542
4,0.2,0.1,0.09668257987033488,0.2,0.1917253980145469,1.5,1.5127787422575678,10017.294120091425,-5544.832380037977
5,0.2,0.1,0.1003078916620076,0.2,0.20358271555974933,1.5,1.5229394586868097,9908.087223424334,-5331.683373151871
6,0.2,0.1,0.10534141604382462,0.2,0.17827575628368045,1.5,1.236140914356085,10090.811395788352,-5205.5744748289
7,0.2,0.1,0.10070225944319902,0.2,0.1931364085066754,1.5,1.39083849328575,9930.92119543443,-5984.631467374382
8,0.2,0.1,0.1005200086788439,0.2,0.1902129077610203,1.5,1.3837724293798466,9978.656028254449,-5266.4332513561385
9,0.2,0.1,0.10266743735693434,0.2,0.20942830955154976,1.5,1.430222657106279,9936.135333071039,-5244.2801602440095
10,0.2,0.1,0.10518595897962618,0.2,0.22482538655076675,1.5,1.375302768771609,9846.171758283848,-5227.483797864536
11,0.2,0.1,0.09379609014036919,0.2,0.19865677603961596,1.5,1.6146306799068557,10057.364537415815,-5268.999047413334
12,0.2,0.1,0.0962703977040548,0.2,0.1881035113590054,1.5,1.4108087683244102,10002.106742639306,-5317.239570285008
13,0.2,0.1,0.10176473137991542,0.2,0.21371373056916182,1.5,1.4355124840996456,9972.829908085749,-6988.974441025346
14,0.2,0.1,0.09550836257957228,0.2,0.21603853934175765,1.5,1.726316606204835,9892.983323252258,-5668.32684663283
15,0.2,0.1,0.10021523146203962,0.2,0.20063530976778815,1.5,1.4326380338172358,9926.84333939512,-5270.812104004619
16,0.2,0.1,0.10068780336546945,0.2,0.19715288055348093,1.5,1.4666289934568901,10110.082905939402,-5282.520946746801
17,0.2,0.1,0.10864891463002586,0.2,0.2194210449710439,1.5,1.400599555455683,9926.055945166921,-5364.24106538012
18,0.2,0.1,0.10073824229845683,0.2,0.19897141765355789,1.5,1.3569208565650077,10027.88667266722,-5296.236130440862
19,0.2,0.1,0.10181761032228255,0.2,0.19785184960639404,1.5,1.3921569941271383,10041.98900992272,-5289.900381584609
20,0.2,0.1,0.09302362381948566,0.2,0.17787110024835504,1.5,1.5024074690186298,10084.216507688592,-5460.515390335386
1,0.2,0.1,0.0926873584062765,0.3,0.2897997947984614,0.5,0.48461271288254587,10102.639383842969,-5264.193061769158
2,0.2,0.1,0.10155343626133125,0.3,0.30547327147420306,0.5,0.45873714359278833,9978.088872896042,-4138.320269045422
3,0.2,0.1,0.09486168929128146,0.3,0.3133936702351364,0.5,0.5423364325300342,10014.189792760722,-4673.279722350734
4,0.2,0.1,0.09875636412967177,0.3,0.29224369135394623,0.5,0.4793893781839161,10101.796774309916,-4189.033726969945
5,0.2,0.1,0.10016025568735779,0.3,0.3016025375546155,0.5,0.464091846618697,9918.299405198803,-4130.5272915781115
6,0.2,0.1,0.10185391504191271,0.3,0.28175352027578265,0.5,0.411960958433427,10004.949336588914,-4126.347702244404
7,0.2,0.1,0.09737681277227818,0.3,0.2851458680426202,0.5,0.4708720251081295,10073.353779196275,-4600.487827893488
8,0.2,0.1,0.09770897170299216,0.3,0.30680564658012655,0.5,0.554921919029416,9967.870539260315,-4195.441807052824
9,0.2,0.1,0.09763571034412417,0.3,0.3041229387473832,0.5,0.48207863035518606,9985.087211824828,-4231.619937237532
10,0.2,0.1,0.09520002478458527,0.3,0.2929537985803545,0.5,0.4890260067415557,9938.570128779073,-4159.2337997027535
11,0.2,0.1,0.0973712854679809,0.3,0.2899682569303946,0.5,0.4929537055231327,9964.880679811558,-4164.600622170384
12,0.2,0.1,0.10068867292082044,0.3,0.3099179110686581,0.5,0.46646495222755785,10084.613968889518,-4731.813403864088
13,0.2,0.1,0.10817065854486337,0.3,0.30661965470672986,0.5,0.3910613237050149,9989.945134263413,-4219.916429801762
14,0.2,0.1,0.10102479289375513,0.3,0.2785791081838586,0.5,0.4289250915945306,9982.707875530157,-4558.250317085461
15,0.2,0.1,0.09687622964185093,0.3,0.2957812617718955,0.5,0.4571692380886655,9903.99685943471,-4225.044995921266
16,0.2,0.1,0.09867600626049262,0.3,0.29846616782445146,0.5,0.4795033423596229,9973.208215199295,-4741.175906226848
17,0.2,0.1,0.09948408230761686,0.3,0.28220932337841453,0.5,0.4926817966981822,9971.009021297197,-4125.981406929775
18,0.2,0.1,0.09014233964316246,0.3,0.31097918757114973,0.5,0.5976264864875582,10033.418811622178,-4094.3838535705186
19,0.2,0.1,0.09905019600553183,0.3,0.29674228638957484,0.5,0.46789390581859397,10012.481818501701,-4191.008368995841
20,0.2,0.1,0.10302719876306343,0.3,0.3023002299315033,0.5,0.4866883099845104,9939.41219592396,-4548.04649529435
1,0.2,0.1,0.10519518042318685,0.3,0.29085111179257583,1.0,0.8627983650969993,9949.298772758737,-5188.432665832605
2,0.2,0.1,0.10249443876017961,0.3,0.2936041502351017,1.0,0.8740874011669181,9994.436937267943,-4887.47161245548
3,0.2,0.1,0.10481109853093241,0.3,0.3170994424109686,1.0,0.9301680336975015,9904.074449096099,-4781.805743500697
4,0.2,0.1,0.09262437132649765,0.3,0.3105261813768899,1.0,1.1057218107094664,9984.624784288864,-4792.586153384786
5,0.2,0.1,0.09534667399730698,0.3,0.27832986650929525,1.0,0.9612691342067032,10113.192740522618,-4739.952478490641
6,0.2,0.1,0.09709828024843767,0.3,0.2777593516666471,1.0,0.922598596100251,10024.398485052989,-4768.625369777974
7,0.2,0.1,0.10174501418426786,0.3,0.31826664298669005,1.0,0.9511112864591732,9994.524166218449,-4922.780463139581
8,0.2,0.1,0.08875048711181309,0.3,0.2922849265716343,1.0,1.1137263747195387,10070.457269086219,-4804.831185460116
9,0.2,0.1,0.09946170283492571,0.3,0.28559188349973347,1.0,0.9482482931172138,10016.529835916945,-4689.638805802994
10,0.2,0.1,0.09028145032982465,0.3,0.3016818086321498,1.0,1.1157147420207174,9997.100470357655,-4734.89647695641
11,0.2,0.1,0.10838061134995357,0.3,0.3188812881003437,1.0,0.8747951540623821,9979.264031279863,-4794.586133889317
12,0.2,0.1,0.09495209041100172,0.3,0.2982368521538278,1.0,1.0434405545517222,10048.391333988277,-4802.950793193165
13,0.2,0.1,0.09927613826817006,0.3,0.30390063570542886,1.0,0.9660367034305362,10084.581991869612,-4994.750611964552
14,0.2,0.1,0.09819210212271083,0.3,0.28530593911733626,1.0,0.9615687825901319,9934.695946062238,-4911.4351972583645
15,0.2,0.1,0.10278157297528119,0.3,0.2967377284406253,1.0,0.9232838243749877,9910.205030380936,-4800.337230706313
16,0.2,0.1,0.10149723034653282,0.3,0.2920739300245161,1.0,0.9070556624964916,9967.46866979928,-4788.302275857918
17,0.2,0.1,0.1042402797098398,0.3,0.3138267471146592,1.0,0.8936318862137377,10047.512008297717,-4733.489302045795
18,0.2,0.1,0.10474480586886845,0.3,0.27371364462705,1.0,0.8898958768598149,10061.965385338852,-4943.574053227361
19,0.2,0.1,0.09575192168584187,0.3,0.3069010272613283,1.0,1.0218648568789224,10001.717441331853,-4731.653595794036
20,0.2,0.1,0.10120053114332807,0.3,0.2879194185898791,1.0,0.9102035553378938,9965.443420654326,-4750.790097637364
1,0.2,0.1,0.09337116117020769,0.3,0.28239553769707465,1.5,1.6129618860603148,10045.724574975507,-5224.815961246126
2,0.2,0.1,0.09859082757926302,0.3,0.2841879954457628,1.5,1.447375403319462,9917.288243695653,-5503.5051899492255
3,0.2,0.1,0.10945325282101376,0.3,0.3158063301127867,1.5,1.286520825550206,9890.125471085626,-5167.6121467401745
4,0.2,0.1,0.10016705425580834,0.3,0.2914211116110098,1.5,1.4219210953433858,10002.255252398165,-5703.306406835365
5,0.2,0.1,0.10821249134071147,0.3,0.2799305932334179,1.5,1.3194369839750006,9974.06197892391,-5080.9427650854395
6,0.2,0.1,0.09638273699545051,0.3,0.2897865532917178,1.5,1.537323907638814,9975.174641684533,-5176.813670767207
7,0.2,0.1,0.10194671059725885,0.3,0.3008206223132601,1.5,1.4281528133150192,9984.151532776883,-5071.445231623275
8,0.2,0.1,0.09681234148321127,0.3,0.2950471572625503,1.5,1.4816437000119955,9996.518861207427,-5103.144837455324
9,0.2,0.1,0.10175778735591098,0.3,0.28985807238675404,1.5,1.3589841874234077,10087.1732706429,-5734.916534898702
10,0.2,0.1,0.09566359452095514,0.3,0.3080039525372201,1.5,1.5351668823380915,9949.717938586207,-5040.18068940189
11,0.2,0.1,0.10083133249062774,0.3,0.3014624636838694,1.5,1.4795532694377742,10006.461651718322,-5139.035219260828
12,0.2,0.1,0.09407935587719245,0.3,0.277321216010715,1.5,1.5276205910502056,10157.501610759857,-5053.476999439088
13,0.2,0.1,0.10815755781010597,0.3,0.2833833889572145,1.5,1.2919768376711789,9992.196364031472,-5165.3800970358425
14,0.2,0.1,0.10439381649427802,0.3,0.29644102693474106,1.5,1.3005084456453433,9982.680123123573,-5111.836025438374
15,0.2,0.1,0.10609714891203216,0.3,0.27004777425278326,1.5,1.3150878621194255,9993.070832074663,-5052.364447801147
16,0.2,0.1,0.10068043908098483,0.3,0.287281891926765,1.5,1.411270110415316,9907.311381456217,-5173.058305635526
17,0.2,0.1,0.100116375888177,0.3,0.2940841345208178,1.5,1.4233287833036212,10106.565256513804,-5214.336391360081
18,0.2,0.1,0.08265172887537117,0.3,0.2777646459843237,1.5,1.771831346332148,10214.847825039313,-5083.491694731997
19,0.2,0.1,0.10289871727181654,0.3,0.29829600935048645,1.5,1.351927144206317,10027.636179902587,-5152.915471241783
20,0.2,0.1,0.10049992438195239,0.3,0.29420174210848005,1.5,1.381181136602655,9903.29265739077,-5154.65182848454
1,0.2,0.25,0.24704509101036315,0.1,0.09837503060017973,0.5,0.3883093531484653,10004.554992171474,-5895.873454450944
2,0.2,0.25,0.23678841740627188,0.1,0.09745535332749063,0.5,0.494056182743692,9913.897790782345,-5897.112129855196
3,0.2,0.25,0.2440070742096411,0.1,0.0999958687606252,0.5,0.3781546577457325,10014.205910110462,-5881.704529161734
4,0.2,0.25,0.23093661969142426,0.1,0.09257572128936413,0.5,0.5465735474191588,10158.920547920363,-5911.570985508535
5,0.2,0.25,0.2510819953847225,0.1,0.10295046419716315,0.5,0.5886492606622807,9909.04907925861,-5939.12158285525
6,0.2,0.25,0.24204642895515718,0.1,0.09701629344851638,0.5,0.374546125840079,10029.338462303258,-7323.444316367714
7,0.2,0.25,0.25121320860011354,0.1,0.10257489915943879,0.5,0.38227106832434565,9942.837035852459,-5948.207794973305
8,0.2,0.25,0.23975820213759977,0.1,0.09436877596509836,0.5,0.37628259096082123,10073.992864131578,-7327.075304795825
9,0.2,0.25,0.22376170234266843,0.1,0.09014352788802787,0.5,0.38306930519082216,10152.87873252381,-5882.2395299719365
10,0.2,0.25,0.24442928063796818,0.1,0.0957330038453621,0.5,0.40514555306118333,10148.109914039991,-5953.393229146526
11,0.2,0.25,0.2616870286044306,0.1,0.10160344901662473,0.5,0.3535476557201279,9948.68522727358,-5908.857888784427
12,0.2,0.25,0.25226057583365913,0.1,0.10085652381593073,0.5,0.432907179244555,10018.723638234016,-5832.870361043371
13,0.2,0.25,0.2449310556347213,0.1,0.09748684054124712,0.5,0.35801860036119915,9898.252835102609,-5925.141087563676
14,0.2,0.25,0.23658881910305607,0.1,0.09605768107651397,0.5,0.278193916586845,10049.922164924494,-5861.256911086514
15,0.2,0.25,0.25210893554129893,0.1,0.10031919094812283,0.5,0.4627036306566441,9983.106513463674,-6129.266723157152
16,0.2,0.25,0.2625060252140775,0.1,0.10762597814177355,0.5,0.45314439583226496,9921.601360552339,-5841.889004429131
17,0.2,0.25,0.26386976668339585,0.1,0.10520713390614293,0.5,0.3481422350080016,9900.309205372003,-5919.232875520636
18,0.2,0.25,0.24940459523782352,0.1,0.09884365929354949,0.5,0.38841031303761797,10119.151525366316,-5870.726305834765
19,0.2,0.25,0.2366497144605447,0.1,0.09387347017328777,0.5,0.4143794631853519,10000.805276082941,-7383.725878500145
20,0.2,0.25,0.24773238948153858,0.1,0.10098812930662984,0.5,0.6808846560340066,10082.481248878625,-7243.664244865749
1,0.2,0.25,0.2392896655234382,0.1,0.0965584289294416,1.0,0.9891147113363696,10062.00984431883,-5884.591405636605
2,0.2,0.25,0.2480506877856997,0.1,0.09673477088067832,1.0,0.7843928867304938,10030.68673446631,-5828.652393676762
3,0.2,0.25,0.2263624544602948,0.1,0.08839792621699952,1.0,0.684695923136451,10146.670269880868,-5869.074444554284
4,0.2,0.25,0.2322728566132469,0.1,0.09383427793070119,1.0,0.8300608450978382,10034.381155762307,-5803.996848892377
5,0.2,0.25,0.2518308049588262,0.1,0.09822891316674835,1.0,0.6457203110327294,9997.156180257467,-5842.1183558456105
6,0.2,0.25,0.25261776991809,0.1,0.10333969550745212,1.0,1.084434840888673,10012.331258621261,-6952.362426878142
7,0.2,0.25,0.23567554543062336,0.1,0.09462423079251525,1.0,0.8704433130811833,10078.96072516874,-5956.316540381162
8,0.2,0.25,0.2567330512546578,0.1,0.09788797286379002,1.0,0.7671291542956307,10018.929107437152,-5901.861752079585
9,0.2,0.25,0.25079319444257114,0.1,0.09426482146765179,1.0,0.6094755180752226,10071.01893186008,-5869.431878294654
10,0.2,0.25,0.245574278338208,0.1,0.10081001547337219,1.0,0.9545665978058995,10003.134480921157,-7404.228922570719
11,0.2,0.25,0.24961921593980127,0.1,0.0994903711852163,1.0,0.754810097434043,9976.669277685984,-5917.255401582142
12,0.2,0.25,0.2505584674079502,0.1,0.1011973228551812,1.0,0.8222897412187486,10028.678555093124,-5913.100912002641
13,0.2,0.25,0.24083199185843998,0.1,0.09617809458901434,1.0,0.9445024999697635,9992.009923328682,-5811.629142626929
14,0.2,0.25,0.2507607016718819,0.1,0.09471155620075171,1.0,0.592259108484839,10147.000165488187,-6076.824731146709
15,0.2,0.25,0.25289067101597423,0.1,0.10070126563086336,1.0,0.796967201168226,9897.378127979073,-8311.913283143274
16,0.2,0.25,0.22444469490167585,0.1,0.09288032206979753,1.0,1.0065851688517713,10079.217770478615,-5879.646228238584
17,0.2,0.25,0.2359086193014707,0.1,0.09584246664643703,1.0,0.8233941641458998,10005.959474662137,-5859.168772587258
18,0.2,0.25,0.237688398660651,0.1,0.09533553245970883,1.0,0.8624714944619138,9947.06519965247,-5898.07245542042
19,0.2,0.25,0.24178537018043042,0.1,0.09699762662256313,1.0,0.8438717762644392,10122.930738263289,-5911.600848478038
20,0.2,0.25,0.2521475056098802,0.1,0.10249817820500708,1.0,0.885259874855104,10013.839431063474,-5841.966810772373
1,0.2,0.25,0.2513142751236945,0.1,0.09903895577681013,1.5,1.243501122167316,10031.9340891167,-5852.9555148748
2,0.2,0.25,0.2410576484239645,0.1,0.09364455275050118,1.5,1.2471593787989208,9973.937247870927,-6020.46860794411
3,0.2,0.25,0.2763307239499553,0.1,0.10745520406272557,1.5,1.38906008334105,9880.616751259848,-5843.759861894296
4,0.2,0.25,0.263659703797403,0.1,0.09931810803190534,1.5,1.1470736377600441,9886.169622169931,-5895.856303159877
