Sim,F_true,Nu0_true,Nu0_est,T_true,T_est,Theta,Loglik
17,0.1,0.25,0.2750058398881562,0.1,0.13336022316866608,9942.872955959225,-208.05491250092018
18,0.1,0.25,0.24940399186501777,0.1,0.105850858225263,10044.585299220378,-206.98948577219164
19,0.1,0.25,0.27041944510127214,0.1,0.11173340468760709,9518.224252680804,-218.54907910847953
20,0.1,0.25,0.24965439812225187,0.1,0.10265662080568715,9913.302137753239,-208.98959517038384
1,0.1,0.25,0.2403889475270707,0.2,0.17755162373482766,10566.953041757826,-218.11563158671981
2,0.1,0.25,0.2667734687382124,0.2,0.23095428446832098,10781.092658044712,-222.14459760709474
3,0.1,0.25,0.2615401372841791,0.2,0.20339551270286377,10140.440516241766,-208.2782797495213
4,0.1,0.25,0.2440848310276069,0.2,0.20133011053727248,10062.99619987417,-211.7866101029981
5,0.1,0.25,0.23253970983889258,0.2,0.21134172072163798,11680.694115274611,-231.55835707908886
6,0.1,0.25,0.24927048986719197,0.2,0.19628360156254215,10223.781005514511,-214.44209461263506
7,0.1,0.25,0.25331712039764803,0.2,0.21401761982153564,10725.467210663004,-224.90996951340617
8,0.1,0.25,0.2514498756610453,0.2,0.19633029837028276,9869.38669561579,-208.26036234267121
9,0.1,0.25,0.2724395715524673,0.2,0.17613324740866546,10012.557296215065,-215.20915996155225
10,0.1,0.25,0.253833353705565,0.2,0.20166959044605398,9804.546736082062,-210.46626962623236
11,0.1,0.25,0.2449553964114375,0.2,0.21130897732885195,9928.37325530569,-203.33707712506373
12,0.1,0.25,0.26585849274978435,0.2,0.20648812210565912,11075.04002185392,-218.67091292668897
13,0.1,0.25,0.24693535591467353,0.2,0.2049502965889707,9939.421285763616,-202.8836516085055
14,0.1,0.25,0.24080298024646102,0.2,0.183519502071747,11037.653723729847,-227.94533876853347
15,0.1,0.25,0.2419064200226216,0.2,0.18987745121651375,10200.44210422398,-205.01692008170482
16,0.1,0.25,0.2506787645204413,0.2,0.19129534456117855,9539.889920587528,-214.10165513703976
17,0.1,0.25,0.2549448064293079,0.2,0.20209388876897943,9980.904340552735,-203.86829629134888
18,0.1,0.25,0.23729697932797672,0.2,0.1842005378064399,9917.000240687574,-204.93110975810828
19,0.1,0.25,0.25298655399062037,0.2,0.22563013798696846,9245.840181821937,-222.4382413442827
20,0.1,0.25,0.2596779789139238,0.2,0.2022944562258303,10868.841884328525,-222.32835353524933
1,0.1,0.25,0.23682620728721038,0.3,0.3011246079218665,9828.811036697547,-209.51453800590082
2,0.1,0.25,0.26252292310478564,0.3,0.2844346668493712,9878.434781875976,-204.4041960337113
3,0.1,0.25,0.2305803497687377,0.3,0.2916726729836027,11120.059387787205,-208.0881919117395
4,0.1,0.25,0.24398798969449947,0.3,0.2878780321506094,9821.990353419118,-203.70815372839036
5,0.1,0.25,0.2458263662872545,0.3,0.293650083711938,10055.317618103052,-209.36474807653906
6,0.1,0.25,0.24618319959516574,0.3,0.3140779784470171,9284.952546922066,-219.1877264297667
7,0.1,0.25,0.2774351580637294,0.3,0.27309662644454863,9121.172794600994,-218.97692152301738
8,0.1,0.25,0.24754925925869845,0.3,0.28759563880686734,10380.198540947185,-209.6043154488366
9,0.1,0.25,0.2560584592002651,0.3,0.30041676045207805,9614.696410036291,-218.2163584888915
10,0.1,0.25,0.28542858573068564,0.3,0.30113254390982486,10818.459287403226,-201.4771295672574
11,0.1,0.25,0.23130023360493226,0.3,0.30494705450071063,9914.50144689482,-206.8838715911362
12,0.1,0.25,0.2533180117355834,0.3,0.2879621637846228,10551.304941940274,-197.62735009314554
13,0.1,0.25,0.24023167018791308,0.3,0.28215609908619793,10314.897588963015,-206.19149192138593
14,0.1,0.25,0.2565756185169686,0.3,0.30229332619882915,9873.093931573741,-203.0533080049196
15,0.1,0.25,0.26635081950955064,0.3,0.3141230323755554,9378.033432786644,-209.1897546683473
16,0.1,0.25,0.2500404097000868,0.3,0.2756886451249072,9169.359809011214,-214.72626475163247
17,0.1,0.25,0.26385106544942705,0.3,0.28865516683781245,10198.284239645149,-209.0676094111352
18,0.1,0.25,0.25937172783542073,0.3,0.3114004416181859,9857.877352383974,-208.62425151942136
19,0.1,0.25,0.2485919515918206,0.3,0.3162697565520813,10118.510050484892,-204.6256884289445
20,0.1,0.25,0.23333956411243162,0.3,0.27429130837900595,9929.482351131473,-207.4158066982311
1,0.1,0.5,0.6154066261230711,0.1,0.12606883549332762,9999.000955431165,-214.98018638636404
2,0.1,0.5,0.4613895071877474,0.1,0.07450936274534253,10010.960602760706,-209.52728145491926
3,0.1,0.5,0.3399724741053912,0.1,0.05252597887684568,10073.554678225892,-208.4660163851239
4,0.1,0.5,0.5020174720338062,0.1,0.08067083701996912,9974.85006612019,-202.63533023354762
5,0.1,0.5,0.518635667139125,0.1,0.15236626836839468,9998.63483390405,-210.09066292061084
6,0.1,0.5,0.4955584825597411,0.1,0.11991166046083142,9995.465093812434,-213.76162899167127
7,0.1,0.5,0.45391152064045304,0.1,0.08850185015776744,10136.97290935332,-214.04648114082022
8,0.1,0.5,0.5249395664654188,0.1,0.13359111578395957,10210.800013395992,-200.35677995689446
9,0.1,0.5,0.533371696915128,0.1,0.10767932066037243,9960.91059985575,-216.6309622133382
10,0.1,0.5,0.5657704847455536,0.1,0.11366748702552046,10136.121936208841,-203.63984679716748
