Sim,F_true,Nu0_true,Nu0_est,T_true,T_est,Theta,Loglik
15,0.4,0.25,0.24446245914552722,0.2,0.18989480531774228,9898.294531992266,-208.6971211778099
16,0.4,0.25,0.23726289839047418,0.2,0.18964781881615553,9972.288452720311,-205.94857360370838
17,0.4,0.25,0.24751231325971754,0.2,0.218846905297572,10008.179565806413,-210.8195097286548
18,0.4,0.25,0.24293777095377808,0.2,0.2093778785607188,10151.497779918769,-204.22233547893165
19,0.4,0.25,0.2645723478962426,0.2,0.2145489047189324,9326.533464736201,-238.3812264372333
20,0.4,0.25,0.25076591032148104,0.2,0.19610563305957235,9954.36338317867,-227.23467987890956
1,0.4,0.25,0.2571173370091013,0.3,0.30209208317616204,10925.306044673765,-220.81185247023234
2,0.4,0.25,0.2585182065316822,0.3,0.3034085845923528,8661.851026875576,-240.34346093791896
3,0.4,0.25,0.2536145539034566,0.3,0.28239014589627875,9712.081433034864,-197.99220932649814
4,0.4,0.25,0.27235944125286465,0.3,0.3300443773902624,9691.193158946902,-204.7690463322224
5,0.4,0.25,0.25961720257900467,0.3,0.2957099495867658,9532.130195694626,-207.56498294962273
6,0.4,0.25,0.2589735650430942,0.3,0.30484129210809396,9739.044090971058,-212.4799157076934
7,0.4,0.25,0.2560047557826063,0.3,0.2935339213569402,10003.034317272984,-209.07789232031212
8,0.4,0.25,0.2511021381195693,0.3,0.3127629485535718,10022.16291031147,-204.7720780093855
9,0.4,0.25,0.2660410544871985,0.3,0.30968580634849907,9878.046907264987,-206.12043278766816
10,0.4,0.25,0.21853627690685132,0.3,0.32762539215207215,9609.427702604436,-203.2707189255143
11,0.4,0.25,0.26559082151679125,0.3,0.31965197720893124,9623.746977083465,-210.2272948982867
12,0.4,0.25,0.27159985563767214,0.3,0.29453577391357405,10263.054097801038,-202.83837013824564
13,0.4,0.25,0.24175599063620765,0.3,0.28321900920038034,10224.621227951056,-211.75047038256469
14,0.4,0.25,0.2392884790811999,0.3,0.3242444199273464,9983.259751353628,-196.08902748553203
15,0.4,0.25,0.21552306021199422,0.3,0.31643626526762975,10997.601898939269,-201.12504446785863
16,0.4,0.25,0.26772080878670373,0.3,0.31192274275019155,9677.669933581037,-205.6586682974454
17,0.4,0.25,0.23296834442392816,0.3,0.28867905540850425,9861.900560261452,-204.1159048698587
18,0.4,0.25,0.26685932828605863,0.3,0.2974568217993974,9429.118531907226,-212.17480963940022
19,0.4,0.25,0.2578994622982908,0.3,0.29096071446145805,9817.467828514991,-200.21704798241467
20,0.4,0.25,0.24736050123229356,0.3,0.30498750156296117,9214.56275673725,-210.95337919852238
1,0.4,0.5,0.4481520095841429,0.1,0.08764721053580707,9884.720178508842,-208.69497672900184
2,0.4,0.5,0.58526766021932,0.1,0.11379646204075045,10052.075875197788,-208.951007544013
3,0.4,0.5,0.4905597672905078,0.1,0.1116153526851663,9777.428300215168,-207.62697530018625
4,0.4,0.5,0.46331185026495336,0.1,0.09229504199961129,9722.52832802666,-211.06120684746497
5,0.4,0.5,0.5349289349583489,0.1,0.10756207840558903,9837.87854431209,-214.03137806226312
6,0.4,0.5,0.4930319562021005,0.1,0.08733798173188959,9969.945368845543,-211.88071621515212
7,0.4,0.5,0.42559518906862054,0.1,0.07239077586399206,9779.976475651041,-219.40339741606135
8,0.4,0.5,0.45354605309519663,0.1,0.11882209964285172,10045.903997234002,-215.90581907358205
9,0.4,0.5,0.580803582046314,0.1,0.11968566825934009,9921.780085507986,-204.1630760208094
10,0.4,0.5,0.4455362266724865,0.1,0.11137068721708987,10022.373183154637,-214.06426222536015
11,0.4,0.5,0.5737230864983129,0.1,0.1475766642213533,10051.902230242918,-216.4538298200198
12,0.4,0.5,0.4425827353894682,0.1,0.09531626951364959,10165.538176385655,-210.15931178275252
13,0.4,0.5,0.42645968507410503,0.1,0.08648533832604359,9967.45492826777,-207.7730344566562
14,0.4,0.5,0.4402339977652248,0.1,0.09215259721449941,9903.403058058238,-213.84199739373344
15,0.4,0.5,0.5523907006345579,0.1,0.16981934563842702,9820.544911697836,-215.06068924067483
16,0.4,0.5,0.49994114314282484,0.1,0.09568851092946684,9978.3754126132,-202.8101424478849
17,0.4,0.5,0.44103768603100213,0.1,0.08630006795865029,9858.296454652736,-208.0246264548474
18,0.4,0.5,0.46503457304189477,0.1,0.08766350612492048,10025.97748705268,-208.82044621438388
19,0.4,0.5,0.49325153439529545,0.1,0.09237755926311951,9829.925322808149,-220.08452248961567
20,0.4,0.5,0.48687635656709183,0.1,0.08981883958480553,10003.539833696428,-209.46021870099514
1,0.4,0.5,0.5246595793039023,0.2,0.20613170447108298,9998.803118147098,-203.44986903504946
2,0.4,0.5,0.4868244325574359,0.2,0.21696195371622987,9920.237665944589,-215.30511412325143
3,0.4,0.5,0.48424794149285827,0.2,0.18210253324065742,9972.748163141205,-208.8957496946581
4,0.4,0.5,0.45170335813688534,0.2,0.15191337820683037,9740.329974873819,-209.67493534825473
5,0.4,0.5,0.49442886728845936,0.2,0.1796563306131382,9990.366169869125,-212.4894062535069
6,0.4,0.5,0.5193652851969908,0.2,0.139336528338565,10013.357408263631,-211.02781983185457
7,0.4,0.5,0.4808079655717551,0.2,0.18806317237140188,10205.45601258086,-210.13376138111767
8,0.4,0.5,0.5032756838074857,0.2,0.20329113156525178,9977.774279394072,-207.83582466995495
9,0.4,0.5,0.48046550100985264,0.2,0.16399737888026553,9891.450795926543,-202.72170727594096
10,0.4,0.5,0.48669144698717165,0.2,0.15025603661919287,9703.71184192892,-204.02671993450986
11,0.4,0.5,0.49946114939973074,0.2,0.2095105594114425,9863.80654418044,-222.8252843122615
12,0.4,0.5,0.4412327796402937,0.2,0.1754496448662745,9408.183040680226,-228.00918972855084
13,0.4,0.5,0.5247002491343568,0.2,0.1675849537676725,9749.688313777511,-213.8486593005033
14,0.4,0.5,0.4965769884142871,0.2,0.17552001062375738,9966.932277072874,-209.96814534184
15,0.4,0.5,0.4833583353482905,0.2,0.16210607123886026,9960.172191180462,-208.83099782006866
16,0.4,0.5,0.5292036083633331,0.2,0.17725673873923598,9767.435052849896,-210.33049706704367
17,0.4,0.5,0.5148008745967092,0.2,0.20657150134501961,9827.224356476783,-222.21444283023607
18,0.4,0.5,0.5083091790030572,0.2,0.26411055767249153,10081.503953345185,-210.7113741383888
19,0.4,0.5,0.5075603845771596,0.2,0.17224252876274476,10637.475972274331,-215.22236924575498
20,0.4,0.5,0.5371436039902806,0.2,0.22798959579182185,9845.721233493568,-212.8013892705983
1,0.4,0.5,0.5063206309041488,0.3,0.2923450859209454,9848.8628751265,-203.40954615002227
2,0.4,0.5,0.53786794601181,0.3,0.2936254297786578,9994.688202853491,-210.18486700175038
3,0.4,0.5,0.5454517853464135,0.3,0.2995473542186142,9983.727621391014,-218.2628469798184
4,0.4,0.5,0.4679825504518636,0.3,0.2816029247072156,10178.710590509376,-215.0513723787493
5,0.4,0.5,0.4988606817811667,0.3,0.254417395792209,10481.21687064592,-215.84684499029788
6,0.4,0.5,0.5320065476462555,0.3,0.23628202677439644,9845.20140314451,-205.40435027534056
7,0.4,0.5,0.5098477687902854,0.3,0.26683765596871084,9914.98340701122,-208.82648501407618
8,0.4,0.5,0.5204486869170977,0.3,0.3857509365738353,9451.95557612064,-222.71436681992043
9,0.4,0.5,0.4944476549373652,0.3,0.28156753207227403,9773.101451205286,-209.4378651339714
10,0.4,0.5,0.48015255542709223,0.3,0.3045081479344583,10111.641671477151,-213.1620874153134
11,0.4,0.5,0.5363057538378356,0.3,0.1848281144267021,9890.282781696864,-213.25509503777175
12,0.4,0.5,0.4848632799191947,0.3,0.268881041889062,9773.116887650342,-213.94805046461522
13,0.4,0.5,0.5087825127908283,0.3,0.2819942786884051,11126.40877012115,-223.01508464474296
14,0.4,0.5,0.5504445479269084,0.3,0.28304905802985925,9845.007247242547,-213.72721684329224
15,0.4,0.5,0.5112458166848707,0.3,0.3138150327957997,9950.100503988184,-213.60795794848127
16,0.4,0.5,0.5055972902996988,0.3,0.3065123999527087,10126.98997817265,-208.62252792416962
17,0.4,0.5,0.5310811300177622,0.3,0.28985824700186374,9370.869609442598,-234.09532855077566
18,0.4,0.5,0.49370349279818493,0.3,0.34302127438051744,10072.822406673557,-211.08028460402056
19,0.4,0.5,0.4657187165357832,0.3,0.256435932319024,9962.522593625425,-205.35679859240338
20,0.4,0.5,0.5010136726742541,0.3,0.28080783729045444,9940.130676527571,-208.09726822474977
