Sim,F_true,Nu0_true,Nu0_est,T_true,T_est,Theta,Loglik
1,0.3,0.25,0.25495087969501823,0.3,0.30947826084315533,9579.682820484684,-204.20632959319357
2,0.3,0.25,0.24626302928107846,0.3,0.291731039838515,9191.722353925368,-213.4565539829215
3,0.3,0.25,0.2731047691079848,0.3,0.3115986480942459,10061.132577774664,-213.58876271851443
4,0.3,0.25,0.24902921807011164,0.3,0.3093471400878708,9027.660077639131,-227.1969287366377
5,0.3,0.25,0.2136746628611388,0.3,0.3043753788799912,8826.479909457299,-215.80350067521226
6,0.3,0.25,0.24667421401000486,0.3,0.3308359201150183,10265.806053212593,-203.69377479423895
7,0.3,0.25,0.2518823400788151,0.3,0.3076878347288701,9768.211905315773,-206.13386911372618
8,0.3,0.25,0.27372335212287563,0.3,0.29474373772590373,10862.621629660813,-200.7714748959403
9,0.3,0.25,0.23391499866676888,0.3,0.2971314226780584,9248.00999852416,-214.5167987461682
10,0.3,0.25,0.23194875827109418,0.3,0.29703166254511754,9427.756247994184,-203.4474481941253
11,0.3,0.25,0.25012592254583055,0.3,0.2793987771530396,10024.665112269238,-202.29937373803114
12,0.3,0.25,0.2586603320949172,0.3,0.2935302358713567,9927.857874390213,-201.87381209287344
13,0.3,0.25,0.23701421740400228,0.3,0.2669201222831663,10102.377622579714,-210.55062306106197
14,0.3,0.25,0.2728242582088176,0.3,0.30647399931980546,9631.388119539104,-204.85850024287333
15,0.3,0.25,0.2328215112016157,0.3,0.312745782048414,9868.918439774483,-201.50843161240675
16,0.3,0.25,0.2474893824301674,0.3,0.33498213481144407,9884.627367058152,-206.46814062869691
17,0.3,0.25,0.24285306501296017,0.3,0.3373632115233004,10576.59149137745,-205.95951947526248
18,0.3,0.25,0.2435023004490785,0.3,0.30899829081971947,9228.83216762107,-222.74801642086368
19,0.3,0.25,0.2531663102807122,0.3,0.2821780618552988,9938.871792412494,-204.29216920167755
20,0.3,0.25,0.29488319041289374,0.3,0.27852208475817036,9788.37222966918,-201.1710079459525
1,0.3,0.5,0.436161991268049,0.1,0.07035959582227266,10032.244206847548,-202.58050336404153
2,0.3,0.5,0.5402461856881572,0.1,0.10299199367050306,10036.450072015137,-203.6160069419891
3,0.3,0.5,0.4320640309017249,0.1,0.09344963759030889,9874.637823792931,-206.24055205485627
4,0.3,0.5,0.5568284895378227,0.1,0.11121716868623381,10006.275614578373,-213.58379290105756
5,0.3,0.5,0.46635963267080194,0.1,0.09045783258129166,10215.366730621245,-210.57219025779227
6,0.3,0.5,0.5429274718680989,0.1,0.15889521421997832,9712.119797665338,-211.68256955507127
7,0.3,0.5,0.40953399060851653,0.1,0.08026327055893599,9769.738429248046,-209.42541054344872
8,0.3,0.5,0.5187076892639069,0.1,0.09828942552555466,9842.791211853184,-213.32005047041844
9,0.3,0.5,0.511609373948483,0.1,0.11766809699158376,9970.30586043952,-208.24466468308424
10,0.3,0.5,0.5484706245992478,0.1,0.12442877633142628,9807.934991635102,-205.25207835101628
11,0.3,0.5,0.43161019922876115,0.1,0.08420557910580453,9771.320689018068,-223.6868072024505
12,0.3,0.5,0.44328649119538477,0.1,0.07577099007139856,10030.681368416164,-204.93484683309794
13,0.3,0.5,0.4281247947949232,0.1,0.06962745042773612,10089.908436820406,-206.33648144724305
14,0.3,0.5,0.573459393510972,0.1,0.13863024130778934,9994.088461878675,-210.3282214815631
15,0.3,0.5,0.5229145654912598,0.1,0.0987398346673829,9863.711603739384,-202.44375889589776
16,0.3,0.5,0.3907625177098209,0.1,0.056640421248467014,10002.832355880691,-209.48166435840562
17,0.3,0.5,0.45649345597534363,0.1,0.06654517696315973,9808.043947456832,-215.8969934873694
18,0.3,0.5,0.38365028040254173,0.1,0.0732392086686398,10201.58341114207,-202.14977160827164
19,0.3,0.5,0.5482696177843748,0.1,0.10600830566613952,9749.0838168018,-214.0078003204677
20,0.3,0.5,0.5523454899225846,0.1,0.137467500441678,10088.33477774845,-212.76763098950585
1,0.3,0.5,0.47547628918845575,0.2,0.1963507615701115,9836.602753918469,-214.83276280193763
2,0.3,0.5,0.5146336249271845,0.2,0.22329331409403574,9893.462603767124,-214.6640236954596
3,0.3,0.5,0.51889962782559,0.2,0.2831362430639153,9914.049035979768,-202.5515646488319
4,0.3,0.5,0.5100056799962414,0.2,0.16610895040660728,9969.78001254755,-211.970404872436
5,0.3,0.5,0.4493925097956375,0.2,0.17756667886451888,10179.12987539006,-207.78287629880776
6,0.3,0.5,0.46788147474062003,0.2,0.14591910207910821,9667.67534330517,-213.23921487227528
7,0.3,0.5,0.5199067035944703,0.2,0.17648341142062632,9902.508581054057,-210.0664269326328
8,0.3,0.5,0.4999908703474813,0.2,0.1914326835045693,9982.703317533444,-207.39664777071255
9,0.3,0.5,0.5173833577093749,0.2,0.2404939403042965,9487.811299391982,-219.62325748371939
10,0.3,0.5,0.5550665783950613,0.2,0.2135393970994134,9796.758149891333,-196.57641365009692
11,0.3,0.5,0.4837431364597138,0.2,0.21675537019844976,9998.95919697833,-201.6787987811923
12,0.3,0.5,0.48002327932922945,0.2,0.13070974536815042,10089.195006545744,-213.41676447735153
13,0.3,0.5,0.5427048641392103,0.2,0.2125980275976111,10175.618554387385,-212.2371550307746
14,0.3,0.5,0.5622265815194407,0.2,0.21975547513892002,9853.234787788544,-209.13586877620332
15,0.3,0.5,0.49297422886886405,0.2,0.20570365957732145,9996.489783408566,-211.3145170753087
16,0.3,0.5,0.4783427070111457,0.2,0.24566225282086965,9887.963160938127,-211.68290297699173
17,0.3,0.5,0.46205462057009145,0.2,0.1670953900032248,9910.409006599706,-209.9149968734182
18,0.3,0.5,0.48527393049823125,0.2,0.2225339277291394,10094.640613477555,-204.1698783237007
19,0.3,0.5,0.508862607343078,0.2,0.1638386119396856,10053.650918021705,-208.34267161864284
20,0.3,0.5,0.49077848899056287,0.2,0.26340726648538076,9933.838623911623,-211.23214757651783
1,0.3,0.5,0.4970761245160112,0.3,0.295639692909184,9944.617913147687,-206.09676030705214
2,0.3,0.5,0.5280757954151959,0.3,0.24420285353592833,10948.231015718957,-219.33486464363978
3,0.3,0.5,0.49426177374555524,0.3,0.23257204505135368,9583.721294471308,-211.69777913456244
4,0.3,0.5,0.48064489949304345,0.3,0.22545816099510516,9719.137761826889,-205.87345789112794
5,0.3,0.5,0.5280618588131392,0.3,0.27849030955244725,10739.214654889143,-224.95585546001985
6,0.3,0.5,0.4649310548316949,0.3,0.33815885151492475,9963.982355735836,-206.4734930297726
7,0.3,0.5,0.4459897260920926,0.3,0.33230736744395417,9538.940738820169,-227.84804402502607
8,0.3,0.5,0.4663082915753386,0.3,0.29742697068426277,9506.554570700473,-224.8026223406598
9,0.3,0.5,0.49459477150749287,0.3,0.29205018495323387,9635.829020079967,-209.50698125024235
10,0.3,0.5,0.5585283322345361,0.3,0.3173920189171028,10133.611039907411,-206.0230453635237
11,0.3,0.5,0.5436781677157376,0.3,0.3237933352397297,10239.16390193535,-204.30627574508674
12,0.3,0.5,0.4863543861103938,0.3,0.34426489019719725,10057.795864391983,-210.36383301446915
13,0.3,0.5,0.4888361860343349,0.3,0.28640279451857287,10022.126163997009,-207.05778445350575
14,0.3,0.5,0.47947321368396456,0.3,0.278070324007541,9762.910859456737,-204.85072008595444
15,0.3,0.5,0.5224211929798297,0.3,0.333816206990109,9975.984505512693,-210.81221797074124
16,0.3,0.5,0.5019132398866915,0.3,0.2927420599823615,9959.621971435232,-209.22689167876183
17,0.3,0.5,0.5249720236436419,0.3,0.21113479828871493,11262.67909193361,-224.70426282114033
18,0.3,0.5,0.5183478644020914,0.3,0.27502547432682034,10517.427595869125,-210.02216408481786
19,0.3,0.5,0.5590809327457105,0.3,0.2593293661254895,9695.62656437096,-209.98449159372558
20,0.3,0.5,0.4946919876169997,0.3,0.3034434055759606,9630.363082811238,-218.61253393364075
