Sim,F_true,Nu2_true,Nu2_est,T_true,T_est,M21_true,M21_est,Theta,Loglik
4,0.4,0.1,0.10201349751673955,0.1,0.0953333007021631,1.5,1.1434188952358557,9932.07132861327,-5728.937129016568
5,0.4,0.1,0.1016959056098299,0.1,0.09425081649013528,1.5,1.2170391892734314,9994.505374908187,-5742.5474528316745
6,0.4,0.1,0.09979537350884078,0.1,0.09271351926695094,1.5,1.193296232432424,10068.650558412013,-5674.976349196533
7,0.4,0.1,0.10498088459748574,0.1,0.09927867536533184,1.5,1.1607324039163325,9952.466172867636,-5599.862566936732
8,0.4,0.1,0.09960436474103622,0.1,0.09725577802959556,1.5,1.1887933863719566,10025.68627010878,-7550.914328400615
9,0.4,0.1,0.09656333168880908,0.1,0.09468962532023817,1.5,1.2915643727440653,10063.973309255407,-5751.56120718964
10,0.4,0.1,0.10729085011076292,0.1,0.10655544324536435,1.5,1.1567769910808536,10045.451671910421,-6844.241588058829
11,0.4,0.1,0.09818311087706859,0.1,0.09156225520783741,1.5,1.1303807286048908,10058.748064119049,-5734.253681160317
12,0.4,0.1,0.1045842780858786,0.1,0.10109281770079558,1.5,1.226472462820292,9994.259166667794,-5713.286853252893
13,0.4,0.1,0.09788237830433585,0.1,0.09607672128838263,1.5,1.410058239605542,9978.14928981308,-5701.636529631239
14,0.4,0.1,0.10014647100230246,0.1,0.09510159310739145,1.5,1.168462547716126,9962.894367276582,-5677.759147150213
15,0.4,0.1,0.10268169841115757,0.1,0.09755981762479314,1.5,1.1775555530341133,9968.244347036152,-5720.18467906771
16,0.4,0.1,0.10302423035684191,0.1,0.10278495426250933,1.5,1.1707975145055185,9976.229827405565,-5712.038981256498
17,0.4,0.1,0.09878767364927377,0.1,0.09585853486412978,1.5,1.1784705474458386,9973.217722485133,-5881.718986212886
18,0.4,0.1,0.10153420643516291,0.1,0.09526716026042098,1.5,1.1194538590622107,10003.366234240251,-5655.037734816979
19,0.4,0.1,0.10494204419328447,0.1,0.09822803751414974,1.5,1.1351049546285834,9962.875004187767,-6087.219669292312
20,0.4,0.1,0.09320653147502936,0.1,0.08523623209140753,1.5,1.0635870704345294,10109.205110259885,-5801.7023901500415
1,0.4,0.1,0.1019818967588884,0.2,0.20665118185542852,0.5,0.41741767133905316,10023.102928169648,-4665.474334898932
2,0.4,0.1,0.09823275803535225,0.2,0.19567838967096848,0.5,0.4313766162963783,10027.468884476526,-5942.254644642069
3,0.4,0.1,0.1021586746322513,0.2,0.19667595329948936,0.5,0.39060648896043076,9944.375500684364,-5076.133848551937
4,0.4,0.1,0.09382937080734542,0.2,0.18202494708077468,0.5,0.3972908629841407,10037.296754049035,-4680.937903999028
5,0.4,0.1,0.1011525390752334,0.2,0.2021452928123238,0.5,0.4478727754041263,9971.069893986172,-4696.442496580949
6,0.4,0.1,0.10437719323209957,0.2,0.19623560580882138,0.5,0.41256519274071224,9863.156410628031,-4664.392358641651
7,0.4,0.1,0.09729496742030887,0.2,0.1877453942263649,0.5,0.42887052302477807,10003.194012277156,-4665.575450735726
8,0.4,0.1,0.1020091736743455,0.2,0.1971195972721045,0.5,0.37244140185000557,9972.050798007982,-5832.995809835958
9,0.4,0.1,0.09607028158114372,0.2,0.17958632580484837,0.5,0.3699430711359104,10086.810215731248,-4727.827130010174
10,0.4,0.1,0.10068205040970392,0.2,0.1977973637369755,0.5,0.41313926089368935,10041.36527320525,-4649.575213413051
11,0.4,0.1,0.0957456876225603,0.2,0.19485402110322364,0.5,0.44615290379663686,10093.977536143377,-4924.633452615386
12,0.4,0.1,0.09706494252856541,0.2,0.19378913036049616,0.5,0.4613299998982246,9980.71684056582,-4714.223528295717
13,0.4,0.1,0.0987557985754124,0.2,0.1953394841433289,0.5,0.46705046804053013,9971.47651340572,-4808.11589110727
14,0.4,0.1,0.10334422407802715,0.2,0.19260112266025217,0.5,0.33816988535715387,9889.165154757313,-4762.20964174296
15,0.4,0.1,0.10982693204852217,0.2,0.1989420651253345,0.5,0.3859961339542474,9851.77011903729,-5089.400894953964
16,0.4,0.1,0.10205222092873271,0.2,0.19328054270085052,0.5,0.39848884561145803,9932.74098520396,-4801.427923822685
17,0.4,0.1,0.1001927657547175,0.2,0.19424546614069232,0.5,0.38558850364344244,9947.227551977123,-4622.6689807825
18,0.4,0.1,0.11067932588223359,0.2,0.21515176336569017,0.5,0.4072010288752638,9891.376111130097,-4757.575222565783
19,0.4,0.1,0.10066906600346537,0.2,0.1938810925618713,0.5,0.41991622734750333,9939.694426541368,-4812.852995342251
20,0.4,0.1,0.10759945114309798,0.2,0.19412854934651452,0.5,0.30744835281713817,9947.055209931073,-4709.058461127459
1,0.4,0.1,0.10347213482304077,0.2,0.19752120923226502,1.0,0.891660677261232,9990.011809281617,-5147.6004018321955
2,0.4,0.1,0.09567563505384569,0.2,0.17868930018618992,1.0,0.8349509004724976,10052.054587102159,-5121.594696584671
3,0.4,0.1,0.10195324073334182,0.2,0.168211855218085,1.0,0.7168632388022959,9975.059521273944,-5091.191512662216
4,0.4,0.1,0.09811680597328534,0.2,0.18594692838285967,1.0,0.8361700081121022,10057.62153286412,-5053.452729171115
5,0.4,0.1,0.09970997038475839,0.2,0.18990944597763146,1.0,0.8640207458513435,9981.790250764137,-5124.43569416798
6,0.4,0.1,0.10648687013559213,0.2,0.21362011510812104,1.0,0.9472504216062848,9999.024343617255,-5619.714229497961
7,0.4,0.1,0.10370688954633019,0.2,0.19463238358065352,1.0,0.8186283620994957,10005.78345321238,-5018.250505696466
8,0.4,0.1,0.096437269786697,0.2,0.1919471001533416,1.0,0.9079323593446389,10025.014770129035,-5018.311149295411
9,0.4,0.1,0.10296856974884229,0.2,0.19501532549424416,1.0,0.8143387552086885,9993.958558493163,-5043.07191067094
10,0.4,0.1,0.10584262061038549,0.2,0.19366023605200325,1.0,0.8224533357467004,9978.047630384432,-5035.914025068432
11,0.4,0.1,0.0959028196067269,0.2,0.1877420913719399,1.0,0.9316770024782768,10092.707408490107,-5417.903558642532
12,0.4,0.1,0.09492716258522502,0.2,0.18285457568176436,1.0,0.9216135112615368,10090.418036618372,-5485.61884323883
13,0.4,0.1,0.09925475342941574,0.2,0.19825225541939204,1.0,0.9061999972364586,9931.681632729442,-5075.006681185304
14,0.4,0.1,0.09637568860256855,0.2,0.18943704510480708,1.0,0.8548876459347353,10079.165139723726,-5095.263136035636
15,0.4,0.1,0.10395507560775834,0.2,0.19562034118133695,1.0,0.8869862739561706,9914.871268536406,-5104.513320016203
16,0.4,0.1,0.10225439171633403,0.2,0.189137508837872,1.0,0.8308062294828141,9960.563956190708,-5174.3370449846325
17,0.4,0.1,0.10608844703971172,0.2,0.22722885467622891,1.0,0.9151118810131106,9861.724170891806,-5011.893053818722
18,0.4,0.1,0.1010046024963698,0.2,0.19113072562399794,1.0,0.8146265713577527,9997.971934882258,-5142.201650569285
19,0.4,0.1,0.09921628746807795,0.2,0.1938130065437101,1.0,0.9125751181917291,10006.184747686135,-5012.403415318178
20,0.4,0.1,0.10304322327395762,0.2,0.20279928832010913,1.0,0.9267158652804643,9955.183651319063,-5040.536625143929
1,0.4,0.1,0.1029331383671548,0.2,0.19832278508027,1.5,1.3425190281508026,10001.060036191242,-5254.175754744261
2,0.4,0.1,0.10784118329109968,0.2,0.18806796570717133,1.5,1.1969964019192016,10012.29444758723,-6217.93938968188
3,0.4,0.1,0.0935236754407609,0.2,0.17186434644218915,1.5,1.354883566642275,9980.752214498936,-5934.070072742938
4,0.4,0.1,0.10260593126976945,0.2,0.191591446340738,1.5,1.281191827800441,9970.888287165026,-5337.443216570083
5,0.4,0.1,0.10281319132569727,0.2,0.20261591947027857,1.5,1.391160708656571,10031.383646241942,-5321.8481266367035
6,0.4,0.1,0.09924354785206017,0.2,0.1909476798028312,1.5,1.3424742771218943,10059.191027202178,-6013.9436874931835
7,0.4,0.1,0.09774811366813915,0.2,0.18022238134720736,1.5,1.3058301510198738,10095.461758430878,-5300.130439848321
8,0.4,0.1,0.10151183473515812,0.2,0.19250750727484778,1.5,1.2911025921909738,10080.172415511353,-5318.79313289544
9,0.4,0.1,0.10332993716512602,0.2,0.19040403411169868,1.5,1.2781596058529379,9988.306786873887,-5588.869616506179
10,0.4,0.1,0.09889855692387993,0.2,0.1860457101217057,1.5,1.354333545261172,10064.738736351486,-5834.560825559642
11,0.4,0.1,0.10415294038325255,0.2,0.1911033742941225,1.5,1.2702554458276363,9959.34620758163,-5284.500874033336
12,0.4,0.1,0.10064303364045117,0.2,0.19749700426447872,1.5,1.3350093614522416,9907.017660431204,-5229.541995684347
13,0.4,0.1,0.10250286587841755,0.2,0.1904713012502288,1.5,1.3207906569807304,9951.127347268632,-5815.192292249777
14,0.4,0.1,0.09845152797956233,0.2,0.1891029558464636,1.5,1.2861261343658978,9992.381234366225,-5253.733883281036
15,0.4,0.1,0.10332866816227386,0.2,0.18453201242306763,1.5,1.2272552836663342,10001.282422149628,-5376.6781070331235
16,0.4,0.1,0.09985287160977327,0.2,0.19124472670959072,1.5,1.320235027781066,10038.168458719907,-5952.624469565908
17,0.4,0.1,0.10257677756629736,0.2,0.17681169183415288,1.5,1.0821765930621785,9971.933568565273,-6243.419778305864
18,0.4,0.1,0.10242831752296158,0.2,0.19333924747563858,1.5,1.2821553773237768,10046.123843431753,-5569.58952184446
19,0.4,0.1,0.10359419697960487,0.2,0.18953129223603543,1.5,1.2420752221126707,10104.090502135616,-5266.10370528506
20,0.4,0.1,0.10099517646308256,0.2,0.19592299877212332,1.5,1.339450704541331,9962.41987356692,-5401.709764972607
1,0.4,0.1,0.10146045896135526,0.3,0.31011963439859513,0.5,0.4761815707577667,9884.037686348262,-4179.025061887941
2,0.4,0.1,0.10399415663152464,0.3,0.30742487156229414,0.5,0.45786558483705153,9821.416059124305,-4831.57322248557
3,0.4,0.1,0.09915888530190253,0.3,0.298434369665528,0.5,0.4400535429934654,9916.966223740732,-4107.823883703684
4,0.4,0.1,0.09346045731137499,0.3,0.28613952623306216,0.5,0.4731920772119591,10035.914001220197,-4691.556407690741
5,0.4,0.1,0.10190790971175849,0.3,0.29033596101096915,0.5,0.4249294701557001,9987.017070906986,-4179.29779562277
6,0.4,0.1,0.0965180331906624,0.3,0.29665101970728497,0.5,0.5090748380038066,10081.898128243824,-4253.978554631772
7,0.4,0.1,0.10070133735843606,0.3,0.2962855319635389,0.5,0.44809819730824846,9987.079112351223,-4271.29371184472
8,0.4,0.1,0.10356868223190224,0.3,0.3219838829097296,0.5,0.4583536073279816,9842.719336662372,-5100.987172514894
9,0.4,0.1,0.09705658295837262,0.3,0.28344639396165644,0.5,0.43823750896869607,10029.697152911762,-4233.446288596568
10,0.4,0.1,0.09856734961242611,0.3,0.26571757944941293,0.5,0.41026757630751665,10126.512372186442,-4155.919431477265
11,0.4,0.1,0.10851853125924527,0.3,0.31229884398700236,0.5,0.39477034592364824,9900.792151978803,-4166.755063744063
12,0.4,0.1,0.10367532471590311,0.3,0.2794041671486765,0.5,0.33572571036372173,10053.411576971443,-4188.380727828577
13,0.4,0.1,0.09997152011920662,0.3,0.29996502831979177,0.5,0.47231554628594974,9983.445381500514,-4170.113239211513
14,0.4,0.1,0.0987347844780961,0.3,0.29107813423877466,0.5,0.4289005373248891,10033.14662415065,-4148.198338261828
15,0.4,0.1,0.10333955655386945,0.3,0.290358983556108,0.5,0.4142394542040081,9930.555180711965,-4190.548379668207
16,0.4,0.1,0.10138057475791594,0.3,0.29792641139993287,0.5,0.41628825981470374,9951.124138494719,-4889.375043352269
17,0.4,0.1,0.1016231759400655,0.3,0.30391230566412575,0.5,0.4039017181906299,9971.71302845618,-4158.3016020109735
18,0.4,0.1,0.10510829784000338,0.3,0.28662304736511796,0.5,0.3891712174062896,9982.212397696405,-4188.584424769242
19,0.4,0.1,0.10115413902272871,0.3,0.2925121824185775,0.5,0.4187567215806397,9998.457932747517,-4241.984195494955
20,0.4,0.1,0.09724313205184675,0.3,0.2793921632207811,0.5,0.41750606206461816,10139.335124240244,-4220.680857841643
1,0.4,0.1,0.10138903587941861,0.3,0.2904740524808467,1.0,0.8654822918694494,10064.803521520238,-4866.190190510775
2,0.4,0.1,0.0989717663482689,0.3,0.2775766175440939,1.0,0.8902941612350519,10056.297650692253,-4807.171571721711
3,0.4,0.1,0.10009635146708108,0.3,0.28202851238367965,1.0,0.8947815069665078,10158.434553458672,-4848.379475407462
4,0.4,0.1,0.10511616969843172,0.3,0.3049299276018092,1.0,0.890617831923477,9957.353046665423,-5264.288616829115
5,0.4,0.1,0.1010475803094582,0.3,0.2920555430666419,1.0,0.933882894011027,9966.643257112075,-4764.485756135669
6,0.4,0.1,0.10152987968281045,0.3,0.28969695199189804,1.0,0.8572341080581857,9960.334439155698,-5940.605631106675
7,0.4,0.1,0.1009445304690068,0.3,0.2890560246468744,1.0,0.9015585491214173,10007.021057233049,-4917.094405504286
8,0.4,0.1,0.09674433127094118,0.3,0.2818364472486079,1.0,1.0057208688355421,10087.322776132367,-5234.420150719663
9,0.4,0.1,0.10360685428650794,0.3,0.31119194937208167,1.0,0.9298760950317776,10027.362675244593,-4742.481028979532
10,0.4,0.1,0.09782609437523254,0.3,0.2793238025344937,1.0,0.9289856115249723,10028.174704235978,-4901.10416496482
11,0.4,0.1,0.0967017305907933,0.3,0.2766863780155183,1.0,0.905541623864256,10071.591019467518,-4781.441430701856
12,0.4,0.1,0.1072999230726293,0.3,0.30911267888176625,1.0,0.8633042979601359,9951.073663393994,-4758.500014561517
13,0.4,0.1,0.10474393130941759,0.3,0.30179086423831686,1.0,0.8918616046155632,9888.053784390167,-4759.138095864017
14,0.4,0.1,0.10274959034734996,0.3,0.29434087970953415,1.0,0.8841263622250372,10042.190326142809,-4777.03304914103
15,0.4,0.1,0.10387761016692582,0.3,0.2909937315263484,1.0,0.8118767310618432,9956.974007104514,-5014.914085588025
16,0.4,0.1,0.09917470639131412,0.3,0.263958129471329,1.0,0.8530999838817075,10081.577841943697,-4751.741133000982
17,0.4,0.1,0.10417734133127415,0.3,0.28048706946291396,1.0,0.8586459820164808,10045.345933107705,-4864.743392780931
18,0.4,0.1,0.10136814003133618,0.3,0.27764321831164707,1.0,0.873213234659866,9919.445767677573,-4812.782413955364
19,0.4,0.1,0.0993286908293378,0.3,0.2686198307324965,1.0,0.8106329009670958,10216.267435134929,-4759.938725023609
20,0.4,0.1,0.09597261255167876,0.3,0.2711309547904005,1.0,0.9343895305025679,10090.023309999035,-4788.936210471058
1,0.4,0.1,0.0967686650745066,0.3,0.2770916409532331,1.5,1.4368639301261852,10017.417381469342,-5129.954727111512
2,0.4,0.1,0.11032488700197,0.3,0.27828776059516147,1.5,1.2215974671700311,9983.076178811507,-5136.26568824918
3,0.4,0.1,0.10765053782653512,0.3,0.2693313447587038,1.5,1.206455496447047,9956.088414076405,-5349.825090109543
4,0.4,0.1,0.09840702999361092,0.3,0.29390732556628313,1.5,1.3840549328118192,10046.288871600967,-5907.075930755234
5,0.4,0.1,0.10380228344537087,0.3,0.28646558778648806,1.5,1.3556178213188113,10001.803637547217,-5262.021469085763
6,0.4,0.1,0.0997559767978156,0.3,0.29194107326130386,1.5,1.4732342880033396,9821.248518495133,-6151.223766538518
7,0.4,0.1,0.10396770266700597,0.3,0.29031864332425106,1.5,1.391628808594396,10019.517481657891,-5188.875985218592
8,0.4,0.1,0.10130745601830908,0.3,0.280514702575603,1.5,1.363738823011374,9987.91317510515,-5140.523779152496
9,0.4,0.1,0.10740778461583518,0.3,0.27610885495248594,1.5,1.202254603243455,10007.14643430989,-5266.077768879557
10,0.4,0.1,0.11120408473525563,0.3,0.2816066265445238,1.5,1.2256756327726437,9924.487615352915,-5751.52366600704
11,0.4,0.1,0.09029294011078692,0.3,0.3325541904097789,1.5,1.6684015390189064,10015.886372530835,-6059.000686553518
12,0.4,0.1,0.09644694843129552,0.3,0.2619186491805075,1.5,1.4037894012101075,10120.338601400188,-5096.166110067643
13,0.4,0.1,0.10300671559078584,0.3,0.2740674316798945,1.5,1.3526909869081345,10027.308042836565,-5151.626996798266
14,0.4,0.1,0.10404766507371983,0.3,0.29236545063244856,1.5,1.297674650866828,10020.832425059965,-5142.546855464971
15,0.4,0.1,0.10792371929112234,0.3,0.26645147532472147,1.5,1.2256075508263256,10019.838484646174,-5749.078683345646
16,0.4,0.1,0.10781012111470771,0.3,0.2777061483767507,1.5,1.2295954688636654,9932.326681541408,-5142.612658399592
17,0.4,0.1,0.10742393894350585,0.3,0.2806399887885058,1.5,1.281031017665774,9951.91131159724,-5143.276892418655
18,0.4,0.1,0.09257879928977639,0.3,0.26914376780868166,1.5,1.5016094888064107,10161.66824775072,-5171.302407180619
19,0.4,0.1,0.10043520319521841,0.3,0.30420565521158066,1.5,1.426309367850203,10018.342868020723,-5220.256364486459
20,0.4,0.1,0.10201211214910175,0.3,0.27570678317908925,1.5,1.3216531639748628,10029.864600112163,-5220.031148016664
1,0.4,0.25,0.24749329435388864,0.1,0.10109968469221851,0.5,0.3788814344154213,9999.194342488658,-5942.147656049292
2,0.4,0.25,0.24817504591204936,0.1,0.10023916454217158,0.5,0.46787400221970277,10028.87360231681,-5976.697686461457
3,0.4,0.25,0.24169222710250898,0.1,0.09283605485819464,0.5,0.157344604233955,10078.431788909144,-5942.7823882800285
4,0.4,0.25,0.2546466517418893,0.1,0.10064750103331234,0.5,0.3482142045268279,9927.994869491637,-5890.196983464528
5,0.4,0.25,0.24582610105002045,0.1,0.09775436811215815,0.5,0.32258168774736645,9977.19511519224,-6040.655387633861
6,0.4,0.25,0.25899848377830686,0.1,0.10194886208368027,0.5,0.22950170816936896,9907.742868413217,-5970.930104263448
7,0.4,0.25,0.24034169363347727,0.1,0.1011015201164308,0.5,0.4140648227882639,10071.0353098129,-6368.488714583903
8,0.4,0.25,0.24108577272515508,0.1,0.09786489952105838,0.5,0.32519814416014964,10012.604848327217,-5917.217398014872
9,0.4,0.25,0.24765039973106343,0.1,0.09956211575957258,0.5,0.4063272839324524,9924.154235288428,-7285.341193127448
10,0.4,0.25,0.24632270616962743,0.1,0.10031739865416592,0.5,0.5573428679739196,10006.994873640342,-5874.000139720447
11,0.4,0.25,0.2453005372450841,0.1,0.09847523647644979,0.5,0.37057988976500084,9986.068877983449,-5858.97312912286
12,0.4,0.25,0.24738889293298214,0.1,0.09795725300120992,0.5,0.31089674894352337,10060.658874807486,-6316.365519936566
13,0.4,0.25,0.25006208818359077,0.1,0.10054642770742689,0.5,0.3528054748315146,9964.477493885039,-5865.884599023616
14,0.4,0.25,0.24148067295007464,0.1,0.09482974598369266,0.5,0.32011904253996,9990.447847640402,-5935.483933782918
15,0.4,0.25,0.2377736333736066,0.1,0.09782767033854689,0.5,0.3887599049249099,10082.556831883057,-5840.038933188083
16,0.4,0.25,0.23570760402058563,0.1,0.0967359391237378,0.5,0.538829996350818,9952.878663932272,-5855.812377966013
17,0.4,0.25,0.2536455809441239,0.1,0.09885453294009677,0.5,0.21911192925452852,10007.156663434065,-5867.634177005772
18,0.4,0.25,0.25554165856226657,0.1,0.10056493895780605,0.5,0.3276666634756501,10038.694626467599,-5924.59425559693
19,0.4,0.25,0.253914359932009,0.1,0.10011868773202523,0.5,0.4307284046289461,9930.822644713822,-5863.37050993047
20,0.4,0.25,0.24531019920879502,0.1,0.10162985375977457,0.5,0.6513457410706217,9976.93365912576,-5942.11008264912
1,0.4,0.25,0.26341057879013197,0.1,0.10328137907336303,1.0,0.7094154848160635,9935.596990792817,-5977.059466992967
2,0.4,0.25,0.2646028906277922,0.1,0.10281492979066718,1.0,0.9321937368161551,9922.501620004452,-8296.142795890217
3,0.4,0.25,0.24623706322713293,0.1,0.0971136491459558,1.0,0.6956136146038205,9983.968025755432,-5791.221116875158
4,0.4,0.25,0.2232276656896353,0.1,0.08731897154378855,1.0,0.7531237390197408,10133.316723214364,-5868.516541312172
5,0.4,0.25,0.2655965250700488,0.1,0.1026514571374102,1.0,0.6666668222571573,9898.246694240986,-7170.993490635594
6,0.4,0.25,0.23987121886793844,0.1,0.09630076542372516,1.0,0.8604101432707644,10062.997334717518,-6967.484858455676
7,0.4,0.25,0.24059855282126935,0.1,0.09555864841800574,1.0,0.8070414628498221,10056.103071982297,-5879.816652379007
8,0.4,0.25,0.24695147889106758,0.1,0.09667772276599725,1.0,0.5548985085171358,10024.307077690979,-5966.638478681239
9,0.4,0.25,0.23387797594900994,0.1,0.09266363078557238,1.0,0.9273216612544666,10058.156420412462,-5871.659260976873
10,0.4,0.25,0.23452213561221127,0.1,0.09258823342753722,1.0,0.7426062248923188,10065.823323034989,-5906.7849788172325
11,0.4,0.25,0.24483412515575076,0.1,0.09677672854361317,1.0,1.0034369166313148,10060.918913551292,-5972.540530801747
12,0.4,0.25,0.24619096810838464,0.1,0.09901880699009098,1.0,0.7696010945730669,10015.258320396977,-6115.930722639629
13,0.4,0.25,0.24250178889409552,0.1,0.09425503667532242,1.0,0.7298704270968234,9951.736824006892,-6951.312669312519
14,0.4,0.25,0.24510941276936016,0.1,0.09814199463021932,1.0,0.8124147023886658,9984.658615814358,-5843.0322029489125
15,0.4,0.25,0.23373543136462116,0.1,0.09408312731158096,1.0,0.8554838743263308,10043.788032995793,-5915.188119996716
16,0.4,0.25,0.24341046545328976,0.1,0.09808888753129913,1.0,0.8207909208850348,10014.8231066085,-5926.930408998927
17,0.4,0.25,0.2452409813577991,0.1,0.09634202141625733,1.0,0.7999628802590466,9993.79028006861,-8343.707728470057
18,0.4,0.25,0.24823914758517443,0.1,0.09975928792821832,1.0,0.7881837778238028,9947.737857797669,-5978.0950284040955
19,0.4,0.25,0.2445616306208045,0.1,0.09743996228117269,1.0,0.8306287059792236,9979.924078519338,-5890.3175037797955
20,0.4,0.25,0.2271734371423368,0.1,0.08853245623186987,1.0,0.6531761444214059,10091.524196186463,-7118.049752910303
1,0.4,0.25,0.25055273036436726,0.1,0.09577570201896204,1.5,1.0478732345705888,9984.160003272755,-5874.62595987961
2,0.4,0.25,0.23868791716224755,0.1,0.0900418397224549,1.5,1.0638441215442456,10058.852706857568,-5891.55089436
3,0.4,0.25,0.24907067197632812,0.1,0.09575722825434033,1.5,1.0742441405121526,9971.78040349213,-5933.210509987409
4,0.4,0.25,0.24179257138861474,0.1,0.09324533949642294,1.5,1.1145801009227276,10046.810201597305,-5895.940322565739
