Sim,F_true,F_est,Nu2_true,Nu2_est,T_true,T_est,M21_true,M21_est,Theta,Loglik
15,0.25,0.2398924932586977,0.1,0.09741188122952717,0.1,0.09752711556869838,0.5,0.5289458769239807,10009.364382370228,-5446.492099565147
16,0.25,0.22981419942402753,0.1,0.09781172407314516,0.1,0.1019807195827381,0.5,0.5723952163596021,9936.336569691848,-5448.345550258402
17,0.25,0.3480826755868361,0.1,0.09706845000180798,0.1,0.0994055116681543,0.5,0.5545818447922161,9995.696528658107,-5492.480723737612
18,0.25,0.2195577397188025,0.1,0.10089811961192241,0.1,0.0992389697066857,0.5,0.44242176851178233,9961.195259736138,-5474.109581749691
19,0.25,0.22060924968271187,0.1,0.09880078751581736,0.1,0.09364964792848618,0.5,0.38896468197163536,10100.702621225908,-5467.893270850938
20,0.25,0.20295959253661522,0.1,0.10223925945475748,0.1,0.10452638783092787,0.5,0.4813482177194537,9954.324973081686,-5429.636793647545
1,0.25,0.2712210294414761,0.1,0.09850064869616043,0.1,0.09731803768210257,1.0,0.9082860134485575,9999.251356129698,-5561.415971220306
2,0.25,0.2396148543564023,0.1,0.08578407353451772,0.1,0.0885866757479732,1.0,1.1664460231527018,10158.051783287276,-5544.225736977103
3,0.25,0.27172349315499367,0.1,0.09976370780331759,0.1,0.09998676602328342,1.0,1.223695879983942,9952.57552052269,-5565.476812614273
4,0.25,0.3157458662130378,0.1,0.09843184313842689,0.1,0.09511527856781161,1.0,1.0616594409559537,9919.367007041305,-5533.392179372644
5,0.25,0.1705407476082934,0.1,0.08921369046539361,0.1,0.0855294518712048,1.0,0.9326423146304428,10118.027487493715,-5562.503205147507
6,0.25,0.15810274834547794,0.1,0.09974918480571933,0.1,0.09759952509130368,1.0,0.9785294856585443,9993.97062687727,-5525.879745625454
7,0.25,0.2651948359865019,0.1,0.09731075996225685,0.1,0.09047657381631954,1.0,0.6925514724999682,9990.43598162187,-5573.786242861726
8,0.25,0.27741544378021993,0.1,0.09859834308223168,0.1,0.09776196284693288,1.0,0.9244594240823482,9953.967927699661,-5547.45113935434
9,0.25,0.2556956690026939,0.1,0.0949073538102353,0.1,0.09217399151001363,1.0,0.9431494626978933,10035.729345911535,-5561.658780032023
10,0.25,0.2733451816392297,0.1,0.09649823161654025,0.1,0.09492680505615207,1.0,1.0375912156167744,10043.58931700012,-5576.7989432855575
11,0.25,0.2546069229949898,0.1,0.09926362985457013,0.1,0.10059544849555298,1.0,1.0407900507014125,9917.125276123472,-5541.981318015668
12,0.25,0.2229443438186875,0.1,0.10138077426783701,0.1,0.10153544232882773,1.0,1.0730118125975465,9949.273547614797,-5553.414037995938
13,0.25,0.2526957138461831,0.1,0.09695783655673579,0.1,0.0978257939222702,1.0,1.013540649166573,10011.036506269447,-5560.503250979817
14,0.25,0.2623130422223848,0.1,0.10137922430140035,0.1,0.10126901749985134,1.0,0.9685878921764689,9982.842236387121,-5554.39956318871
15,0.25,0.23420859225423843,0.1,0.10142414653736963,0.1,0.09947251861305861,1.0,1.0322319450286352,9938.0364303612,-5554.806914424813
16,0.25,0.2919380032844438,0.1,0.0964852972719773,0.1,0.09702191497782882,1.0,1.1094105240730265,10023.086714327745,-5541.91255280875
17,0.25,0.2879858270648653,0.1,0.09925429811959252,0.1,0.10092789201702917,1.0,1.0653753145428115,9968.111686063874,-5526.247179348371
18,0.25,0.26435119450315964,0.1,0.09897417616857243,0.1,0.10055182787035757,1.0,0.9605342593596148,9946.09588153452,-5579.673481002486
19,0.25,0.24098423644473432,0.1,0.09870160294848909,0.1,0.09810797063906863,1.0,1.066421808605411,9971.19080330294,-5567.403989685433
20,0.25,0.23795505421984478,0.1,0.09431033269675577,0.1,0.09572753426987278,1.0,1.0827759245343884,9948.160692334946,-5540.516209731922
1,0.25,0.3082708389440682,0.1,0.09891945878411759,0.1,0.09978173112947267,1.5,1.6413692662917636,10064.322960662348,-5630.439013984184
2,0.25,0.2313845563286505,0.1,0.0990276933731599,0.1,0.10307681231776954,1.5,1.530601076275318,9997.189250238296,-5614.066406811149
3,0.25,0.19562885723537954,0.1,0.09719508063112366,0.1,0.09887051574344949,1.5,1.4658877134249735,10054.92629329368,-5631.8674077902215
4,0.25,0.15700144151376377,0.1,0.09852625669346209,0.1,0.09645421928682671,1.5,1.4811789154695238,9963.917520102686,-5622.022539793577
5,0.25,0.13165407417562014,0.1,0.10383058178652231,0.1,0.09847081023522095,1.5,1.2807473578572464,9914.495122206214,-5626.3044185485305
6,0.25,0.3217846841969518,0.1,0.0983488140943024,0.1,0.10152763973811048,1.5,1.7096554011099994,10017.112984988878,-5622.798837389424
7,0.25,0.3057715358149354,0.1,0.10335599229485762,0.1,0.10794515690824034,1.5,1.64545862392937,9972.565697160007,-5642.918400876153
8,0.25,0.20043304391375616,0.1,0.10048842029368202,0.1,0.1018095492380861,1.5,1.4165360110175036,9973.20326967685,-5591.694138527433
9,0.25,0.3338373326264209,0.1,0.10187761506565565,0.1,0.09927580590703271,1.5,1.4525288428018301,9987.020747150802,-5618.970243452165
10,0.25,0.26663348562819666,0.1,0.09770744844241726,0.1,0.10185578104061685,1.5,1.6741983724759808,10052.887669091857,-5598.514725234142
11,0.25,0.3043445177785739,0.1,0.09828137007756432,0.1,0.09923614372989721,1.5,1.56797682492361,10033.44749271893,-5626.525345667862
12,0.25,0.32224009640258716,0.1,0.09480115581563062,0.1,0.09194019228466664,1.5,1.4344089211875175,9922.304611878482,-5601.705852833873
13,0.25,0.26068399808259884,0.1,0.1023385864761465,0.1,0.1007985300869003,1.5,1.4765001148902477,9940.423139154573,-5650.6365994399
14,0.25,0.20523978260020254,0.1,0.10185768271015062,0.1,0.10095293523276763,1.5,1.429233191606938,9975.991527152437,-5622.7486823611325
15,0.25,0.18701378109314004,0.1,0.10237934427008077,0.1,0.10032469240318881,1.5,1.5530779892230389,9972.843574054896,-5638.962814576127
16,0.25,0.27746798953344787,0.1,0.0966951649315333,0.1,0.09777101580438216,1.5,1.6657739818879997,10034.25820504757,-5653.968425687488
17,0.25,0.351640212049399,0.1,0.09497597131227514,0.1,0.09668771978455346,1.5,1.6128368007235003,9971.456674026931,-5606.543682431982
18,0.25,0.31974794644669474,0.1,0.09871521592820778,0.1,0.0963519093144634,1.5,1.3637670833094353,10017.262597320796,-5613.430064728594
19,0.25,0.1460614237575835,0.1,0.08955647102980771,0.1,0.0926003927146977,1.5,1.7295574625394587,10077.351176726022,-5655.8249107105785
20,0.25,0.2599665098502821,0.1,0.09978348868802055,0.1,0.10105844605714727,1.5,1.5676880435901754,9939.187340803128,-5645.669926625835
1,0.25,0.2890045642210007,0.1,0.09888691375973048,0.2,0.19963870473792011,0.5,0.46447052271752853,9996.618936510711,-4637.603540423653
2,0.25,0.37699860547982245,0.1,0.10211915106316304,0.2,0.21158703131721673,0.5,0.5401475691757193,9860.527303550076,-4640.9089592480195
3,0.25,0.34468311959567516,0.1,0.09882953160960653,0.2,0.19206452483640576,0.5,0.44200626797723186,10002.363272907429,-4644.334212919717
4,0.25,0.18846686291969797,0.1,0.0961374022992179,0.2,0.19598042184722345,0.5,0.4917345085444651,10075.144792095978,-4641.3817972425895
5,0.25,0.1850763741041395,0.1,0.09902740887826224,0.2,0.19913592782591585,0.5,0.47450611666050346,10000.857510994068,-4623.873729518514
6,0.25,0.3415006986380676,0.1,0.1000976843294166,0.2,0.1955182834589184,0.5,0.46419520722074764,9975.652524649602,-4639.215022772848
7,0.25,0.30574590014760633,0.1,0.09653766744170494,0.2,0.19920883298247158,0.5,0.5178084253155273,10047.970249511529,-4640.307903386614
8,0.25,0.27258479275423825,0.1,0.10332970360363002,0.2,0.1946629665834055,0.5,0.39903632187338084,9933.124582207842,-4651.7663456118835
9,0.25,0.17235600512468988,0.1,0.0999996332572028,0.2,0.2002697489253118,0.5,0.507396104651303,9954.408542629948,-4650.066235363885
10,0.25,0.1736559483910304,0.1,0.09346679029479829,0.2,0.19553751832623492,0.5,0.5440131451920471,10059.654079920916,-4641.109582168006
11,0.25,0.22245182618964818,0.1,0.10031764353282856,0.2,0.19999628132075412,0.5,0.5265994561994842,9960.297132807054,-4626.528957311872
12,0.25,0.31673926689809995,0.1,0.10023697134795986,0.2,0.20099069773576037,0.5,0.5072138505984224,9981.784856045768,-4618.2349166539925
13,0.25,0.389644573466068,0.1,0.09983294861809514,0.2,0.21552430939274095,0.5,0.6642382211820964,9964.739808354767,-4643.465486007171
14,0.25,0.16939245309139495,0.1,0.09958233149967553,0.2,0.19813237489351612,0.5,0.5401973353674548,10004.279882488312,-4650.677895277952
15,0.25,0.383136506012825,0.1,0.1014408642534426,0.2,0.21316941958944904,0.5,0.6166711924255295,9916.337196326334,-4639.145157834751
16,0.25,0.38208840320583615,0.1,0.10316227649165415,0.2,0.21125196367699567,0.5,0.5619750966431346,10005.273976180577,-4642.13115071629
17,0.25,0.23065061868922074,0.1,0.09958206503631477,0.2,0.20796220619511716,0.5,0.5492622446110418,9940.545969966928,-4645.345861757347
18,0.25,0.20798157524529853,0.1,0.09812934456030255,0.2,0.19749476506777117,0.5,0.4435267189127094,9985.539239339509,-4649.330336602959
19,0.25,0.24503498601778964,0.1,0.10204197230344964,0.2,0.20740684077428564,0.5,0.5236648041096535,9970.43099616459,-4637.2359351106825
20,0.25,0.1509269421558709,0.1,0.10064959289378456,0.2,0.20241281989896234,0.5,0.46858046501953193,9941.515813715252,-4608.430714342983
1,0.25,0.376538232544532,0.1,0.09682902138479936,0.2,0.20974544551917776,1.0,1.1155085481376177,9992.659910867105,-4990.475554221195
2,0.25,0.18465487298592675,0.1,0.09793889669745712,0.2,0.197244859906958,1.0,0.9663809014096285,9941.759050482508,-4963.980221245149
3,0.25,0.15882872982597973,0.1,0.10160134833100398,0.2,0.20582600971934656,1.0,0.9893143533728332,9928.530858378492,-5002.933542798282
4,0.25,0.12637060163214078,0.1,0.09962347310674924,0.2,0.1961559118723989,1.0,0.9457271796969098,10040.683646593872,-4999.829518871176
5,0.25,0.15831749094261205,0.1,0.09681681884641975,0.2,0.20090473110680332,1.0,0.9800436193298098,9968.91207090446,-4985.456746777072
6,0.25,0.26424297835137917,0.1,0.09956427589680998,0.2,0.1943267799316743,1.0,0.9764203068400249,10098.251781741197,-5002.639632424357
7,0.25,0.27272119388171656,0.1,0.09793415435998482,0.2,0.19816770209923878,1.0,1.0010978342514547,10027.804026684407,-4984.644151549657
8,0.25,0.1989800354317629,0.1,0.0992361208454321,0.2,0.20100497875881335,1.0,1.0100734754656393,9940.896526090819,-4968.223926479815
9,0.25,0.20893072679267063,0.1,0.09722393096555441,0.2,0.19376121395499818,1.0,0.9838286713887813,10065.906675608365,-5013.062108621754
10,0.25,0.26957808903940883,0.1,0.10308876215826988,0.2,0.19976329149591693,1.0,0.993015353790672,9955.915765004323,-4999.57830587146
11,0.25,0.2321997367202181,0.1,0.10009809025939026,0.2,0.21955821981191073,1.0,1.139322824190163,9982.001215877413,-4965.641167169575
12,0.25,0.3652892781007475,0.1,0.10980898664914414,0.2,0.19975795469910854,1.0,0.7635120847500942,9880.936076400129,-5004.505672696345
13,0.25,0.22268477463643183,0.1,0.09565729518052717,0.2,0.19856763463046836,1.0,1.0028427064674807,10050.666629850843,-5000.845569307354
14,0.25,0.19214862776358624,0.1,0.09995564801853209,0.2,0.19936887679637996,1.0,1.0238213369225888,9983.657994447685,-5017.9288236160755
15,0.25,0.3404777797538758,0.1,0.09897937172908265,0.2,0.19716814205304256,1.0,0.9821546739678156,9987.463461509946,-4978.194172809155
16,0.25,0.24718996041338534,0.1,0.10218535483923542,0.2,0.21537588331942986,1.0,0.9405131904198918,9929.149152234424,-4969.14493412419
17,0.25,0.1586714391888252,0.1,0.09484915137099673,0.2,0.20072482749273507,1.0,1.1233266810630784,10020.798129515306,-4996.269684425479
18,0.25,0.3671399684714616,0.1,0.09878872458462387,0.2,0.2252287636464911,1.0,1.1999707071192547,9946.74734819546,-4959.010983075792
19,0.25,0.32414887401411463,0.1,0.09738064489719683,0.2,0.19071880697328703,1.0,1.0194354600668798,10029.567967955722,-4983.481977829788
20,0.25,0.16909692710184168,0.1,0.09851302059587862,0.2,0.1944253642976342,1.0,0.9541006858699898,10009.080232414766,-4963.511817371729
1,0.25,0.15690003694496563,0.1,0.10695836425674213,0.2,0.19898584957793936,1.5,1.337059635802568,9877.408559278198,-5211.293384942851
2,0.25,0.18984487932898048,0.1,0.09953660244252,0.2,0.1919324035810093,1.5,1.4813325627985976,10006.052159738138,-5247.072571648083
3,0.25,0.22493142553849982,0.1,0.09592742917735,0.2,0.20351034969329185,1.5,1.6037021517569026,9970.691343912646,-5205.937225404562
4,0.25,0.2759050325185406,0.1,0.09846600638184269,0.2,0.19292987184707855,1.5,1.473468308269893,10040.457219513268,-5244.371563639828
5,0.25,0.21837564716001853,0.1,0.09640210176998922,0.2,0.2051899826101842,1.5,1.5515851788057722,9967.455570653661,-5227.319091829171
6,0.25,0.12552718213244463,0.1,0.09807902586723843,0.2,0.19541412925979254,1.5,1.4309998780675772,9976.55152667387,-5248.0607747126305
7,0.25,0.3973664116147585,0.1,0.10367372653610785,0.2,0.21991762027372325,1.5,1.5172768903078349,9932.661457706403,-5225.19794376893
8,0.25,0.14268139026454005,0.1,0.09999240451660625,0.2,0.2045028004170752,1.5,1.492184589387743,9964.040543030374,-5221.367772463376
9,0.25,0.16228714849378303,0.1,0.0980077084848405,0.2,0.17676481189351173,1.5,1.3915881464539717,10004.10487547216,-5209.829790121137
10,0.25,0.30238522413895885,0.1,0.09868224159419668,0.2,0.21475781023852625,1.5,1.578720762805734,9897.205470065392,-5209.621658631433
11,0.25,0.24369931827198277,0.1,0.10481335754078956,0.2,0.21367426279805424,1.5,1.4144755515454654,9795.967250154057,-5216.322817935694
12,0.25,0.23901727546954243,0.1,0.09999012620225196,0.2,0.18713038618218925,1.5,1.5157923827157755,10016.93456805132,-5224.361240786213
13,0.25,0.15242808018467566,0.1,0.089233628463864,0.2,0.1920820665351749,1.5,1.7240181341346945,9976.361415858477,-5240.038630474578
14,0.25,0.19741283839552745,0.1,0.09021592138878014,0.2,0.19082431071001704,1.5,1.7164065057796734,10059.758586383681,-5233.503632917169
15,0.25,0.1602440440637936,0.1,0.10186421068124622,0.2,0.20348819479787758,1.5,1.407459976449796,9929.44572194862,-5227.924975857064
16,0.25,0.3024882018604846,0.1,0.09931749384576033,0.2,0.2078837578192177,1.5,1.6395954607663858,9992.742281025447,-5231.537643947339
17,0.25,0.15669672365470286,0.1,0.09821398759907803,0.2,0.21693091156730027,1.5,1.6524579205926557,9976.119692689213,-5265.1400006651165
18,0.25,0.2699872863319071,0.1,0.09521276004175708,0.2,0.20584289004568931,1.5,1.7256006775001482,9958.629486730377,-5218.395807521705
19,0.25,0.2619167446790529,0.1,0.10253455346600335,0.2,0.19831539277681987,1.5,1.4492222852181649,9978.271517363863,-5217.064120950131
20,0.25,0.19928384625541662,0.1,0.09911063755843234,0.2,0.19151769362727045,1.5,1.5050838988054365,9949.690887965091,-5254.319155099021
1,0.25,0.2621975740819877,0.1,0.09885443295716126,0.3,0.2946240644726316,0.5,0.4587877259408888,10047.858714914853,-4108.140784810352
2,0.25,0.25331899659396345,0.1,0.09545448535549392,0.3,0.3011762714997625,0.5,0.4975007993395059,10038.841675722286,-4091.6256191707494
3,0.25,0.3238365746956879,0.1,0.10364077492617818,0.3,0.30309362778737686,0.5,0.47582461594051506,9924.729568064762,-4105.8207942794215
4,0.25,0.18042500712691298,0.1,0.09300062983419645,0.3,0.3036140896252198,0.5,0.5421030558390684,10010.067752421663,-4121.674596599697
5,0.25,0.18765188460862367,0.1,0.0996849109792526,0.3,0.3235712159831176,0.5,0.46373658838161125,9887.542794823767,-4118.610930928683
6,0.25,0.28308956225262927,0.1,0.10281669770758044,0.3,0.3124958137856103,0.5,0.4831107746307191,9887.713653283523,-4108.752880726433
7,0.25,0.2380809294989787,0.1,0.09617635666732294,0.3,0.28530488749502947,0.5,0.4691608550908604,10093.644909155302,-4130.011951545965
8,0.25,0.2361315273524574,0.1,0.09860815967063943,0.3,0.3087878552977969,0.5,0.5032144049952347,10001.682105142763,-4133.967341659465
9,0.25,0.3090958129447303,0.1,0.09360082813782113,0.3,0.2912019153578618,0.5,0.5253303697020056,10067.133659030627,-4137.211300480234
10,0.25,0.1301431969818706,0.1,0.09968909860395957,0.3,0.2854599164984811,0.5,0.4987991465915258,10013.850092967856,-4120.358711980305
11,0.25,0.18774981138599206,0.1,0.09687836224208517,0.3,0.30102163257019066,0.5,0.52553084869093,9961.213023023358,-4091.051427433191
12,0.25,0.36580817816458505,0.1,0.10145150055106822,0.3,0.30578202476510485,0.5,0.4718703757475268,9953.456840814,-4108.741519192772
13,0.25,0.15520444417084586,0.1,0.09522097635127183,0.3,0.29307418341648334,0.5,0.5383983912327422,10068.684183641171,-4123.8878615586145
14,0.25,0.29989330427954897,0.1,0.11261155897282461,0.3,0.3474157972367001,0.5,0.4617541295537795,9750.356476475723,-4132.666492098337
15,0.25,0.23746810215268702,0.1,0.09977541863219776,0.3,0.3051597582207909,0.5,0.47162667076220005,9917.971778770716,-4119.051952292653
16,0.25,0.1407644218326362,0.1,0.10000438099510528,0.3,0.30189773107217555,0.5,0.4945450758042323,10016.803295821368,-4130.610508831915
17,0.25,0.20048072981712808,0.1,0.09560974345480597,0.3,0.2905843228810238,0.5,0.5005162155461494,10014.32071364377,-4111.918993716435
18,0.25,0.12716847130391243,0.1,0.09469769441122255,0.3,0.282383135510425,0.5,0.4974935685153492,9959.360923622251,-4110.148047122981
19,0.25,0.40474799533136485,0.1,0.10201159586458469,0.3,0.3301298542540844,0.5,0.5623102848818219,9922.532951545305,-4106.044215592849
20,0.25,0.17448831659697683,0.1,0.09936606554968397,0.3,0.3113724605015854,0.5,0.50465216496521,9953.54406148949,-4104.357268808559
1,0.25,0.2427438197436277,0.1,0.09596291320707347,0.3,0.2914445399227582,1.0,1.0332448823029599,9923.357450880565,-4705.726566214983
2,0.25,0.18767657832180348,0.1,0.1016911570146086,0.3,0.2911122342435144,1.0,0.9350956447377757,9953.98788384195,-4732.090568389403
3,0.25,0.3709501319772009,0.1,0.09884117097523035,0.3,0.31079128309393433,1.0,1.0503630654798553,9945.78003098291,-4688.632434352277
4,0.25,0.17580036495021895,0.1,0.0997813451668994,0.3,0.2979082802455019,1.0,0.9404871311924345,9990.571611595842,-4687.7521269554345
5,0.25,0.18560667688731583,0.1,0.093435121111001,0.3,0.2810076972720565,1.0,0.9581447515540922,10071.22284276557,-4710.736710439796
6,0.25,0.329877354684457,0.1,0.09851240599825165,0.3,0.29575530603393724,1.0,0.9942007263266993,10012.282025945322,-4702.240479777809
7,0.25,0.2409538524632502,0.1,0.09843911553166404,0.3,0.28897389628701636,1.0,1.0002733986381858,9995.898909266121,-4721.386848329047
8,0.25,0.2739327258636003,0.1,0.09598640119526279,0.3,0.30191239483126064,1.0,1.0591889436965962,9977.178289495103,-4734.573434444583
9,0.25,0.22727295458197153,0.1,0.10856485581384794,0.3,0.3029294459745954,1.0,0.9041038414097581,9962.898767343246,-4720.444706337146
10,0.25,0.31999386331480406,0.1,0.09917200361258306,0.3,0.3029296227232411,1.0,1.0316133586042302,9997.657880375931,-4734.911140347971
11,0.25,0.14805625068392625,0.1,0.09730481439775197,0.3,0.2998103057801227,1.0,1.123189736101829,9962.038708448932,-4731.550174809715
12,0.25,0.1883621454321647,0.1,0.09857217206707174,0.3,0.3051657485135789,1.0,0.9533567991414299,9975.467509008406,-4714.337386186948
13,0.25,0.338373886714724,0.1,0.09466776321383978,0.3,0.3070260919274753,1.0,1.1324177786492031,10009.526495458715,-4685.301119875621
14,0.25,0.3473974245825306,0.1,0.10064189414902203,0.3,0.31254257614935327,1.0,1.0557281726846033,10022.746378245125,-4714.4983936580675
15,0.25,0.24944855668761132,0.1,0.09900550209880253,0.3,0.29716989953460365,1.0,0.97428097797242,9927.200290855406,-4686.866824818007
16,0.25,0.15739523317557663,0.1,0.10027014962017015,0.3,0.2980061769033393,1.0,0.9451900141406726,10003.68130776671,-4722.802686217319
17,0.25,0.2740383510305429,0.1,0.09620643654806707,0.3,0.3123150786335129,1.0,1.0802466012817276,9950.712548934542,-4704.611114062445
18,0.25,0.13790531433566583,0.1,0.10725128698622548,0.3,0.3141894140981124,1.0,0.9165166186603384,9902.504195752805,-4728.941895638449
19,0.25,0.14425290388585338,0.1,0.09718543736742845,0.3,0.30595861508912214,1.0,1.0551023661550485,9974.375883807383,-4717.741667564441
20,0.25,0.3233262315261306,0.1,0.10009440492963656,0.3,0.28731654157870257,1.0,0.975130412595447,10080.80139149303,-4712.218989235851
1,0.25,0.33719005132200686,0.1,0.09825876425714493,0.3,0.3075092026788777,1.5,1.6156299192867885,10000.282307369807,-5074.941924436866
2,0.25,0.17937799142591368,0.1,0.097336520176888,0.3,0.29338073609358983,1.5,1.595704270879251,9953.632398152276,-5072.921055222176
3,0.25,0.2765952683779178,0.1,0.1008199634071256,0.3,0.3035948251113308,1.5,1.4901470580980287,9983.269740984864,-5063.762994050808
4,0.25,0.2239700372618224,0.1,0.09941251985125632,0.3,0.3000697681086338,1.5,1.5292209273249298,10087.996817196543,-5050.061705831769
5,0.25,0.25338312706535115,0.1,0.09953537653307137,0.3,0.29570125742892606,1.5,1.457007285034222,9998.836917093167,-5082.239960644607
6,0.25,0.1302529159212854,0.1,0.09484069363901852,0.3,0.2894261548785853,1.5,1.530806772515318,10057.565515259625,-5071.242192825821
7,0.25,0.3168867709177741,0.1,0.09780885716352333,0.3,0.32630628942018874,1.5,1.5922337431294253,9980.299219140996,-5085.724599820154
8,0.25,0.2227231734782895,0.1,0.09495683745148627,0.3,0.2845552644300261,1.5,1.5695149616313742,10039.387982234794,-5057.72056178002
9,0.25,0.3035746919000612,0.1,0.09958359253399525,0.3,0.28530983139255817,1.5,1.5048699138488955,10060.398306193216,-5072.143656172266
10,0.25,0.19601795073801562,0.1,0.10140650308872778,0.3,0.29860389549448696,1.5,1.4364551075752738,9954.01684191385,-5054.745041004846
11,0.25,0.2921270672316438,0.1,0.10188148274920154,0.3,0.30406265330987997,1.5,1.5007457043982253,9961.035906679024,-5069.416103307283
12,0.25,0.27702806056807294,0.1,0.09986971335413893,0.3,0.29278654776432284,1.5,1.4365937651371405,10010.167773600702,-5051.4678288634805
13,0.25,0.2888769726432793,0.1,0.10600276758779946,0.3,0.2846764860731932,1.5,1.3492605713076393,9944.992838948629,-5086.900422246124
14,0.25,0.20793933666365183,0.1,0.09993989439229804,0.3,0.2904180187784361,1.5,1.5072357856725513,9905.52644624806,-5083.876968073573
15,0.25,0.16716005101575293,0.1,0.09347589281508116,0.3,0.2920506062208706,1.5,1.6293605354725131,10047.491489472248,-5105.796235762595
16,0.25,0.1742021994795679,0.1,0.10353058972124846,0.3,0.2905160119464352,1.5,1.4151500700499353,9918.95465882382,-5046.640302385693
17,0.25,0.14989429011904998,0.1,0.0938642626726507,0.3,0.30060977182260773,1.5,1.5318847197046785,10085.238289714673,-5063.489652334686
18,0.25,0.2643629996655915,0.1,0.10100893347573842,0.3,0.27842969984387544,1.5,1.4427608741473252,10063.805804194046,-5081.741874290563
19,0.25,0.3552316115950973,0.1,0.09410247038773405,0.3,0.34559831939382196,1.5,1.6803298451307207,9956.0610585396,-5108.16798100006
20,0.25,0.1405678583383741,0.1,0.0930549541551051,0.3,0.2981215663292197,1.5,1.6710498986730322,10072.890189370984,-5090.77279046785
1,0.25,0.17778861497149567,0.25,0.23885255574657724,0.1,0.09582974272786708,0.5,0.4169118057074181,10061.52312450693,-5827.724636719553
2,0.25,0.19306923906045165,0.25,0.23928831472447795,0.1,0.09529844211029863,0.5,0.5091079449932837,9902.374345855294,-5809.92677254043
3,0.25,0.20951499394583434,0.25,0.24525478892057762,0.1,0.09873322322378396,0.5,0.4909809370280684,9980.570826373147,-5819.179091042619
4,0.25,0.21019390015962003,0.25,0.2328522931330216,0.1,0.098061949291676,0.5,0.6347112032416187,10015.568199598933,-5866.250237182956
5,0.25,0.2602320558521378,0.25,0.2540357002955931,0.1,0.09977737655714666,0.5,0.36513351137744726,9990.85964709959,-5847.553793373085
6,0.25,0.25654497365470924,0.25,0.24539421181302074,0.1,0.09760681270560136,0.5,0.4368103579023561,10022.70306240179,-5858.862698626052
7,0.25,0.23953446051164992,0.25,0.24540276055027055,0.1,0.09793347375453505,0.5,0.528538270719544,10031.946208129124,-5833.597521877065
8,0.25,0.2355989393913983,0.25,0.2506383194136713,0.1,0.09820011144501903,0.5,0.3855728696800295,9997.493480141198,-5817.200425437197
9,0.25,0.16228174460887795,0.25,0.23532182025560586,0.1,0.09377505321675203,0.5,0.6042506080551021,9989.0524809207,-5849.270553940817
10,0.25,0.204059017328288,0.25,0.2409625522483283,0.1,0.09834701819101388,0.5,0.4763462891170431,10050.577615275528,-5852.5748610591945
11,0.25,0.24871600464002294,0.25,0.23206934110203245,0.1,0.09023913505027044,0.5,0.4316400468058073,10120.462598008222,-5839.9151171360145
12,0.25,0.3136585275183454,0.25,0.26093664152030316,0.1,0.10431112957140118,0.5,0.5023714155574371,9893.29787670758,-5839.353858724609
13,0.25,0.17479301425151045,0.25,0.23389318065096218,0.1,0.09309406716157503,0.5,0.4985684142426976,10123.720842804447,-5846.348952583809
14,0.25,0.2403868346819799,0.25,0.24834797453117924,0.1,0.10127654358609764,0.5,0.5181512320495762,9956.530509365626,-5825.917769851792
15,0.25,0.2055131651993335,0.25,0.24720577739617872,0.1,0.09885094874058675,0.5,0.421029738800097,9949.925030857172,-5841.982720114209
