Sim,F_true,F_est,Nu0_true,Nu0_est,T_true,T_est,Theta,Loglik
14,0.25,0.23704313438640434,0.1,0.11973161488172766,0.3,0.3135483986847792,9455.300941141208,-201.98904835299095
15,0.25,0.24362668883690838,0.1,0.10700209335000786,0.3,0.3179013749410922,9850.729816624918,-199.4760150220394
16,0.25,0.2836814656702485,0.1,0.10928586710073057,0.3,0.32332306273813766,9856.504826490502,-203.7443344372523
17,0.25,0.29236725326446955,0.1,0.09539014757803456,0.3,0.27810807500253776,10180.302697442414,-202.6355675157772
18,0.25,0.26274596319013643,0.1,0.10866747874170664,0.3,0.3003663397656749,9732.569124566182,-199.45555461592403
19,0.25,0.2538379338579989,0.1,0.09564282698731942,0.3,0.2810864269368835,10097.533871670237,-204.55873557678308
20,0.25,0.24763597527223796,0.1,0.12433513696330387,0.3,0.33228399096887323,9429.659449130122,-201.17315070030827
1,0.25,0.2538944489147708,0.25,0.26488909805560246,0.1,0.0996974366025804,10031.001664210897,-212.91400007370248
2,0.25,0.2760227801566285,0.25,0.24808116524308638,0.1,0.11221670312546787,10203.664377035971,-208.7336694019923
3,0.25,0.24374594920510112,0.25,0.24377334216331745,0.1,0.10332936120267017,10081.708409110073,-213.27624851465043
4,0.25,0.22600576519298307,0.25,0.22239181146133957,0.1,0.0926192455244521,10071.211709080124,-210.27301717010664
5,0.25,0.23168429468295487,0.25,0.23108207076623608,0.1,0.08562594058274717,9958.348565205073,-211.39378791919125
6,0.25,0.2352758406021053,0.25,0.23232111558716836,0.1,0.08601737686910366,9917.632517582151,-210.65410286284407
7,0.25,0.26136496292062694,0.25,0.23278090748895452,0.1,0.09417349932172192,10039.6916174892,-211.1139057382444
8,0.25,0.22670874064147048,0.25,0.22528770055596964,0.1,0.08936831700605305,10125.426011216701,-213.40217183742618
9,0.25,0.22943750604651575,0.25,0.22558507037691938,0.1,0.08895119673507743,10095.992493955231,-212.78313684846648
10,0.25,0.24653067676947277,0.25,0.256093785065281,0.1,0.1106618522788287,10045.44608426911,-211.47753831541047
11,0.25,0.22125092892907966,0.25,0.25430423409261066,0.1,0.0922114648113264,9771.519422615525,-210.4471898854772
12,0.25,0.18204330620698517,0.25,0.22887887344093466,0.1,0.08870232614092861,9954.070711731345,-213.6364682908495
13,0.25,0.28120769210806945,0.25,0.25558746705935015,0.1,0.10707669255382943,10112.98709226942,-213.76450336677124
14,0.25,0.25232197495895153,0.25,0.2602068912910535,0.1,0.09314894396035446,9948.895912461698,-212.18873666403852
15,0.25,0.23446498793213713,0.25,0.2316858799316255,0.1,0.09847732237237827,10152.339968477734,-213.25109021856952
16,0.25,0.2594573260358094,0.25,0.2542610985607697,0.1,0.10047774348196703,9935.579970715373,-212.40943492241672
17,0.25,0.22785956125074727,0.25,0.24907012104384713,0.1,0.09514843076055651,9895.078155713192,-211.95632738887582
18,0.25,0.2452990414434618,0.25,0.24182816748977906,0.1,0.0961321645795952,9951.150550650445,-211.59769805809003
19,0.25,0.31625489619458813,0.25,0.26772653006634806,0.1,0.10377780228506889,10143.378324571875,-210.88095135949027
20,0.25,0.22488959571169798,0.25,0.22828314541737876,0.1,0.08798237830222898,9928.822461043384,-211.77197443760804
1,0.25,0.26952197367942343,0.25,0.2593250616044901,0.2,0.2117902835811833,9949.544255561268,-210.22717409177721
2,0.25,0.2093506633112678,0.25,0.2510968584295948,0.2,0.18608879128856903,9927.31508752309,-210.75523695996196
3,0.25,0.23233014756802192,0.25,0.2698759746956641,0.2,0.18786805928220035,9766.639807016441,-212.1438927540687
4,0.25,0.24371419671499972,0.25,0.2595174171016379,0.2,0.20616763712539127,9936.03157296364,-209.43248678350778
5,0.25,0.2600298882607213,0.25,0.23746627636984252,0.2,0.19549474610587933,10163.485418839335,-209.00826639653064
6,0.25,0.25195320551261075,0.25,0.24376959416478436,0.2,0.18862082961720475,10050.550001805672,-210.81123887226158
7,0.25,0.22013420202642311,0.25,0.25847540447252493,0.2,0.18186901111450698,9828.547744543259,-209.29123373759955
8,0.25,0.24570947150494166,0.25,0.24666777953939484,0.2,0.1996003934700306,10007.575409361536,-210.18705890939123
9,0.25,0.22276306491114958,0.25,0.2602919537324855,0.2,0.19494393546833644,9741.86048259721,-212.5844602717898
10,0.25,0.2553883429279759,0.25,0.2742438789287409,0.2,0.19769015708572577,9859.375338088821,-212.48224506039594
11,0.25,0.2767609191206207,0.25,0.2612483514625592,0.2,0.1967037484451923,9923.495000486793,-209.92410870352614
12,0.25,0.2546025767674428,0.25,0.23445142655983015,0.2,0.20388941420131945,10222.99063486854,-212.64065684587536
13,0.25,0.24724834963172146,0.25,0.2670917779414202,0.2,0.19279880088775203,9688.90561777025,-212.38094119164327
14,0.25,0.2694076849677861,0.25,0.27353250804243096,0.2,0.20028311208337593,9830.002560109984,-208.5464598500771
15,0.25,0.2584770487697829,0.25,0.23867869789813095,0.2,0.19591107142238146,10172.222891723575,-210.82342079835075
16,0.25,0.28177271474633836,0.25,0.27049071993683355,0.2,0.20472771932362643,9852.080553411623,-210.7657025035461
17,0.25,0.22728381534077763,0.25,0.2566580012659619,0.2,0.19524198193184375,9875.682322296601,-211.88489143908157
18,0.25,0.24758761488741857,0.25,0.2665621594340302,0.2,0.2007239056583147,9826.180732885443,-209.95633486947088
19,0.25,0.24331067774069096,0.25,0.28080524742813057,0.2,0.1985865731080825,9792.507519656558,-212.94354780721164
20,0.25,0.28768633130929216,0.25,0.2566710913615787,0.2,0.21637960776777243,9896.217298402587,-213.02310696851464
1,0.25,0.2242050069896582,0.25,0.27364800986140975,0.3,0.29665087565616843,9698.523622985243,-210.6816918687648
2,0.25,0.2848819045383938,0.25,0.21793484391886242,0.3,0.29425591275502444,10360.942124559013,-205.55511499465308
3,0.25,0.26448097124430947,0.25,0.25691504524712633,0.3,0.2953881926122593,9796.362280639776,-209.01885463108
4,0.25,0.25564832012567223,0.25,0.27410044429431213,0.3,0.2830890894299182,9680.542976826935,-208.9063007158835
5,0.25,0.2636648078126518,0.25,0.2940018180778217,0.3,0.3162191430683686,9738.66947190614,-209.84401623975089
6,0.25,0.2543174344516522,0.25,0.24475942098860512,0.3,0.3068547890032303,10035.316802355857,-205.25499688065986
7,0.25,0.22671223230551876,0.25,0.24543647554353099,0.3,0.2939654671677733,10106.589252960834,-211.0035682246055
8,0.25,0.24070465208712286,0.25,0.24874762724643384,0.3,0.2857950543983327,9930.695492018802,-206.24150350345417
9,0.25,0.2597425831279127,0.25,0.21989787643960207,0.3,0.2982319412601596,10436.767523893694,-209.8030475460979
10,0.25,0.18162247071169596,0.25,0.2724670954460311,0.3,0.28614484153575936,9701.773891533683,-211.11642018000623
11,0.25,0.233729536109744,0.25,0.22821811794998487,0.3,0.2875343938604676,10202.640458150572,-211.13185401798205
12,0.25,0.2379384954183036,0.25,0.25863781746229386,0.3,0.28775892617705473,9806.064858849339,-206.98138091495218
13,0.25,0.24340128628904592,0.25,0.22240725624761642,0.3,0.2693577170751239,10215.370083131225,-207.62833980998346
14,0.25,0.23914768920173532,0.25,0.2589563462569142,0.3,0.28498308441150405,9829.192754890826,-207.14621608552739
15,0.25,0.26937885623412716,0.25,0.2474432259976204,0.3,0.30109529113603917,10089.306854186429,-211.23294230942406
16,0.25,0.2515505554411842,0.25,0.2658062551881354,0.3,0.2798243690316507,9740.656008612379,-206.60316538564132
17,0.25,0.25160918466162835,0.25,0.26389878106640574,0.3,0.28168575275742774,9800.934031631075,-207.42530931584645
18,0.25,0.22050798148750972,0.25,0.2702084515037847,0.3,0.28411374096645,9771.982131674014,-211.58004314867196
19,0.25,0.25858487621632387,0.25,0.2459240618059458,0.3,0.26820945721227235,10076.424590534572,-209.70007047767217
20,0.25,0.233074642084205,0.25,0.25080987030328594,0.3,0.26440520648217347,9861.06440467183,-209.48725306120173
1,0.25,0.2706883072868381,0.5,0.5346416399189092,0.1,0.12342023681932753,10050.202290571298,-212.78446953363675
2,0.25,0.2314753073963902,0.5,0.4579549620971984,0.1,0.10314676324892877,10082.286520669471,-209.85984224952722
3,0.25,0.25948130142599274,0.5,0.5164511974099769,0.1,0.1432853764573788,10122.909635510206,-210.26254635293924
4,0.25,0.2282843029181675,0.5,0.4683115328863691,0.1,0.09357318471075281,10098.3776394929,-209.5859206200497
5,0.25,0.2667480457229945,0.5,0.5198409892665291,0.1,0.09503881794158171,9945.04706880619,-211.60340801041298
6,0.25,0.2551144833570155,0.5,0.4869039862136232,0.1,0.09471199547528703,10041.840194982164,-212.0316158561078
7,0.25,0.21537927627586695,0.5,0.4729555632769301,0.1,0.08824031111295048,10015.56577098434,-212.92611668045117
8,0.25,0.21989402968633154,0.5,0.5116219621889785,0.1,0.1016721171916413,9947.258365996124,-211.75997929829668
9,0.25,0.24858244855373013,0.5,0.5069282148491951,0.1,0.0964227769570268,10019.436496419552,-214.69768678084984
10,0.25,0.2625684630571304,0.5,0.5161107394479457,0.1,0.09801662958274387,9902.505782488217,-214.87052406070427
11,0.25,0.21445719190152424,0.5,0.4126930716134752,0.1,0.06995152382388745,10045.320928088637,-214.00730275266426
12,0.25,0.21629753884337977,0.5,0.480909821602949,0.1,0.08937658547731475,10061.758163080853,-211.46687435748095
13,0.25,0.2600550716245904,0.5,0.5008548516057251,0.1,0.10875608636247572,10032.347214682366,-212.01961225910873
14,0.25,0.23920667945415644,0.5,0.501704380453341,0.1,0.11192071839669733,9984.808165339524,-211.9578565057417
15,0.25,0.2514852348552312,0.5,0.48789738978093367,0.1,0.09860762297058417,10018.630080952134,-215.79324812114646
16,0.25,0.21997005732135597,0.5,0.4412232074451883,0.1,0.07996836839622899,9948.986880799674,-213.00360704265017
17,0.25,0.2522765381454645,0.5,0.4780381059368366,0.1,0.10473991033024083,10124.076588017333,-213.9184661840793
18,0.25,0.27174605211092834,0.5,0.5283753923377098,0.1,0.1315445832817655,10073.18381441548,-212.49240535646243
19,0.25,0.25103312817090534,0.5,0.5495464290132899,0.1,0.1029311929682402,9922.196707163843,-210.102106640908
20,0.25,0.2502456526162736,0.5,0.4763448611783087,0.1,0.0974523706086544,10089.322807626177,-211.95075254218318
1,0.25,0.25635237883457274,0.5,0.49112272592518535,0.2,0.2141403739296997,10035.00153265022,-209.93497497181022
2,0.25,0.19549699083725303,0.5,0.496517516409803,0.2,0.1349458375358598,9798.556305437447,-215.23045949277082
3,0.25,0.2156366363789562,0.5,0.48446520582084684,0.2,0.20152399602801996,10066.07259427084,-213.0388410400035
4,0.25,0.20921377799494043,0.5,0.45519087838072314,0.2,0.16025401910575632,9998.714601965752,-212.42348084015146
5,0.25,0.23767765504519636,0.5,0.5452018595670559,0.2,0.18000897050676196,9808.164558531022,-213.39156654539875
6,0.25,0.27412701877409856,0.5,0.5155377097133226,0.2,0.23018418761683535,10052.766905996179,-213.90550742021924
7,0.25,0.23383017655394855,0.5,0.4891314164981033,0.2,0.21745144996665153,10081.2109637311,-211.72434129658916
8,0.25,0.25542902065418605,0.5,0.4881042912070706,0.2,0.17412855931450494,9998.39457930559,-211.4197165491488
9,0.25,0.2611895806131051,0.5,0.47370074152463226,0.2,0.19444808230963587,10133.01911153084,-215.18865783063586
10,0.25,0.239678965825327,0.5,0.501890403601828,0.2,0.22711523774008852,10077.351809465556,-214.28860787253564
11,0.25,0.22949903462737803,0.5,0.49250388172671167,0.2,0.17812677306713254,9999.019382342465,-214.23629723013926
12,0.25,0.25731985831106197,0.5,0.540274073684819,0.2,0.21891821055865252,9792.573425259794,-211.62260718748507
13,0.25,0.24739884406097534,0.5,0.4916867494841224,0.2,0.21370162833856937,10052.78466147301,-212.85917149864804
14,0.25,0.25418901906531666,0.5,0.5510731077192063,0.2,0.20786184569553331,9894.123838608519,-213.32973741116234
15,0.25,0.2204861360508145,0.5,0.49078494161259206,0.2,0.19956743870935184,9986.344926552878,-212.14347759603356
16,0.25,0.2960701580149296,0.5,0.49026393337349816,0.2,0.22388179333262098,10134.078315335877,-215.22085658824767
17,0.25,0.23302545162013744,0.5,0.47307771521955216,0.2,0.19723573612192177,10098.237610813967,-210.81591508218082
18,0.25,0.23897875414501968,0.5,0.48701099782789475,0.2,0.17820415994922345,9950.325271663094,-212.0021372212368
19,0.25,0.2501324871348884,0.5,0.5264859216662905,0.2,0.18808861283302117,9934.94371452206,-213.27162297674147
20,0.25,0.26127692631827804,0.5,0.5026285738376574,0.2,0.19174135932143735,10010.151122424737,-212.92766610275316
1,0.25,0.2569156213806716,0.5,0.49966058533257884,0.3,0.29197569901899756,9929.96118750139,-212.4863388409783
2,0.25,0.25605051234467785,0.5,0.5039872029956068,0.3,0.294021346434911,10001.416723285045,-209.84374972622413
3,0.25,0.23865515002137694,0.5,0.5090638286139824,0.3,0.3089069019352836,10039.023738516189,-212.56653487020935
4,0.25,0.25638947163206544,0.5,0.44742734504115717,0.3,0.31022418822946474,10158.107492728423,-208.65887516754412
5,0.25,0.266447117218342,0.5,0.5185169755734936,0.3,0.31518297563502795,9993.165397420513,-216.50574776144617
6,0.25,0.22096733233411509,0.5,0.5389748629946732,0.3,0.2800915208804314,9760.354060531025,-213.02253205502188
7,0.25,0.2405927394242067,0.5,0.5610923372347087,0.3,0.31411690126815234,9728.074365356633,-211.313664883309
8,0.25,0.23734055498016035,0.5,0.5538699838787537,0.3,0.2902131033540353,9821.616267825408,-215.13381139273338
9,0.25,0.22403266333914826,0.5,0.49094278065174335,0.3,0.29586712079456956,10014.704244723971,-211.53917347077493
10,0.25,0.25205090023498344,0.5,0.4761374268219608,0.3,0.305551353336927,10046.957510537051,-212.43459827958486
11,0.25,0.26333984926814646,0.5,0.46679961844713175,0.3,0.3266537143971051,10153.82729460338,-213.40820631810232
12,0.25,0.22443142044620198,0.5,0.473984732142037,0.3,0.2547373060786493,9997.30951090818,-210.58791143767849
13,0.25,0.2109529597991048,0.5,0.5639971023893021,0.3,0.2555728405315354,9657.01374970965,-215.1789960003639
14,0.25,0.2304228597940204,0.5,0.4979123908487091,0.3,0.26746230432168855,9870.739726282965,-211.9965549780129
15,0.25,0.23789255991297836,0.5,0.5268380935409732,0.3,0.30511856256193465,9855.315196858235,-212.35289772751548
16,0.25,0.22478839353525662,0.5,0.5425930550015428,0.3,0.27383061206182135,9799.985610617652,-210.5244831466971
17,0.25,0.24574108982813034,0.5,0.47247714336767793,0.3,0.3251218133653562,10135.112790868008,-211.9931059287237
18,0.25,0.2615169334932362,0.5,0.4920727686931605,0.3,0.3576544054158843,10103.073827904016,-213.34171897407452
19,0.25,0.2587528967175268,0.5,0.5046124154418614,0.3,0.2663714640782177,9932.44097753503,-212.96057540066056
20,0.25,0.25184539382253146,0.5,0.4904310975014176,0.3,0.31781925131917027,10123.150632165069,-213.29054629643724
