Sim,F_true,F_est,Nu0_true,Nu0_est,T_true,T_est,Theta,Loglik
2,0.9,0.9005595740880752,0.1,0.10183346891682449,0.2,0.19935921275391588,9803.400276494012,-209.1477699032232
3,0.9,0.8981332607579028,0.1,0.10231391550135016,0.2,0.21556524789929746,10088.317961288747,-205.9775997838738
4,0.9,0.898182393849761,0.1,0.09996503502367574,0.2,0.19078359240022963,9921.269413203825,-211.10357860432015
5,0.9,0.9033625269370682,0.1,0.11481735400577328,0.2,0.20257483070151328,9629.13899627757,-205.33419477017645
6,0.9,0.8966605339857656,0.1,0.12575139487744402,0.2,0.20366343479156016,9225.099924735008,-207.12665673040388
7,0.9,0.8973164800868799,0.1,0.0750744063617527,0.2,0.18715022598157569,10974.638849843368,-212.2140155164935
8,0.9,0.9015371434554021,0.1,0.08755334528790976,0.2,0.18629946657001442,10366.79276721733,-204.9365298056335
9,0.9,0.8990432691786108,0.1,0.10443132169057848,0.2,0.21990566615962684,10073.867016598786,-201.90700526012037
10,0.9,0.9014329378062546,0.1,0.096723579048963,0.2,0.18705626436291498,10134.388419923236,-206.38148806404578
11,0.9,0.8956088625137377,0.1,0.09290320279601748,0.2,0.19748414766356845,10255.690452576071,-210.70754632159012
12,0.9,0.9039284245655816,0.1,0.11035956594458328,0.2,0.19473203401770703,9609.910074491667,-205.27495311835418
13,0.9,0.900897536920071,0.1,0.09761999478137036,0.2,0.19710517036724615,10047.814783452535,-206.04131910321885
14,0.9,0.8972739363515295,0.1,0.1375326147913823,0.2,0.20992598040537153,9167.235247718356,-211.808581645633
15,0.9,0.9051810034652745,0.1,0.09727026631694165,0.2,0.18997714762737095,9926.622164500584,-208.71269871640945
16,0.9,0.9009798203228342,0.1,0.09239479541951143,0.2,0.18765442269580418,10137.415503283017,-204.48241747005002
17,0.9,0.8951497572791408,0.1,0.11800048390479309,0.2,0.19282241516396179,9371.329556317467,-207.04107278397902
18,0.9,0.8976203856401126,0.1,0.10204702949320538,0.2,0.21120996541942544,10082.655889841035,-206.17052097503395
19,0.9,0.9007650417766244,0.1,0.0850731236897515,0.2,0.2023986995376791,10622.874388218377,-207.76464041615696
20,0.9,0.8954297327782088,0.1,0.10223785500369056,0.2,0.1790849548690182,9775.51558874726,-207.00132188831762
1,0.9,0.9019263896612372,0.1,0.15466335535562456,0.3,0.35514409721816315,8720.204053048634,-207.9986430309503
2,0.9,0.8987907961011218,0.1,0.0750096663288531,0.3,0.26960314276428493,10863.507577291834,-206.86548673961113
3,0.9,0.9041499415221739,0.1,0.1239623349911719,0.3,0.31461308076231315,9279.253305135668,-203.47970106524423
4,0.9,0.9053745005963095,0.1,0.09989474358629016,0.3,0.2915218240646369,9914.777540124953,-204.53622197529353
5,0.9,0.9012465980080081,0.1,0.11701637132939674,0.3,0.32350459043137614,9466.235334946863,-196.8238562742328
6,0.9,0.9000539183374394,0.1,0.11042030319870126,0.3,0.30699392120066293,9684.320678029155,-204.16753670026284
7,0.9,0.8978301332664959,0.1,0.11548008112839088,0.3,0.29571039493912826,9453.916484404805,-204.7315143784209
8,0.9,0.8948923403773805,0.1,0.09667703266147408,0.3,0.29651219915407023,10100.415892062138,-202.05703753000142
9,0.9,0.8973391776496152,0.1,0.0905919370651441,0.3,0.3004009984352378,10521.968148752701,-212.75016552719632
10,0.9,0.8966816671510215,0.1,0.10209317627011553,0.3,0.2979843153604481,9874.153201033903,-204.85406213131148
11,0.9,0.9055369703412312,0.1,0.11026454672015805,0.3,0.31419630229875745,9538.777956272676,-204.36478480878844
12,0.9,0.8945152689177348,0.1,0.12251834120406438,0.3,0.3260352204365489,9355.108340471355,-207.7419397945624
13,0.9,0.8955606259400019,0.1,0.07826191721805797,0.3,0.2688490777487527,10848.110039522597,-208.21366695595057
14,0.9,0.8991126259137688,0.1,0.14490699562398354,0.3,0.35813340302594293,8889.01649894924,-205.17994892957296
15,0.9,0.8969062378057858,0.1,0.10204561042985762,0.3,0.32126579786342696,10126.214244899667,-205.73707410016993
16,0.9,0.8967521322751432,0.1,0.08859963305411575,0.3,0.2883893208802552,10425.050241874673,-206.48042954381134
17,0.9,0.8953167083981707,0.1,0.0865136830933215,0.3,0.28835275450934605,10522.068721090298,-211.74492938991588
18,0.9,0.9086445391093317,0.1,0.09732867667593895,0.3,0.3001952888434121,10122.198596977734,-207.42839360142432
19,0.9,0.8953180239153403,0.1,0.0954165866486084,0.3,0.303543186036408,10257.235495929866,-203.02705670979867
20,0.9,0.8995314947143128,0.1,0.12070913553084818,0.3,0.32545560726763123,9514.735482409387,-203.68997415571067
1,0.9,0.900431345077933,0.25,0.24033657804631423,0.1,0.09133426791249591,9930.161976374193,-214.0026135081967
2,0.9,0.8988198942172839,0.25,0.23187689855366556,0.1,0.09285960166586184,10065.20777156716,-210.06685941757863
3,0.9,0.9014597125048596,0.25,0.22900255500668568,0.1,0.08887460703881724,10073.444345379861,-215.65817688241606
4,0.9,0.8990372349374326,0.25,0.24670913531989247,0.1,0.08280350164645599,9795.53709992091,-216.38717605887837
5,0.9,0.9001340277789154,0.25,0.20655870206274649,0.1,0.08005432664127152,10157.530907326112,-213.2496264971487
6,0.9,0.9049156085249809,0.25,0.24422524430099996,0.1,0.0934862777597934,9978.36595414957,-214.4501611915108
7,0.9,0.8947809715209408,0.25,0.29087167253856144,0.1,0.10149521448035971,9678.629923839222,-218.713030607458
8,0.9,0.8953594509738004,0.25,0.2910395670609437,0.1,0.11013073694476234,9805.787322508211,-220.4427783584785
9,0.9,0.899211395152294,0.25,0.2387936634805903,0.1,0.0886082503677124,10046.313787024039,-212.77655573627172
10,0.9,0.8986000582656443,0.25,0.2516393947107015,0.1,0.10256571202672364,9940.180490632747,-209.80824220541763
11,0.9,0.9004506559341202,0.25,0.3047482723407595,0.1,0.11925958668592342,9746.84276873016,-213.99635013185068
12,0.9,0.9003209065326483,0.25,0.2759380498254465,0.1,0.12886205376036156,10192.75362813845,-211.56895372418307
13,0.9,0.901463394112685,0.25,0.26140560259155754,0.1,0.09926489243932135,9895.659627927254,-214.58580545538493
14,0.9,0.9029782762243352,0.25,0.25119664508454864,0.1,0.10957846417921219,10126.21084214023,-219.36279082472868
15,0.9,0.9013973027544755,0.25,0.2541492151154187,0.1,0.10468735322993075,10056.973656417658,-209.74769632631634
16,0.9,0.899177058570659,0.25,0.2553407033266634,0.1,0.10033582419341155,9948.420857524206,-217.60273240500322
17,0.9,0.8979107440210786,0.25,0.23697745923745012,0.1,0.09079770113694985,9955.19322388064,-218.14600187801335
18,0.9,0.8975412294050553,0.25,0.23952226426289053,0.1,0.09477343044963901,10024.09396027846,-212.56943060233817
19,0.9,0.9014297639679173,0.25,0.2813606519832438,0.1,0.10821452642802384,9918.977588665875,-211.94802158931628
20,0.9,0.8990267272328188,0.25,0.2564762302375444,0.1,0.10864157734583332,9983.517061053459,-215.5651141358462
1,0.9,0.8999963853209183,0.25,0.2579532881080397,0.2,0.18574912358951037,9876.169413926827,-212.6982014339094
2,0.9,0.9009189127514218,0.25,0.20555016306887264,0.2,0.18588336606664496,10482.81968061567,-215.1839581953721
3,0.9,0.8997410308352658,0.25,0.2642821735492234,0.2,0.19820597374020854,9814.239104720056,-212.84843229778198
4,0.9,0.8989080360527347,0.25,0.23553337997593904,0.2,0.20694523558834982,10031.368851493926,-211.00763854028165
5,0.9,0.8970749172635756,0.25,0.2811769893547801,0.2,0.18947391133109384,9602.488503935061,-214.87225808153974
6,0.9,0.9001560409463779,0.25,0.23590851580824584,0.2,0.16731720825624694,9934.389919997715,-219.89047274097558
7,0.9,0.89951119835682,0.25,0.2702328403389295,0.2,0.20120889690125687,9947.851005861565,-213.46889886631993
8,0.9,0.9006925667417363,0.25,0.24680241563739566,0.2,0.1876464601908497,9946.503953853544,-206.90141269325883
9,0.9,0.9014431517089281,0.25,0.2573457907028028,0.2,0.18000830701545817,9841.359790852232,-214.95905410503522
10,0.9,0.9000852820384264,0.25,0.2830527232092034,0.2,0.20642900655856888,9761.403662747754,-215.31999438161267
11,0.9,0.9006875285708195,0.25,0.2535720184768763,0.2,0.1848386340982803,9956.265376955718,-215.28325107792344
12,0.9,0.9024295808588954,0.25,0.29429282412021435,0.2,0.18891034219318428,9676.248714469892,-210.36635127145956
13,0.9,0.9011955156405304,0.25,0.28728664873096504,0.2,0.19942628586946337,9627.443568345714,-211.3170206234283
14,0.9,0.899096370232661,0.25,0.2547950870211795,0.2,0.1988531689379495,10072.047736329825,-215.73049301318184
15,0.9,0.9014646988932422,0.25,0.22625587009918438,0.2,0.20190426017874324,10123.617942199779,-211.50570227477215
16,0.9,0.8998742556077349,0.25,0.2549582752093991,0.2,0.20140521946910583,9821.041517884709,-208.92539505222095
17,0.9,0.902802194185379,0.25,0.2373315477848161,0.2,0.18513408923942923,9999.667377192227,-213.85521400056177
18,0.9,0.8985946129796261,0.25,0.24083689621264098,0.2,0.20269010689594924,10158.91827798185,-212.9145918191643
19,0.9,0.8989502985696758,0.25,0.23223349920593397,0.2,0.18250389573640657,10050.975021135251,-216.58726026389112
20,0.9,0.9031250021522914,0.25,0.28149837303889574,0.2,0.2089812084995843,9725.273306753934,-208.2638234632667
1,0.9,0.9028205847822597,0.25,0.21114436776713597,0.3,0.30795747913451516,10571.56810099172,-211.8168624651637
2,0.9,0.8977256203908869,0.25,0.24391568531330804,0.3,0.32732560024969787,10150.97643488907,-207.64444819532997
3,0.9,0.8997743959521559,0.25,0.23306171999442402,0.3,0.267401024987152,10098.649398022026,-212.71394045735974
4,0.9,0.8978630617501022,0.25,0.27500505384994534,0.3,0.2890804957797798,9770.136404067483,-208.7857781455281
5,0.9,0.8962457939988551,0.25,0.22977110590868374,0.3,0.2873946089297687,10229.140035029297,-206.21371953453885
6,0.9,0.8982930250632899,0.25,0.23711683352137908,0.3,0.3006453932696371,10168.767442673823,-212.34278237167007
7,0.9,0.8967041847049521,0.25,0.3099070802437559,0.3,0.2944269291582452,9554.009890967549,-219.40658551494445
8,0.9,0.8988585427355764,0.25,0.2689317357381162,0.3,0.32176404563143374,9892.951301059486,-215.02442766338334
9,0.9,0.9037390038058565,0.25,0.2827598974674975,0.3,0.2954585761161572,9653.65750561703,-217.59118251474163
10,0.9,0.8967793691780344,0.25,0.2295914873041517,0.3,0.2982996400834957,10197.55325117162,-212.163815601501
11,0.9,0.9004188663630924,0.25,0.23464393398124495,0.3,0.2913658781519029,10126.531061908767,-212.1261817806251
12,0.9,0.8958416076317989,0.25,0.2460633442768802,0.3,0.3037117978155125,10090.376953700963,-210.37153181518528
13,0.9,0.9014447868908381,0.25,0.27977781916550776,0.3,0.3257210481376333,9760.20087773508,-211.62589272983212
14,0.9,0.9059426124167334,0.25,0.28871263598149416,0.3,0.2802210706906397,9519.460207062833,-213.04053313799994
15,0.9,0.8976633044742398,0.25,0.2688851411632458,0.3,0.2751732238604986,9763.05808712698,-211.78071176572894
16,0.9,0.9012570406944747,0.25,0.23977002872850656,0.3,0.307877210842919,10221.743947478297,-210.5463522740958
17,0.9,0.8980220562150605,0.25,0.27829510702902865,0.3,0.31508847250192135,9724.331139308382,-207.55431433326154
18,0.9,0.8968247423902783,0.25,0.2616420569394923,0.3,0.2880133287805974,9831.200683113073,-210.4765297703263
19,0.9,0.9078190025265584,0.25,0.22420105487880823,0.3,0.28303146289366954,10262.865755970965,-223.8120575528872
20,0.9,0.9002664377690661,0.25,0.27983642922094865,0.3,0.2730296091868515,9616.942473722116,-207.59953723527215
1,0.9,0.8967507282318472,0.5,0.4615510236799129,0.1,0.07397935588626384,10015.926788964156,-213.02020020403646
2,0.9,0.8949558418479537,0.5,0.5004050608552215,0.1,0.08800604657543018,9995.975550505826,-215.44152289551312
3,0.9,0.8989027289901491,0.5,0.48793747076844785,0.1,0.09830233805845867,10076.448398307672,-212.90980721848902
4,0.9,0.9017668496319462,0.5,0.4556612661638226,0.1,0.12480857906806977,10224.585884833195,-214.19848894875923
5,0.9,0.8993057231908597,0.5,0.4649405485930786,0.1,0.07866060456305579,9992.618841494415,-215.15704940721594
6,0.9,0.89789950595944,0.5,0.5585734210419163,0.1,0.08091689276602504,9782.704831927134,-213.35993523942605
7,0.9,0.8995719458971828,0.5,0.5753360663956989,0.1,0.1381877470507901,9967.864046285775,-210.46396159261906
8,0.9,0.902035138973158,0.5,0.48747178613590025,0.1,0.10988702041510648,10070.35421037691,-210.69755419059018
9,0.9,0.8945768219335363,0.5,0.5558318873129936,0.1,0.1252148199444358,9932.226964651276,-211.38071029430915
10,0.9,0.9016280326763066,0.5,0.513688961893453,0.1,0.09966786578786718,9979.2331976041,-212.33955601773818
11,0.9,0.8981016963865324,0.5,0.47246123513277055,0.1,0.09336398074655557,10016.963042404457,-213.59821927965183
12,0.9,0.8972386819871635,0.5,0.5036126055796388,0.1,0.07833036842879984,9903.234358101847,-212.7904656883087
13,0.9,0.896386347431855,0.5,0.5030220175739069,0.1,0.09770545554260651,9917.639968487561,-212.93321175915858
14,0.9,0.897497435282752,0.5,0.4973453670133718,0.1,0.0739374193377639,9801.990349443915,-213.37649862492222
15,0.9,0.9033607890880212,0.5,0.4392828811381208,0.1,0.06267682881773043,9982.64042506912,-215.9066483497474
16,0.9,0.9032888387250468,0.5,0.45218481033598246,0.1,0.06251598935394428,9935.341900854515,-213.3885566502146
17,0.9,0.8972013641131179,0.5,0.4938624882705499,0.1,0.08840350881975069,9959.423805913179,-218.35926054142368
18,0.9,0.8999602487479328,0.5,0.44958046384214295,0.1,0.07167665241011083,9971.969358870256,-209.76916904875708
19,0.9,0.9000010131827454,0.5,0.4766001736261139,0.1,0.07839167255418412,10019.14636651727,-216.2204587046628
20,0.9,0.9019540241277454,0.5,0.5651445795152112,0.1,0.1055901174073246,9932.421254600602,-210.2014636507882
1,0.9,0.9034374547020005,0.5,0.492709581995628,0.2,0.16340736860070143,9968.085465638987,-213.01033655241054
2,0.9,0.8993169732737463,0.5,0.49420298732905726,0.2,0.17350244827074415,9858.905188153396,-215.71267940093705
3,0.9,0.9022248170884003,0.5,0.48299731172780314,0.2,0.18250037847661948,10006.317213433762,-212.54587231298433
4,0.9,0.9023548068141687,0.5,0.4667640668841021,0.2,0.18949824837178422,10115.623217624849,-213.02603509483276
5,0.9,0.8987532121269663,0.5,0.46457231338014804,0.2,0.2054023316776143,10131.772243163883,-210.4181625977625
6,0.9,0.9018149520007839,0.5,0.5075316001720317,0.2,0.16544778637972593,9900.017249784161,-210.90915751505943
7,0.9,0.8992799349917716,0.5,0.45065581054175535,0.2,0.14617504332802356,10044.569459657048,-214.06496938545072
8,0.9,0.8953840425624725,0.5,0.5138390431427975,0.2,0.17049090186444035,9871.599404714843,-211.92765820116622
9,0.9,0.8995561311948159,0.5,0.4765330719970186,0.2,0.1777739672200883,10015.478040520667,-213.22772771850018
10,0.9,0.896639497211615,0.5,0.48933722625629766,0.2,0.2678319165760525,9969.131703355706,-217.79394781801875
11,0.9,0.9014356100061949,0.5,0.5226830226001181,0.2,0.19021374263455204,9859.387590858132,-215.46202598703218
12,0.9,0.9011717136698918,0.5,0.5097764393143216,0.2,0.15454950287387373,9752.665623467832,-211.28431144506598
13,0.9,0.901271345052112,0.5,0.45761772396858263,0.2,0.20381149974079996,10185.078303033688,-208.59233870627878
14,0.9,0.89931832197317,0.5,0.49690279454475345,0.2,0.18597460401492394,10071.506950785362,-211.70463981990554
15,0.9,0.8996141529052604,0.5,0.49536830556686884,0.2,0.171646502126032,9960.286402759308,-217.42142567984536
16,0.9,0.9018655092555131,0.5,0.4791990271121879,0.2,0.17659016032819788,9976.711479680642,-209.80195586846605
17,0.9,0.8988788884072655,0.5,0.5649330599951152,0.2,0.24491917860383328,9799.948028036892,-210.6396580368152
18,0.9,0.8950871019946529,0.5,0.6031972122898411,0.2,0.21912649753305255,9662.992382574439,-215.55699483319123
19,0.9,0.8941288084787927,0.5,0.4756315179153241,0.2,0.2531118452309058,10183.824928248496,-211.37269575537786
20,0.9,0.9019072743642648,0.5,0.44323988973268175,0.2,0.19425040935263638,10289.349961161835,-211.63864949041576
1,0.9,0.9007669106458411,0.5,0.5060027667790226,0.3,0.3066429786536393,9963.020669900267,-209.11086544663547
2,0.9,0.9032436936768065,0.5,0.5510396045993694,0.3,0.3522477857233304,9886.343041672908,-211.93995627189457
3,0.9,0.8988855144738922,0.5,0.478551991154326,0.3,0.26115798200873547,9999.820355656615,-210.1538414212851
4,0.9,0.9000777035428968,0.5,0.5208700835614445,0.3,0.30464909946107815,9817.075082461872,-212.69405852430847
5,0.9,0.9021485201254655,0.5,0.4465369238583383,0.3,0.3008576331902084,10153.10020607549,-211.71057307809005
6,0.9,0.8977321212301382,0.5,0.5185193719637552,0.3,0.2634397491712762,9908.326606232673,-205.60913227253513
7,0.9,0.9008390762139861,0.5,0.49326678929563744,0.3,0.28430915381142624,10056.66149945302,-214.01900092363545
8,0.9,0.8991342715213496,0.5,0.5536680086583577,0.3,0.26649620264356577,9775.385011120108,-212.93239296257394
9,0.9,0.9011704619871751,0.5,0.5087288068811205,0.3,0.2681925882445797,9861.693020128432,-210.0116033399957
10,0.9,0.8987675301692785,0.5,0.5200278204455411,0.3,0.24107212834053482,9806.965696602254,-214.71434615027164
11,0.9,0.8992703823128542,0.5,0.593944939279906,0.3,0.31449667813275,9658.312895457193,-214.7059047301979
12,0.9,0.9003300351465264,0.5,0.5600656350486783,0.3,0.28299764947643125,9761.60871495486,-210.8517259161758
13,0.9,0.897495232608746,0.5,0.4339301754345022,0.3,0.3503228198576858,10499.430836445701,-214.40478824210865
14,0.9,0.9011386398461686,0.5,0.5084671696890914,0.3,0.3190144581209816,10037.391599662413,-214.84833903235275
15,0.9,0.9015136953710836,0.5,0.5100078784098923,0.3,0.2858968121985699,9900.070631771556,-209.60179663611038
16,0.9,0.8966930112330113,0.5,0.5125773505034129,0.3,0.31675262032336265,9896.166159376364,-210.7868267795148
17,0.9,0.8975407018433127,0.5,0.4896693624663675,0.3,0.278479487278231,10005.046536521168,-219.05226504179385
18,0.9,0.8970736808354762,0.5,0.4417760935577728,0.3,0.2379808746739325,10172.687649881567,-214.95426361644286
19,0.9,0.8972872978605477,0.5,0.47428037771454934,0.3,0.4102726439560258,10255.130296719635,-215.0700967506968
20,0.9,0.901528619667859,0.5,0.5063199760566118,0.3,0.2866599903675854,9935.307099448439,-210.59617396647062
