Sim,F_true,F_est,Nu0_true,Nu0_est,T_true,T_est,Theta,Loglik
2,0.75,0.7427126588277718,0.25,0.2919161657097066,0.1,0.12892414224287418,9889.241473064543,-211.4145760783219
3,0.75,0.7532853505214565,0.25,0.2511222577435069,0.1,0.12098019929532206,10125.84826399573,-210.20736208515393
4,0.75,0.7537495847083405,0.25,0.2696183265523477,0.1,0.10364354165256986,9949.170809250187,-213.53618943739775
5,0.75,0.7500588650040234,0.25,0.2515701380089363,0.1,0.10429313026956777,9940.72710120356,-210.72584500572265
6,0.75,0.7399539440525292,0.25,0.24217194051099178,0.1,0.10110606821054317,10058.422254061514,-221.1699440129887
7,0.75,0.7539967203971045,0.25,0.2443396009984653,0.1,0.10376721120194496,10154.926886089686,-212.2064942171629
8,0.75,0.741723100012021,0.25,0.22936511325753606,0.1,0.1027539128565081,10223.336513282646,-215.88004848539526
9,0.75,0.7576784476131212,0.25,0.2624275719739877,0.1,0.142380706981595,10277.587373618315,-212.804720972803
10,0.75,0.7530072182963478,0.25,0.2500884374080759,0.1,0.09970658782051431,9961.595955918765,-216.3596773407025
11,0.75,0.752040751548146,0.25,0.26771473997549816,0.1,0.09144388075045126,9791.89479267663,-221.7888554137191
12,0.75,0.744093456321859,0.25,0.231973720532597,0.1,0.11612807691340585,10275.522686076314,-215.27893719953119
13,0.75,0.7487192899373004,0.25,0.2514854722359385,0.1,0.09313123612628042,9886.076115643382,-216.5998683746356
14,0.75,0.7425820502554014,0.25,0.23934912937199732,0.1,0.09230795286150378,10005.197356692579,-211.37020850470742
15,0.75,0.7510382050239316,0.25,0.2321121916968152,0.1,0.09475379455485589,10060.817108459125,-215.75508781405
16,0.75,0.7453619848705301,0.25,0.2852315151867859,0.1,0.1027182659132743,9787.847032493222,-209.2354865420926
17,0.75,0.7441171800132963,0.25,0.238529553797948,0.1,0.0891160986496877,9880.09540660902,-214.01165066185382
18,0.75,0.7498360314111452,0.25,0.23200065230352435,0.1,0.09868339477393237,10066.859462125316,-218.10392274299113
19,0.75,0.7657165496965421,0.25,0.292773378176389,0.1,0.101101253383111,9785.348404359796,-215.50686756949403
20,0.75,0.755199556631355,0.25,0.24565058691498984,0.1,0.09350524698922376,9950.283072109303,-219.3975717474765
1,0.75,0.7557257263148579,0.25,0.22018411607681737,0.2,0.21458964196615188,10443.462836631652,-211.4673856642071
2,0.75,0.7515552460940936,0.25,0.23793596381722815,0.2,0.19086124307529537,10079.267303266153,-212.74846601788983
3,0.75,0.7460739879258357,0.25,0.23212207748080965,0.2,0.1983739147200257,10124.149763622458,-216.4379101548899
4,0.75,0.750818999992696,0.25,0.2485605798646898,0.2,0.1725862824627687,9828.195296708542,-210.27283936925727
5,0.75,0.7524530053805288,0.25,0.2265947278142411,0.2,0.191890331197204,10270.088705538548,-216.30031985596167
6,0.75,0.7489321346034981,0.25,0.26160038279329895,0.2,0.1953436709611781,9726.81644848452,-207.9340950781508
7,0.75,0.7504085517900775,0.25,0.21597677602752274,0.2,0.1865197448026538,10326.102107510365,-216.1371551607071
8,0.75,0.7427649663955224,0.25,0.22203950603961078,0.2,0.21728535028212503,10388.268366688635,-212.20949896246077
9,0.75,0.7517426872109602,0.25,0.26332493277239466,0.2,0.19445713639470422,9881.889761746064,-216.8241998308228
10,0.75,0.7570984505853054,0.25,0.23142556264328995,0.2,0.20776528065224598,10166.620699547853,-211.85838192926457
11,0.75,0.7469052221849266,0.25,0.2969506780513568,0.2,0.1758971592609628,9585.530913296383,-213.00697432932685
12,0.75,0.7368729634617699,0.25,0.256180866567853,0.2,0.2185538754832807,9973.580563901758,-214.34305456523668
13,0.75,0.7454127955924439,0.25,0.2474602511079702,0.2,0.21371503337460254,10036.649701720717,-212.84064261531307
14,0.75,0.7536022847138026,0.25,0.2380405515179625,0.2,0.19550863486396902,10062.272392680554,-210.72346813390914
15,0.75,0.7503617242639189,0.25,0.2271875797377995,0.2,0.17337311215447626,10110.310445838775,-213.57687117875872
16,0.75,0.7427484412199122,0.25,0.23609350530859996,0.2,0.19199257581899945,10068.269794118323,-216.6945216971866
17,0.75,0.7500346600359451,0.25,0.2604307189969599,0.2,0.17679926174101146,9872.484984554165,-210.33297180067837
18,0.75,0.7464620115532996,0.25,0.24695531708141266,0.2,0.19144338127222343,10035.642416753137,-207.32787250802812
19,0.75,0.7419527334626101,0.25,0.2595021145639668,0.2,0.18698623970383763,9967.781303706335,-213.72296585620188
20,0.75,0.7447731729609242,0.25,0.25897304506750435,0.2,0.19937853989870524,9842.877229382306,-213.59869648558487
1,0.75,0.7584047059643211,0.25,0.26845444590152606,0.3,0.3319304572049184,9956.025361314974,-216.44834559238825
2,0.75,0.7522901581802872,0.25,0.2647754673909424,0.3,0.3032569041877366,9831.463211647613,-212.18200002577174
3,0.75,0.7509886682051544,0.25,0.24310986020616346,0.3,0.29357519230201745,9973.346851707882,-214.08357235063096
4,0.75,0.7436320089670331,0.25,0.24899030035938263,0.3,0.3171661055490421,9992.900512738039,-205.22113349603268
5,0.75,0.7514803251118716,0.25,0.2765013731220064,0.3,0.2627326881965775,9505.12339492143,-210.92690814920542
6,0.75,0.7476097070766679,0.25,0.2778710479697128,0.3,0.2865888905568547,9663.943241622226,-214.29554144273186
7,0.75,0.7482354196498667,0.25,0.22693642160910493,0.3,0.29371233438902083,10211.52701565254,-213.9459006200674
8,0.75,0.7425184639646384,0.25,0.21548225184819517,0.3,0.2678347850737509,10225.251039966033,-218.55830096649072
9,0.75,0.7536447660780855,0.25,0.25314517942420556,0.3,0.31111815138958127,10029.516209341913,-206.6304647063356
10,0.75,0.749702200984688,0.25,0.26302090552625523,0.3,0.2850149914959133,9861.990755641737,-211.53453293008465
11,0.75,0.7504824815103532,0.25,0.2604514037593502,0.3,0.3075808106098058,9884.594539793477,-218.57203156190252
12,0.75,0.7448980267308692,0.25,0.27652928882373756,0.3,0.2879825535255653,9659.810243774713,-210.24076922199202
13,0.75,0.7534022890595857,0.25,0.2573854623503191,0.3,0.3085000331509761,10022.194595233223,-213.69837442047975
14,0.75,0.7474610537962283,0.25,0.23196664856440893,0.3,0.2991544379982642,10142.305572641537,-206.3041945723213
15,0.75,0.749689667324346,0.25,0.2589083981553244,0.3,0.2854332513956122,9868.413220975222,-211.2935673351942
16,0.75,0.7454532069208859,0.25,0.27194470580180236,0.3,0.31187051913376657,9747.600999030863,-206.60061765190738
17,0.75,0.7368788934467391,0.25,0.27237264235853753,0.3,0.2967833397924152,9749.258608111772,-211.67609504017594
18,0.75,0.7501466821633361,0.25,0.22591444427581328,0.3,0.26287490612086145,10204.49002575913,-213.448720028425
19,0.75,0.7451768688684612,0.25,0.20901287837086954,0.3,0.27280268736861424,10488.338207512004,-210.77047014198132
20,0.75,0.7550115218688479,0.25,0.25841351748567154,0.3,0.28276640577836837,9843.211415440597,-213.6334820246953
1,0.75,0.7494495946132685,0.5,0.4641578988610902,0.1,0.0796416875842034,10051.436101545103,-215.51851686216747
2,0.75,0.7456394201666617,0.5,0.5170351889622326,0.1,0.0921374025482149,9993.39549013537,-214.00052615769306
3,0.75,0.7407766925424674,0.5,0.4672953027148202,0.1,0.07575427608632232,9905.462721839605,-215.22549609033825
4,0.75,0.7505345089169114,0.5,0.5125898901093956,0.1,0.09845389232246188,10015.660681145315,-213.45160774931753
5,0.75,0.7490857694269288,0.5,0.5414871551482875,0.1,0.09076590038894557,9800.911301365024,-216.90532479741455
6,0.75,0.7465894383376354,0.5,0.5084790250648596,0.1,0.11096554754914219,10012.92243576662,-214.85599359149887
7,0.75,0.7404471489818111,0.5,0.46024637470860397,0.1,0.10647085290311482,10150.358465635767,-214.49384810977938
8,0.75,0.7495586302128847,0.5,0.46427849770047014,0.1,0.09520770220597742,10091.429429585765,-210.04032503409206
9,0.75,0.7593593194592727,0.5,0.44638457154895705,0.1,0.0757588720852711,9913.116528765773,-216.3411054802661
10,0.75,0.7575229901900635,0.5,0.49458424205690205,0.1,0.07762424164848576,9972.151719590174,-209.45752775344528
11,0.75,0.7473841589288706,0.5,0.5196836161677549,0.1,0.05994096054748882,9809.639778312907,-212.8043735440653
12,0.75,0.7500209893390174,0.5,0.5119090090579327,0.1,0.09045032892158703,9974.497426812644,-215.10092375183842
13,0.75,0.7545231595478474,0.5,0.45844999171007894,0.1,0.09320947279850013,10077.945641711001,-214.19517047394936
14,0.75,0.7529929307500868,0.5,0.5150405967017425,0.1,0.055723754933598275,9683.350097332559,-217.8059810148036
15,0.75,0.7449597711875884,0.5,0.538956773353323,0.1,0.14537834571672933,9981.280583151549,-212.51072864496484
16,0.75,0.7484601116234771,0.5,0.517396177204485,0.1,0.10311686017841513,9986.946041750729,-215.43254398782267
17,0.75,0.751909754308453,0.5,0.5132023700929886,0.1,0.11902732138559245,9972.024289272318,-210.16490167622658
18,0.75,0.7493461074192272,0.5,0.5046582834372818,0.1,0.1147206501082122,10073.705899038077,-212.03255734970378
19,0.75,0.7525476972501476,0.5,0.49045750427192736,0.1,0.09346734255420855,9956.965001758088,-216.62401751725497
20,0.75,0.7456315855140591,0.5,0.5034737625293517,0.1,0.06436262501715218,9784.798298104686,-214.79771916450113
1,0.75,0.7481029886789775,0.5,0.5445641134434587,0.2,0.2111154821253175,9898.081423954167,-211.6653248027073
2,0.75,0.7568375356270544,0.5,0.5138517470474182,0.2,0.21046277261302762,9975.276671776697,-214.57624278418876
3,0.75,0.7437127882525736,0.5,0.48089266762138355,0.2,0.2195143847173147,10044.883008372328,-217.3555567002369
4,0.75,0.7554542874479875,0.5,0.558936038731749,0.2,0.1939260119236267,9763.463514544757,-211.01928975843373
5,0.75,0.7496925372965386,0.5,0.5684082429365207,0.2,0.20060145182474112,9755.453099709,-211.0759799905855
6,0.75,0.7555483787493851,0.5,0.5278821685590127,0.2,0.1831509950215138,9877.52835647801,-215.88120649454936
7,0.75,0.7587459626157385,0.5,0.5307206427870041,0.2,0.1481250941411504,9745.229878427555,-216.837610959818
8,0.75,0.745660588116315,0.5,0.555323788659196,0.2,0.19883421162780596,9792.31084397333,-215.1309124543946
9,0.75,0.7476617344333393,0.5,0.47804932800653777,0.2,0.2124507925588547,10026.047600415324,-211.96796897313925
10,0.75,0.7489502928209741,0.5,0.5684683311421135,0.2,0.18597857949219848,9709.805149788208,-213.08813925638395
11,0.75,0.7402819813468938,0.5,0.4796802963016159,0.2,0.2166951816728129,10059.37447490723,-213.76866075300302
12,0.75,0.7409901306527865,0.5,0.4880970416625474,0.2,0.22071064055176948,10084.012116944845,-210.4987924648741
13,0.75,0.7355187851810807,0.5,0.4479844823075299,0.2,0.22997757061918128,10223.626955243151,-217.8228241719354
14,0.75,0.7489045840844443,0.5,0.5703728047681556,0.2,0.1776069263309195,9793.852622969003,-213.61758364188347
15,0.75,0.7512322746024279,0.5,0.49158831329044766,0.2,0.22848190010796757,10140.727390651611,-216.5775438767953
16,0.75,0.7421944135259644,0.5,0.4640082754149366,0.2,0.16890794673855078,10141.1706925715,-215.3479356749628
17,0.75,0.7485760301259585,0.5,0.5131542093484623,0.2,0.1630206487051624,9858.589440013848,-214.3020190867652
18,0.75,0.7550614892963365,0.5,0.4943657240787113,0.2,0.2136017782860189,10030.812269539065,-217.2759867371568
19,0.75,0.7479889075760319,0.5,0.5588109835618547,0.2,0.24985904767068667,9923.24948269906,-218.5936542035389
20,0.75,0.7479575147412958,0.5,0.49449563665638246,0.2,0.16212643218483544,9906.534158577995,-214.0885019879592
1,0.75,0.7428298383188029,0.5,0.501504908602472,0.3,0.2852474161416026,9898.959634995439,-207.59505463099026
2,0.75,0.7493135536015261,0.5,0.41620276757251373,0.3,0.3538517982317281,10499.570401438628,-215.15303725133208
3,0.75,0.7375188440083263,0.5,0.5138652022778658,0.3,0.3353842296415783,10001.128852176847,-214.58285473728483
4,0.75,0.746170700055994,0.5,0.5509321775997092,0.3,0.2486165060158269,9723.003802462326,-214.26496851198294
5,0.75,0.745304363456526,0.5,0.5016019165587895,0.3,0.289172537202431,9924.89180027275,-210.50980775288872
6,0.75,0.7458576803526731,0.5,0.4438561502159569,0.3,0.26712937587564545,10182.463211960521,-216.56664818121516
7,0.75,0.7511186915204374,0.5,0.508465693194203,0.3,0.2675036273895643,9978.653425687566,-210.80942086296494
8,0.75,0.7544581896512835,0.5,0.48659650112510805,0.3,0.28835779034069137,10130.301061284996,-211.42249308093324
9,0.75,0.7500696813032568,0.5,0.4455359705443294,0.3,0.30188912912793997,10168.87354796066,-211.44115858115077
10,0.75,0.7468903546905193,0.5,0.49826351841312916,0.3,0.27624568271718664,9933.31346011187,-213.5403713661679
11,0.75,0.7450591786336992,0.5,0.48314020548487274,0.3,0.30930822326275864,10079.531299925799,-215.65242354530994
12,0.75,0.741442135419787,0.5,0.5545624895621843,0.3,0.36146180856684657,9767.569902083982,-214.46574908634983
13,0.75,0.7494212231259235,0.5,0.4806580093746618,0.3,0.2867651873869024,10012.637966916565,-211.26978802997064
14,0.75,0.7444005292642012,0.5,0.47907416945617903,0.3,0.2440315561854562,9940.961452383903,-215.50096786507117
15,0.75,0.7262829071484518,0.5,0.47219884851230975,0.3,0.2934699079335419,10146.088299847996,-219.00155031053066
16,0.75,0.7494825290325504,0.5,0.46268928520397706,0.3,0.3283338371909484,10147.46117037617,-213.42493347873574
17,0.75,0.7514139862776344,0.5,0.5088899909951817,0.3,0.32084696459933837,10062.515727665756,-219.25651734819473
18,0.75,0.7468940873597493,0.5,0.5127436771118437,0.3,0.29441210040396254,9967.71023371785,-212.92576889489055
19,0.75,0.7473848914026362,0.5,0.5587452820153239,0.3,0.32487953209100273,9885.376399013709,-211.69655873821665
20,0.75,0.7478003510038215,0.5,0.4058861522464684,0.3,0.3011299026315244,10444.454956904423,-215.85992487009605
