Sim,F_true,F_est,Nu0_true,Nu0_est,T_true,T_est,Theta,Loglik
7,0.5,0.4717602331664761,0.1,0.1113838752767624,0.2,0.1995043763004251,9567.506367613403,-208.55014512761306
8,0.5,0.497814597416961,0.1,0.09685125398639781,0.2,0.20120284305233407,10110.957234935326,-206.72709466104277
9,0.5,0.497662983871014,0.1,0.09671244555797061,0.2,0.1833068596472571,10018.54863323016,-208.49634027919933
10,0.5,0.4790932704163787,0.1,0.11056474534639674,0.2,0.2104909343666949,9646.427715064821,-210.3790535571036
11,0.5,0.5036205334614227,0.1,0.08823796778640156,0.2,0.18527759643722824,10298.267990972303,-207.04564337982117
12,0.5,0.5013512353849747,0.1,0.09109452617284518,0.2,0.19023948991872927,10210.876409871746,-205.5152134843587
13,0.5,0.4982449390111672,0.1,0.11539378483115223,0.2,0.21196926108758662,9630.131520012035,-212.14268372548793
14,0.5,0.49998900552932707,0.1,0.11041787033515892,0.2,0.20814134562750777,9822.486716468866,-207.74819609164308
15,0.5,0.45713098699256977,0.1,0.10520919706309771,0.2,0.1908333862669255,9687.860428381544,-206.47345805151645
16,0.5,0.5059973183083988,0.1,0.09108527944187217,0.2,0.1881571452969187,10268.669418234867,-206.3911030125215
17,0.5,0.5190777477256691,0.1,0.09214297281567473,0.2,0.2154584780716056,10395.574645580853,-202.80622695835893
18,0.5,0.46615415354052864,0.1,0.11700900892464725,0.2,0.21548061347082098,9597.776090926352,-203.45655401882402
19,0.5,0.4945136160107891,0.1,0.10607061398158622,0.2,0.20440643836809658,9878.948362256426,-209.09457891925013
20,0.5,0.49481936284947053,0.1,0.10304463493743342,0.2,0.1970438921500401,9811.555334167066,-207.8092884247958
1,0.5,0.47553974359741025,0.1,0.09527144103830552,0.3,0.2818108270053972,10074.064819070953,-205.21254501303542
2,0.5,0.4858238150675357,0.1,0.11053438542337979,0.3,0.31256820357040976,9640.913085463495,-200.3515702136806
3,0.5,0.5255147529013406,0.1,0.10656902969963855,0.3,0.30813802873541335,9842.794539113807,-203.0469688141983
4,0.5,0.4779798194012146,0.1,0.11483174992799543,0.3,0.32786195235251314,9641.16033666849,-202.73035208990768
5,0.5,0.49271152942932095,0.1,0.08315319274627206,0.3,0.26702278823898795,10495.94709058661,-201.22752342434126
6,0.5,0.49367753961410504,0.1,0.09438056547222774,0.3,0.29310687476856945,10131.140835762666,-205.48924739957909
7,0.5,0.4752732894787612,0.1,0.1121464310597386,0.3,0.30305569059318993,9608.086655587675,-203.5820879436768
8,0.5,0.5066203508464706,0.1,0.08953515541460792,0.3,0.2807152422460371,10292.786736621196,-198.51359546630033
9,0.5,0.48252082374360145,0.1,0.09805329915674872,0.3,0.2995553792979577,9939.978647509839,-204.26561789687742
10,0.5,0.4914641118494588,0.1,0.13452342071462023,0.3,0.33745710400293677,9100.154147512752,-204.0839922246214
11,0.5,0.4945527629997639,0.1,0.10491590002072963,0.3,0.3130514920821685,9838.974213540754,-203.81572783284355
12,0.5,0.5100406374029849,0.1,0.10460244096030029,0.3,0.317321124923479,9959.165622630757,-204.23097963889768
13,0.5,0.4799557912310123,0.1,0.12024206328756075,0.3,0.31621283459241184,9474.012078383294,-202.743429003536
14,0.5,0.4831137340190849,0.1,0.09144444280542612,0.3,0.28602882147890857,10312.779847516145,-204.42805568719598
15,0.5,0.49372772584868907,0.1,0.1124232260227884,0.3,0.3035570300695739,9558.957188829998,-203.83508020844863
16,0.5,0.47733420585072606,0.1,0.09925776649756712,0.3,0.29454584230431263,9910.597845132077,-203.34591988173713
17,0.5,0.5054744845246315,0.1,0.10403625627334188,0.3,0.3061092400319976,9836.071132227753,-203.3876187616204
18,0.5,0.5169248484260447,0.1,0.11035051925691133,0.3,0.3301038148483026,9871.970877813837,-200.84689065671023
19,0.5,0.500567556310471,0.1,0.07593164621918949,0.3,0.2698145965327042,10891.808542675519,-205.47616014458322
20,0.5,0.5028470809167035,0.1,0.10067108662644413,0.3,0.2926739832145435,9895.231921779643,-198.4903014120341
1,0.5,0.5018999309638195,0.25,0.24818049310857632,0.1,0.09773023303518467,10042.66058772319,-217.84712545180003
2,0.5,0.45946421356433037,0.25,0.2375835515836759,0.1,0.09871071584156832,9972.089185943685,-216.39007084044954
3,0.5,0.5086570761105141,0.25,0.2573240873645568,0.1,0.10510093518378137,10004.062329049346,-213.52127212704704
4,0.5,0.49722243814919587,0.25,0.23580191665222422,0.1,0.09734548852398854,10056.64048217172,-211.04320278972136
5,0.5,0.46252248102284116,0.25,0.2711030489745884,0.1,0.10544603270288673,9788.746468074576,-213.02765887472958
6,0.5,0.48573224764267003,0.25,0.24631655942780856,0.1,0.10630143356637899,10052.970681996052,-212.4458621447152
7,0.5,0.4779289194472733,0.25,0.21590655972873377,0.1,0.08393425827707862,10031.627343406482,-215.8580131713826
8,0.5,0.4756826383194206,0.25,0.26290517361697424,0.1,0.0994022854477476,9880.645419034514,-210.78903393107305
9,0.5,0.5027974772553488,0.25,0.2572065946418639,0.1,0.10317454370120316,10033.64894122064,-213.36833227284808
10,0.5,0.49264382757440284,0.25,0.2191495887567953,0.1,0.09917176174347785,10191.181030542579,-214.5519482045205
11,0.5,0.5052874367463684,0.25,0.2488835175277175,0.1,0.10179512948979594,10028.253123431665,-216.4043147742234
12,0.5,0.49052388915653133,0.25,0.23808055242377033,0.1,0.10176356110961456,10101.569050460928,-212.87531541786882
13,0.5,0.5198564091727158,0.25,0.24711520511654242,0.1,0.09547469204890469,10008.74175425316,-213.3691036683624
14,0.5,0.4859856638431226,0.25,0.23488764659388625,0.1,0.11433611574049685,10223.59987823945,-215.2544249547609
15,0.5,0.5084240729947669,0.25,0.23623654724699872,0.1,0.11073823278645074,10162.858211154615,-216.2801068726427
16,0.5,0.46656774669889584,0.25,0.26557713048881476,0.1,0.0931515771005325,9834.533441377487,-215.72037684588986
17,0.5,0.47355102090558576,0.25,0.24639719543256353,0.1,0.08480574043500355,9753.476891029584,-215.80637996955693
18,0.5,0.5176074611867,0.25,0.247959395742259,0.1,0.09849757305509123,10021.949433305115,-213.8767316528606
19,0.5,0.47448246527394905,0.25,0.2684656345853707,0.1,0.10220336160316386,9906.991958060698,-212.9455306039015
20,0.5,0.4680032792085274,0.25,0.26721307499122215,0.1,0.09558156448464149,9703.33859690516,-215.19602093031529
1,0.5,0.4895500897768154,0.25,0.24234255739558955,0.2,0.21179725188635698,10004.021669766766,-211.96078081750704
2,0.5,0.5002850460300954,0.25,0.2204034379107401,0.2,0.18463284366584606,10195.036569821861,-211.78138773043827
3,0.5,0.525356286332948,0.25,0.25861562282252515,0.2,0.20316274538161214,10019.48915977073,-213.82552564936918
4,0.5,0.5074114358546195,0.25,0.25119098257821565,0.2,0.18298693627908144,9906.10901052044,-212.99997903697397
5,0.5,0.49614811892289323,0.25,0.290368028697852,0.2,0.19397262452564057,9619.171682095519,-210.30266777464465
6,0.5,0.49655558740320477,0.25,0.2475438189166345,0.2,0.19356984594057,9988.895637684562,-212.6123351496235
7,0.5,0.4859489494312878,0.25,0.2785245249880047,0.2,0.2064607254990348,9814.497897342186,-211.60609793776052
8,0.5,0.5003942766991594,0.25,0.27482863787821715,0.2,0.2015533806173157,9739.93323177867,-212.42778092489823
9,0.5,0.49016403332953695,0.25,0.23029035601482303,0.2,0.1824241647673824,10070.003849205288,-211.29771583134095
10,0.5,0.48779302077155406,0.25,0.2631445069477933,0.2,0.1925044615367637,9847.155371366362,-212.1812676611504
11,0.5,0.4584099897877407,0.25,0.25935568048658203,0.2,0.18498517209792528,9813.483394229033,-212.6364017222346
12,0.5,0.4894801829469691,0.25,0.2542334305617579,0.2,0.19486183287741163,9919.698006888828,-207.3987001684011
13,0.5,0.5154923074804142,0.25,0.27389158448980555,0.2,0.20777403348458418,9793.896780175037,-207.04361993842758
14,0.5,0.49049337809334814,0.25,0.24524459152820366,0.2,0.19735311088706947,9994.46244619666,-214.31378988341555
15,0.5,0.4911939372545378,0.25,0.2109659988746263,0.2,0.18636437736268383,10399.797350218898,-213.1274960972646
16,0.5,0.5106826581219412,0.25,0.24598819951621081,0.2,0.21404862695383048,10190.913155015198,-208.38431997084058
17,0.5,0.4877082646019168,0.25,0.2655246574397964,0.2,0.1771043077403036,9637.11551590428,-215.28557610311418
18,0.5,0.4931903851232445,0.25,0.24997412820667841,0.2,0.20242621249010448,10045.675437732503,-207.66256534638262
19,0.5,0.5227580266852552,0.25,0.2733688250175271,0.2,0.18962984326430354,9904.81889857454,-210.45694215850347
20,0.5,0.47668409257907285,0.25,0.24140396711330878,0.2,0.18241243389589676,9813.74031071948,-212.26147588184233
1,0.5,0.5128739413161644,0.25,0.24665837528602078,0.3,0.27865510369552854,10061.89787221699,-212.9729334160603
2,0.5,0.48670024586503036,0.25,0.25222811387166716,0.3,0.304650428433439,9880.91205600992,-211.21089255464528
3,0.5,0.4688294896087456,0.25,0.2891549514280385,0.3,0.2805105006303394,9605.673695225938,-212.8441944959069
4,0.5,0.47812814397296793,0.25,0.26729956911454616,0.3,0.3004270723642974,9836.187403477568,-211.6356054515661
5,0.5,0.5380411732859453,0.25,0.2533967115761087,0.3,0.31194754805915687,9928.107747516773,-209.43801959734162
6,0.5,0.5049106910516529,0.25,0.2285060486277912,0.3,0.2970771886630125,10173.503202587099,-213.36629842744856
7,0.5,0.500790856310288,0.25,0.298492574337564,0.3,0.2987754373996419,9521.688577730434,-205.24765114003685
8,0.5,0.5094929175323867,0.25,0.246756629566411,0.3,0.32075847395165963,10068.93347129209,-205.6670705111967
9,0.5,0.5132857183460724,0.25,0.21946525160325192,0.3,0.2872619924749882,10269.700516698327,-211.93960539151612
10,0.5,0.47371159042283406,0.25,0.25400924579433287,0.3,0.25608898524286833,9719.694236768919,-209.8980333431747
11,0.5,0.48667954738067465,0.25,0.2385784589046106,0.3,0.2821115094620801,10007.61683408458,-210.0774975989725
12,0.5,0.49274196731102665,0.25,0.25987986518722717,0.3,0.29832124472066324,9835.993850802652,-210.15087177490966
13,0.5,0.5051448854327478,0.25,0.2588474490330117,0.3,0.2945471737439825,9883.549412941442,-211.68197482875564
14,0.5,0.5044185356236247,0.25,0.23925590257270457,0.3,0.2819896623639108,10019.402775124718,-209.4973077265496
15,0.5,0.5198485269644485,0.25,0.2366631331355714,0.3,0.27649591726190414,10139.70868817577,-209.50121867372548
16,0.5,0.49207070530259067,0.25,0.26783718851040933,0.3,0.29749697572229555,9816.853117234545,-211.48030451707962
17,0.5,0.48189290163515963,0.25,0.27627312897878714,0.3,0.2935832871157849,9789.056814118236,-212.50511662380427
18,0.5,0.4880298592987358,0.25,0.2169201705622797,0.3,0.2744604274305888,10219.653379920415,-211.4009072741967
19,0.5,0.48624475233333797,0.25,0.24876545430529767,0.3,0.29358715873136404,10002.189690406589,-210.59822664879368
20,0.5,0.49913848461950316,0.25,0.27297444020632045,0.3,0.3067492354479446,9816.477045117015,-211.22660994873638
1,0.5,0.5018485659857344,0.5,0.5407135449726164,0.1,0.1660745048038091,10048.445750453862,-214.85548204757356
2,0.5,0.4922607398779318,0.5,0.5196324035195516,0.1,0.13588430117711603,10005.180832254067,-215.2117322741998
3,0.5,0.4937671475907997,0.5,0.5048392242626852,0.1,0.12144265776154321,10083.505227776413,-213.71324049353086
4,0.5,0.49941732181787024,0.5,0.48993307914867473,0.1,0.09197148525126327,9930.198257483013,-210.75079231916106
5,0.5,0.49573168721803074,0.5,0.5004994427010213,0.1,0.10781259554126867,9978.187806262607,-213.10245876070053
6,0.5,0.4718862922822012,0.5,0.47246810369494674,0.1,0.08265705511577014,9978.556658316891,-215.9719728267844
7,0.5,0.4894178546991548,0.5,0.5055790902475231,0.1,0.09942043598927817,10005.960647599675,-214.7292339850818
8,0.5,0.49416907323948495,0.5,0.4430378847975979,0.1,0.10080182927544853,10154.04861385044,-216.3357516722848
9,0.5,0.49009650201716115,0.5,0.5047661396602867,0.1,0.09158204869229224,9817.364574889634,-217.97787690403254
10,0.5,0.4908981666080039,0.5,0.5095784722632617,0.1,0.10549559805541549,9932.19985398385,-215.26500844720147
11,0.5,0.5167396398211312,0.5,0.5819458432182553,0.1,0.12492489495768436,9879.781550567397,-214.5219553598372
12,0.5,0.48291402482196144,0.5,0.48187591161127863,0.1,0.11046749030333061,10090.484483233424,-212.05773816697706
13,0.5,0.5177686766472178,0.5,0.5247960593944705,0.1,0.11089806833176337,10007.846502610788,-214.54112039215784
14,0.5,0.5050340517352495,0.5,0.5277976912702175,0.1,0.11703138964730299,10068.78960822258,-214.76419177795697
15,0.5,0.5020763104293572,0.5,0.5213756039391749,0.1,0.10816913319178989,9927.846704864665,-210.5551772290944
16,0.5,0.4885942608804782,0.5,0.49703777840117197,0.1,0.09493325962351873,9927.034639406973,-213.9842807483468
17,0.5,0.4990862705373388,0.5,0.4817860724594709,0.1,0.10535044237647576,10012.138083850534,-215.59288474403718
18,0.5,0.49651658837421464,0.5,0.5065345767330973,0.1,0.11067013060653061,10015.507437415783,-216.36589382508862
19,0.5,0.49268859381395685,0.5,0.5081351868851784,0.1,0.11888816099570508,10015.727788687973,-214.51410203452713
20,0.5,0.5089339576202705,0.5,0.4906355822293297,0.1,0.09955646862982968,10058.535937372568,-215.5176560935165
1,0.5,0.49486896584765355,0.5,0.4661514064069888,0.2,0.19327576731704404,10048.412417858051,-210.78899370537943
2,0.5,0.47402115101141706,0.5,0.4969408286207417,0.2,0.19534694101851302,9968.636072978717,-216.95307376273934
3,0.5,0.5088682555605496,0.5,0.5142782441073181,0.2,0.19548759369253496,9962.424682193698,-212.62909739196687
4,0.5,0.5016912556109434,0.5,0.49197213899731923,0.2,0.1510471192289077,10015.206392565644,-217.43094034077285
5,0.5,0.507503735694115,0.5,0.5394156220594667,0.2,0.24580216203514,9864.297330304433,-212.7682636226764
6,0.5,0.5016157946586765,0.5,0.5471463733128185,0.2,0.22850058362669698,9907.904372539455,-207.76830262451313
7,0.5,0.4888059300113627,0.5,0.5282643554351317,0.2,0.1976294444805298,9908.59300549687,-215.65498445371202
8,0.5,0.4828871214971218,0.5,0.4453168705816095,0.2,0.17577131706202484,10133.60220240166,-215.554362455998
9,0.5,0.5000838698395408,0.5,0.4783630642209561,0.2,0.19203646917582776,10002.118243549015,-212.16677648020766
10,0.5,0.49777901609429887,0.5,0.49612822616933383,0.2,0.21765677046355802,9989.73821762193,-211.4241630480767
11,0.5,0.5182853567816542,0.5,0.5737346009546105,0.2,0.16607503397701973,9730.717050356901,-215.46001078001132
12,0.5,0.48935515431181165,0.5,0.4814850098022308,0.2,0.14751831087116066,9877.849846355663,-212.44013162288547
13,0.5,0.5201127054545578,0.5,0.4949359462611949,0.2,0.22146619118724542,10168.771685714217,-216.40775023773313
14,0.5,0.4938073516471326,0.5,0.5058137224488917,0.2,0.22016320815863785,10004.540711120775,-212.506764753805
15,0.5,0.48248490018442364,0.5,0.46594109179578524,0.2,0.23050107322742927,10170.802070505748,-214.2280536570605
16,0.5,0.5066102680531828,0.5,0.48703030477008646,0.2,0.1914720521722483,10094.985824851221,-214.05957843100543
17,0.5,0.5113859380144271,0.5,0.47309582100845676,0.2,0.20031888068126305,9996.155051615731,-212.8659435799293
18,0.5,0.5033138162886404,0.5,0.5085167332934766,0.2,0.1528178801231133,9865.035476624049,-212.33652438430988
19,0.5,0.518945819454503,0.5,0.5300456061625607,0.2,0.2228409736656584,9940.64239925416,-216.9150507221898
20,0.5,0.4973473301290424,0.5,0.4932847644415085,0.2,0.183703829494052,9855.36297489106,-211.30048920583636
1,0.5,0.5030816866901952,0.5,0.5117163903825228,0.3,0.2887372947385208,9858.782078844932,-213.3411530829851
2,0.5,0.47821865091294263,0.5,0.4810667132381107,0.3,0.3075249157015443,10048.247319733295,-215.5839470249208
3,0.5,0.49803921034785337,0.5,0.5152818368445363,0.3,0.28066794069118267,9941.515844986467,-212.10242159718666
4,0.5,0.5277475138548843,0.5,0.47968093198563233,0.3,0.2843319810267227,10178.481573014487,-213.04837279757055
5,0.5,0.4899889211205598,0.5,0.47017894203673455,0.3,0.2833427534088576,10089.837459590899,-210.53380735633436
6,0.5,0.5160855546321103,0.5,0.5015954742019236,0.3,0.30929604057113613,9971.081734338673,-213.43832183666666
7,0.5,0.49703714319588665,0.5,0.5358907175642719,0.3,0.36387296612517217,9878.741333354024,-217.6804312986643
8,0.5,0.4863190972632055,0.5,0.590410643351198,0.3,0.31663556172626767,9709.938233611907,-210.6544220577714
9,0.5,0.4908896246581064,0.5,0.5361767563388802,0.3,0.26265253678185013,9820.484809111993,-216.03936931147337
10,0.5,0.48277324862336013,0.5,0.48615017556223783,0.3,0.23997919955953567,9974.995777413653,-212.62635697060534
11,0.5,0.4914847776578337,0.5,0.48622319985816487,0.3,0.2838335241344289,9976.46808197302,-212.1452003008377
12,0.5,0.5102421318954958,0.5,0.5474654056273742,0.3,0.32080292414504763,9837.699576432606,-215.63339329271992
13,0.5,0.49931034149052866,0.5,0.499071764934568,0.3,0.3080833304439573,9931.091824798947,-209.90486624281004
14,0.5,0.4919127849629558,0.5,0.4863960120321519,0.3,0.278727144739285,9994.474710310067,-214.3870070097255
15,0.5,0.49090396620282156,0.5,0.5490411341509971,0.3,0.2765416773935865,9808.351620241177,-216.22290314632005
16,0.5,0.4937934321187652,0.5,0.5806129949714721,0.3,0.25744533970363065,9635.422610247782,-213.0137498385801
17,0.5,0.5193455328682534,0.5,0.5038750001310841,0.3,0.28478499636769106,10036.468339062527,-215.08361652535098
18,0.5,0.502846921186677,0.5,0.5575762467276666,0.3,0.29020391919638777,9782.385286923736,-213.35323766931344
19,0.5,0.5089749268346757,0.5,0.5194179264351662,0.3,0.29079400883534573,9911.59063238274,-213.49564878355943
20,0.5,0.4768222876232802,0.5,0.5323222385229553,0.3,0.2348480207011263,9722.445339235626,-210.470101960399
