Sim,F_true,F_est,Nu2_true,Nu2_est,T_true,T_est,M21_true,M21_est,Theta,Loglik
6,0.9,0.9081284974187338,0.1,0.10185283541084594,0.1,0.09584328238856292,1.0,0.6933045343016784,9982.675367039148,-5494.375777124051
7,0.9,0.8965317312392229,0.1,0.10666833716565932,0.1,0.09764131183213942,1.0,0.5778115338385893,9997.22395665023,-5497.987907411007
8,0.9,0.891728501692774,0.1,0.10270750661684792,0.1,0.10272863189662243,1.0,1.1069592456737058,9959.200169783488,-5449.988434268804
9,0.9,0.8984121739102988,0.1,0.1015035878299486,0.1,0.10337391500329529,1.0,1.2035204929174579,9950.81431972021,-5468.657689514082
10,0.9,0.9006741539510578,0.1,0.10381187187646951,0.1,0.09904162723069167,1.0,0.6799860590181854,9997.266256804194,-5512.444421900862
11,0.9,0.9042617883540394,0.1,0.09299745018080617,0.1,0.08933779329098893,1.0,0.7765236362544317,10045.876924193417,-5484.736674294368
12,0.9,0.9075605755225189,0.1,0.10639260589800371,0.1,0.09871416266513315,1.0,0.554350276959518,9915.002290236547,-5465.119440158589
13,0.9,0.9030154544776169,0.1,0.09530182958298401,0.1,0.0954272696740292,1.0,0.9597276740510053,10035.309540858048,-5451.213782362493
14,0.9,0.903960301789289,0.1,0.09361676405664879,0.1,0.09281357314097796,1.0,1.1273389437675436,9996.061501447495,-5444.87056225173
15,0.9,0.8883416233287594,0.1,0.10097758782149743,0.1,0.11721011096574172,1.0,1.4347367507968842,9852.464660066638,-5497.108063077189
16,0.9,0.903074870423036,0.1,0.10062417558156371,0.1,0.09359169154546733,1.0,0.5873270667299277,10015.706286743576,-5503.139871912152
17,0.9,0.9010872065542394,0.1,0.09895944078804572,0.1,0.09194135365697041,1.0,0.6198146595287157,9983.009788924675,-5438.678775726889
18,0.9,0.8911876061638647,0.1,0.09089444241099552,0.1,0.0955281577284333,1.0,1.311325770656171,10084.94323540557,-5485.350706884728
19,0.9,0.9063166576460404,0.1,0.09985473010864135,0.1,0.09631424298141164,1.0,0.7619451969216327,9915.109524813633,-5476.7413542051745
20,0.9,0.8839839657444448,0.1,0.08279098928342733,0.1,0.0839880407259047,1.0,1.152986933427131,10107.918706609735,-5532.003085223055
1,0.9,0.9065907459463766,0.1,0.10232152212948821,0.1,0.09462176342613561,1.5,1.0157145520577402,10029.324726421393,-5582.87454924403
2,0.9,0.8971690911848393,0.1,0.10239685245496581,0.1,0.0983373212719008,1.5,1.2154755957110395,9927.886670931028,-5518.605627617231
3,0.9,0.8811440258105715,0.1,0.09492565379987002,0.1,0.09838054496904296,1.5,1.6287180700103783,10040.569355915855,-5567.102361791941
4,0.9,0.8957357839284564,0.1,0.10103174379613672,0.1,0.09695661312657579,1.5,1.4789666204646803,9988.557855900957,-5536.900904703505
5,0.9,0.9042785507662939,0.1,0.09142692691230694,0.1,0.0906861802562664,1.5,1.461218118558129,10076.061505796695,-5534.03210651946
6,0.9,0.8973179226444334,0.1,0.09288780697759784,0.1,0.0889865823934878,1.5,1.390559751978401,10094.561004344505,-5523.891070223843
7,0.9,0.9020902390857073,0.1,0.1127954151339764,0.1,0.11191220359216986,1.5,1.2418844356649819,9936.524352846136,-5580.453321935359
8,0.9,0.8955128486678203,0.1,0.09640115470040264,0.1,0.09680025694006911,1.5,1.621118025593332,10039.069595565694,-5542.670236497251
9,0.9,0.888311872379947,0.1,0.0964029871651245,0.1,0.09993612265879913,1.5,1.300412576061086,10054.152044257216,-5574.443703683416
10,0.9,0.9018438007722339,0.1,0.09854037830456856,0.1,0.09947595729057987,1.5,1.4271762599159477,10034.404712782165,-5547.429115657786
11,0.9,0.8884064306578541,0.1,0.10449421800727234,0.1,0.10397329998796814,1.5,1.6830652324280637,9889.32211793358,-5557.768647234614
12,0.9,0.8884384587994805,0.1,0.09500483333371655,0.1,0.09639176426000916,1.5,1.3967722565970981,10012.675974499158,-5545.181140139974
13,0.9,0.9049517575287586,0.1,0.10747375364943051,0.1,0.10037793507339757,1.5,1.1291731066704285,9964.314837139771,-5546.49242450308
14,0.9,0.8853649503167276,0.1,0.08883416911253389,0.1,0.0925833303031593,1.5,1.9540402533046684,10162.039792198007,-5555.3843261241855
15,0.9,0.9087910629953859,0.1,0.09222912238509931,0.1,0.10428860420047684,1.5,2.0160871554482065,9951.168420851216,-5537.279288441689
16,0.9,0.8964425510983399,0.1,0.10020656291963483,0.1,0.09970805848650492,1.5,1.3532629646843541,10150.678956552681,-5540.102761604157
17,0.9,0.8953197865283784,0.1,0.10256858173249993,0.1,0.11580084931416683,1.5,1.9631386040982803,9990.836378734459,-5554.3785104813105
18,0.9,0.9034694432010214,0.1,0.10500495591015645,0.1,0.11377273668239339,1.5,1.5853338437847662,9931.593967355719,-5547.439700519119
19,0.9,0.9004019736921333,0.1,0.10790668218358558,0.1,0.11230281388349068,1.5,1.3861233923593217,9918.316190070685,-5539.32709341051
20,0.9,0.8978786550741376,0.1,0.10281353514457238,0.1,0.09628955312007094,1.5,1.1568069606818865,10013.496608337377,-5512.321864808102
1,0.9,0.9038210832179566,0.1,0.09800634242968755,0.2,0.1875005618812833,0.5,0.3512601339039471,10012.394014209043,-4554.47835398876
2,0.9,0.9029076597936436,0.1,0.0984489935283236,0.2,0.19847208477726236,0.5,0.5390045387049255,9948.236350173709,-4558.036267879634
3,0.9,0.894237694456292,0.1,0.09655459409728558,0.2,0.19030759673562728,0.5,0.614097226096457,10037.371390153015,-4531.271892171042
4,0.9,0.9060282701297213,0.1,0.10553485095522433,0.2,0.21295814732805446,0.5,0.43642482238742175,10044.265335607974,-4559.782413629754
5,0.9,0.8952278097249602,0.1,0.1008366854155908,0.2,0.18995934520704577,0.5,0.35470873283941995,10059.189321097549,-4559.010089847558
6,0.9,0.8886111435586509,0.1,0.09448159005578216,0.2,0.1959458353480798,0.5,0.4414421582377942,9958.788376412207,-4568.483075010757
7,0.9,0.8924220856582161,0.1,0.09970502771433548,0.2,0.23259825787116223,0.5,0.6398400654340834,9936.931028021852,-4567.659634738978
8,0.9,0.8962415135972812,0.1,0.09947584288125101,0.2,0.19968265155980436,0.5,0.4879364713398245,9977.560422868597,-4562.0637797409345
9,0.9,0.9038728808124552,0.1,0.08754296111434622,0.2,0.19198138135518397,0.5,0.6223508757908962,10072.561118463762,-4539.982263433372
10,0.9,0.9092828641696461,0.1,0.08974172049849694,0.2,0.20480339996529337,0.5,0.622673640579884,10094.243917069649,-4531.891212453947
11,0.9,0.898462451653797,0.1,0.09888106535849299,0.2,0.2067786518335836,0.5,0.46693672453631896,9971.260639808092,-4571.954410391755
12,0.9,0.8970660749902293,0.1,0.10426939992898424,0.2,0.19374379869257632,0.5,0.32818544121029103,10027.482943475448,-4565.7729393320715
13,0.9,0.9049152309068771,0.1,0.10138500008152096,0.2,0.1970254779309925,0.5,0.41073545452481464,10008.555276843408,-4541.107675093754
14,0.9,0.8858089745136739,0.1,0.09178716123464632,0.2,0.17623252532324402,0.5,0.5798081292297693,9970.811743039603,-4560.455903708762
15,0.9,0.9073245689155485,0.1,0.09678911239526215,0.2,0.19979736636821543,0.5,0.5828841384775696,9989.225889208003,-4522.759556696807
16,0.9,0.9087454409310651,0.1,0.09994329873069646,0.2,0.19543010053677162,0.5,0.3685251978545876,10034.413246861915,-4546.227426739221
17,0.9,0.9131219379488572,0.1,0.1057140305515015,0.2,0.2072524149997374,0.5,0.47023717986089003,9880.18585738306,-4510.592010087335
18,0.9,0.8951688519725627,0.1,0.09520872860519819,0.2,0.19554698309988353,0.5,0.47471933721239357,10130.389962796526,-4578.433249664462
19,0.9,0.8997916401026277,0.1,0.10579933864001446,0.2,0.19087014500240918,0.5,0.28619278751121463,9951.538636782918,-4580.387248297143
20,0.9,0.8834073424745489,0.1,0.1039067663031166,0.2,0.2200691329237308,0.5,0.5362335722964194,9914.277951458093,-4546.945931479087
1,0.9,0.8916700256279431,0.1,0.11002113352464216,0.2,0.214268368887598,1.0,1.0705734761145231,9828.726326321657,-4945.830283327794
2,0.9,0.8999641525046795,0.1,0.114235234609331,0.2,0.22106529817391218,1.0,0.7686254200200097,9868.714558760645,-4924.706609587879
3,0.9,0.9072205413237001,0.1,0.09781687041280705,0.2,0.19092607478433743,1.0,0.976214199353213,10088.078067040418,-4882.48240586403
4,0.9,0.9055245254869216,0.1,0.09461703700495593,0.2,0.21386550419916944,1.0,1.1121320210501573,10026.214713070287,-4878.170550723013
5,0.9,0.9095164236341353,0.1,0.09440068871847035,0.2,0.18427646381228696,1.0,1.0671115162413318,10118.11246532329,-4910.969472668462
6,0.9,0.8710027346868817,0.1,0.0956589527410624,0.2,0.1954631076132552,1.0,1.1447417313324189,9996.377764373032,-4954.642085258373
7,0.9,0.9045243643809466,0.1,0.09745750341198631,0.2,0.19215145915332005,1.0,0.8823130166219274,10058.777679354838,-4911.238177029338
8,0.9,0.8980545122733802,0.1,0.0844200768920403,0.2,0.17608649308834817,1.0,1.2347393388576147,10157.730035423758,-4923.050919019756
9,0.9,0.8974558857398197,0.1,0.11875177352822605,0.2,0.22089676027749616,1.0,0.8140384226619076,9843.815966062224,-4961.841936247243
10,0.9,0.9018827848385502,0.1,0.10223505839645854,0.2,0.20379306931673352,1.0,0.918803773602179,9956.611674840451,-4925.900643143784
11,0.9,0.8951289887391564,0.1,0.09293886702552413,0.2,0.2013813489169675,1.0,1.05189800156926,9951.656134889607,-4934.866653737992
12,0.9,0.8886914445049048,0.1,0.08875832889828768,0.2,0.19378096307943038,1.0,1.2232444717804123,10085.858352475734,-4979.038822260774
13,0.9,0.8963562675016739,0.1,0.09609716490800217,0.2,0.22207794696095345,1.0,1.0660938106107227,9996.03943232437,-4926.200794670506
14,0.9,0.9059208698640315,0.1,0.09676113473366219,0.2,0.17992826546397422,1.0,0.9101365452201381,10114.33592649978,-4912.660476069487
15,0.9,0.905178814063402,0.1,0.08551661139494199,0.2,0.20812025374302845,1.0,1.3624611117239234,10054.799529908889,-4890.987332152388
16,0.9,0.8965742459186806,0.1,0.09709912857191322,0.2,0.18570432974511433,1.0,0.9855422436476903,10086.301884057006,-4906.386204016884
17,0.9,0.9123521359467914,0.1,0.10263284595733602,0.2,0.1948610910655214,1.0,0.8469301255165322,9986.060416141258,-4878.240447105663
18,0.9,0.8922852148429754,0.1,0.08940254719351641,0.2,0.19380404502809137,1.0,1.1868561148841912,10079.581599588177,-4922.661514407541
19,0.9,0.8962371362310121,0.1,0.10207938687830782,0.2,0.2008500958343063,1.0,1.0008894837749966,9974.35448623601,-4901.173219890647
20,0.9,0.8927123799075165,0.1,0.10125201524616266,0.2,0.1990812015555879,1.0,0.9828764613564234,9947.81027051205,-4913.016738754776
1,0.9,0.914940264670614,0.1,0.10193778736080904,0.2,0.19368851118469999,1.5,1.3017686806374669,10022.355273840765,-5186.966561170067
2,0.9,0.9054482736820669,0.1,0.1112948578919047,0.2,0.18661503649647462,1.5,1.1032722516175861,9948.69607775805,-5159.384489356513
3,0.9,0.9158980318539073,0.1,0.10387024635467314,0.2,0.20729580307872914,1.5,1.414595421647382,9892.773161320176,-5152.853617365885
4,0.9,0.8907030350995253,0.1,0.09996319800331177,0.2,0.18420453832752676,1.5,1.356662192161535,9966.648474272213,-5182.274978287964
5,0.9,0.8975265611115506,0.1,0.08235664151523221,0.2,0.18046992510480314,1.5,1.8595906581063202,10196.523167721,-5194.80011708002
6,0.9,0.9034471854335173,0.1,0.09489433435255816,0.2,0.1823872602387464,1.5,1.5223869999179864,10041.014531128227,-5163.470682453669
7,0.9,0.9043885994764337,0.1,0.10059422861009623,0.2,0.19986642033613725,1.5,1.3482566267906675,10052.115855235279,-5174.492829452403
8,0.9,0.9041832710591009,0.1,0.09793190793550148,0.2,0.2098464016632637,1.5,1.6336858180739586,9942.015087053966,-5103.255285200432
9,0.9,0.8847081388333531,0.1,0.09593172008727346,0.2,0.2059183994851288,1.5,1.7900790060603282,10060.356551256884,-5146.507172704729
10,0.9,0.9144082836237182,0.1,0.11133014720565787,0.2,0.21647297376973493,1.5,1.3048870099060703,9830.310371978907,-5235.240270703833
11,0.9,0.8937440442736021,0.1,0.08899419234932117,0.2,0.19323556392770433,1.5,1.9326691887562768,10090.411468877488,-5168.524976884602
12,0.9,0.8993818999034389,0.1,0.09963409652534319,0.2,0.18984932766100396,1.5,1.4255542314958858,10100.630916683409,-5152.81841746251
13,0.9,0.9072405267836582,0.1,0.09350041332483337,0.2,0.190827870493948,1.5,1.764016531664146,9978.469866081785,-5172.792751980191
14,0.9,0.9016926208692247,0.1,0.1042103833865683,0.2,0.17975111772426172,1.5,1.2519549400926315,10006.62054269698,-5143.024555468499
15,0.9,0.8877193739149742,0.1,0.08985010760810165,0.2,0.2084311570183101,1.5,1.857770507069934,10037.607969874964,-5112.216921340789
16,0.9,0.8934543016383152,0.1,0.1195226856335693,0.2,0.22491895908738677,1.5,1.2251636154550587,9828.491981455925,-5166.102133323702
17,0.9,0.8984328801258139,0.1,0.10163213782533212,0.2,0.19517085886263322,1.5,1.5129920130172554,9989.127781976193,-5160.385858105565
18,0.9,0.8941390955519374,0.1,0.10109682520865802,0.2,0.17979755989280505,1.5,1.3839958202792513,9997.34448365862,-5176.021424046596
19,0.9,0.892236772927442,0.1,0.08730438066071805,0.2,0.17472033010612503,1.5,1.625791957961244,10133.786750670033,-5147.029430340129
20,0.9,0.8949927815239449,0.1,0.094166502927476,0.2,0.20427752786844072,1.5,1.605261715430913,10029.221130582026,-5162.163017738048
1,0.9,0.907483834950722,0.1,0.09027646173626472,0.3,0.30308242577467515,0.5,0.5144476373178953,10011.33096273424,-4073.2078406484225
2,0.9,0.891351391604678,0.1,0.09992118499616374,0.3,0.28537950939256834,0.5,0.4458504759890821,10021.386876419534,-4031.413714931298
3,0.9,0.8970186384507051,0.1,0.10238497664639323,0.3,0.3205997091878674,0.5,0.5857216560636648,9963.524429977797,-4054.368311280816
4,0.9,0.8891223245920389,0.1,0.1005321847885202,0.3,0.29076078753822776,0.5,0.44911942966896745,10004.381897418503,-4063.913995367416
5,0.9,0.9101676014570028,0.1,0.0901629813740642,0.3,0.29108460883348053,0.5,0.529001324220825,9999.829962872705,-4060.0042151216476
6,0.9,0.8961230976542455,0.1,0.09594479791852555,0.3,0.28263072433216974,0.5,0.45045906787870565,10053.332520230886,-4061.325912037224
7,0.9,0.9046851339891728,0.1,0.09842496155158327,0.3,0.29358476433929365,0.5,0.3773599378314552,10008.51815084749,-4057.76382995282
8,0.9,0.8772068327311238,0.1,0.09943602362964267,0.3,0.29648785581621084,0.5,0.5454752788833105,9955.618486241996,-4052.3731941041688
9,0.9,0.9003592871362526,0.1,0.09154931717030866,0.3,0.3038610956074892,0.5,0.6076027218326386,10127.594101741577,-4022.6856904297656
10,0.9,0.8932062663271007,0.1,0.11331320287331102,0.3,0.3230405428302062,0.5,0.38389963148958817,9834.82306910464,-4040.6843688070403
11,0.9,0.9052214974223654,0.1,0.09809888048681113,0.3,0.2992919153303717,0.5,0.5258753549800629,10022.151856005803,-4014.5210148005426
12,0.9,0.8944831736809243,0.1,0.09802200647185477,0.3,0.28648294589605544,0.5,0.43743865709842256,10006.835634347139,-4052.121028127621
13,0.9,0.8859704453813952,0.1,0.09453707736220568,0.3,0.3139625265112056,0.5,0.5782704419268461,9954.493731591187,-3975.123712650972
14,0.9,0.8988997705983955,0.1,0.09708498107486119,0.3,0.28909762270775974,0.5,0.5312001251624263,10036.681280506424,-4061.1302402496303
15,0.9,0.8967503323041263,0.1,0.10090608506045498,0.3,0.29657825527944476,0.5,0.475113763568796,10016.440428902117,-4060.8897828541294
16,0.9,0.8886343619513205,0.1,0.09467459240008705,0.3,0.28059444360436503,0.5,0.4308645600213367,10021.937468867998,-4070.808798090017
17,0.9,0.9063570034209116,0.1,0.10299095102007971,0.3,0.3114342734737467,0.5,0.43331958913392604,9969.292358128627,-4014.558404330084
18,0.9,0.8857191418459529,0.1,0.10915970954105246,0.3,0.32813332977999243,0.5,0.41734858053024454,9871.448742133529,-4045.943290574558
19,0.9,0.899845041440616,0.1,0.09289058535022215,0.3,0.3008968605344507,0.5,0.5698727498476543,9998.309850416406,-4032.468892229794
20,0.9,0.8910693283118857,0.1,0.09554481682555373,0.3,0.31047962910357896,0.5,0.5399856858723829,9959.387119025037,-4068.973735965239
1,0.9,0.8827913719387573,0.1,0.09959627334749363,0.3,0.3254127235474895,1.0,1.0837923401303662,10020.934151910838,-4635.212558274652
2,0.9,0.905933275544218,0.1,0.09619625690969111,0.3,0.3266655689400172,1.0,1.1128849808313481,9983.95611201944,-4623.547004194649
3,0.9,0.9082451099092852,0.1,0.09555345349340491,0.3,0.32040932639966296,1.0,1.1204987313364592,9969.24667116583,-4660.313267254445
4,0.9,0.8980447628823196,0.1,0.09418142435567001,0.3,0.29474789264633355,1.0,1.0999338606817568,10044.646919189556,-4661.765178282883
5,0.9,0.9018022200658534,0.1,0.10044643465520055,0.3,0.2719289009421942,1.0,0.8370166700361515,10087.03499300907,-4656.084746871707
6,0.9,0.8989707938668035,0.1,0.08744170615394173,0.3,0.3182135509615794,1.0,1.2735415826508312,10044.482280779126,-4638.160451019183
7,0.9,0.9047370490696379,0.1,0.09386509725968577,0.3,0.3356484639940022,1.0,1.014277800911105,9945.139097339708,-4638.114041877816
8,0.9,0.8909719432880435,0.1,0.11026737010509989,0.3,0.28224377307735005,1.0,0.706384560901167,10002.454022068,-4690.3406634165685
9,0.9,0.892676644387119,0.1,0.0969633604781072,0.3,0.2688255058970987,1.0,0.8977990200038943,10066.654514235497,-4664.039075665719
10,0.9,0.8987289577822396,0.1,0.09928822106339098,0.3,0.2953585670356461,1.0,0.9226918166206353,10016.879698937339,-4695.271862099824
11,0.9,0.9012492162464371,0.1,0.09918234614256523,0.3,0.2857060755085151,1.0,0.9329186515991436,9982.605382925354,-4646.99256696223
12,0.9,0.9033465779088562,0.1,0.11703531789675499,0.3,0.28210107539030127,1.0,0.6568697575650814,9860.62929528314,-4672.009747687971
13,0.9,0.8996618897235685,0.1,0.10501171667128126,0.3,0.28857023447653585,1.0,0.8691446380180357,9971.075101289929,-4613.112116193068
14,0.9,0.8894612386536299,0.1,0.09322140050057949,0.3,0.30670460010780026,1.0,0.9817312481549304,10059.664606825285,-4671.184355665354
15,0.9,0.8981565827573696,0.1,0.09161559990756013,0.3,0.3217434643263136,1.0,1.0250138665523,10101.900116963783,-4664.666533211473
16,0.9,0.8986694006249748,0.1,0.08868798997962479,0.3,0.305195067074323,1.0,1.1276867673098172,10091.813091394824,-4656.560261769939
17,0.9,0.8853614242833886,0.1,0.10503443602923601,0.3,0.2951744668175215,1.0,0.9234215298011753,9899.19915372527,-4628.191056178416
18,0.9,0.900424773616276,0.1,0.103786914060721,0.3,0.28389516271229487,1.0,0.8497913963379572,10010.619083335994,-4634.113078269577
19,0.9,0.908821213437891,0.1,0.10475513027628898,0.3,0.30074028517056917,1.0,0.8704340680725828,9917.209433371376,-4630.135283725902
20,0.9,0.8996889986581444,0.1,0.0996259892783403,0.3,0.2879226673521567,1.0,0.9417782944362755,9950.25383836536,-4665.4632054845615
1,0.9,0.8992871753489268,0.1,0.08749405723800135,0.3,0.3143336889006726,1.5,1.7832750834899342,9947.93424522062,-5030.732719906367
2,0.9,0.8875762567784324,0.1,0.08920207585119067,0.3,0.2817922825039338,1.5,1.790823609189874,10141.498381579984,-5023.45086492228
3,0.9,0.899356160068833,0.1,0.10621367687776444,0.3,0.27860766718740987,1.5,1.3404289967199847,9980.996592413425,-4922.680401575679
4,0.9,0.8955727085910684,0.1,0.10402788618679769,0.3,0.31509985138158125,1.5,1.5715975567711693,9899.85071989397,-5034.93721703367
5,0.9,0.8971889621403699,0.1,0.10689182797218394,0.3,0.30473937052614414,1.5,1.4599300948498695,9992.641085806457,-5050.5164385415055
6,0.9,0.8858895265127853,0.1,0.0928207404124556,0.3,0.29948560038399985,1.5,1.5411370055510942,10066.80167176552,-5017.213937351642
7,0.9,0.8978431494918353,0.1,0.0998009165622496,0.3,0.2983221059229856,1.5,1.4898689595218857,10088.728993601771,-5030.998240758861
8,0.9,0.9053992728174969,0.1,0.096195982843862,0.3,0.30611812427198404,1.5,1.6874042205408042,10026.20686192056,-4993.312774597305
9,0.9,0.8985821982958249,0.1,0.09507908174364928,0.3,0.28493878179661114,1.5,1.6165406290956477,9989.270875498205,-4995.502405082685
10,0.9,0.9079809535588739,0.1,0.10186044242947288,0.3,0.2767039189864173,1.5,1.2982731517424273,10008.869335949821,-5036.212931328562
11,0.9,0.9032150733502529,0.1,0.0963116826014556,0.3,0.3203862342491091,1.5,1.5653652179980493,10043.146057076447,-4982.040664262379
12,0.9,0.9019812746843789,0.1,0.09403610228811625,0.3,0.3031414463333528,1.5,1.56008811740484,10093.282528007901,-5019.954461948061
13,0.9,0.8957247167002608,0.1,0.09973213635946761,0.3,0.3106840319471517,1.5,1.4429423993911048,9885.911957147246,-5019.353799403587
14,0.9,0.8958339261114382,0.1,0.11630466810445471,0.3,0.3242208655652132,1.5,1.3034228681228655,9910.331729760148,-5039.913491931347
15,0.9,0.8854695225568033,0.1,0.10001955273737599,0.3,0.3104749002062813,1.5,1.6312405985652783,9919.380654572584,-5008.0566682416575
16,0.9,0.9022589814723462,0.1,0.09601573721234707,0.3,0.3012480939266584,1.5,1.6983032893078835,9993.761671768552,-5016.684862760094
17,0.9,0.907158089663847,0.1,0.10245833342280707,0.3,0.3148744364339727,1.5,1.3873814491916474,9968.264616891604,-5007.167024680002
18,0.9,0.8935552761904438,0.1,0.10017166829566188,0.3,0.3010467866976281,1.5,1.4489712824452021,9931.161137419404,-4973.318396859502
19,0.9,0.9010243483339202,0.1,0.11025119320411002,0.3,0.299380388604387,1.5,1.2300764270634112,9899.662983259954,-4977.754784891844
20,0.9,0.8979858940925698,0.1,0.11188158036171074,0.3,0.2924397018190688,1.5,1.317978606544273,9963.073579299178,-4962.1189855325465
1,0.9,0.8923254287088811,0.25,0.2554862701069707,0.1,0.09867682162186073,0.5,0.29595395444542716,9949.500664310737,-5805.594378514639
2,0.9,0.8980201254459028,0.25,0.2800412582171949,0.1,0.10688090291033986,0.5,0.3595865353279397,9909.486188411422,-5851.792240873134
3,0.9,0.9015138601120517,0.25,0.23755356422600124,0.1,0.09670738268117915,0.5,0.7113674577754163,10026.024022131605,-5801.687949707664
4,0.9,0.9007803896563331,0.25,0.27345484178993934,0.1,0.10973720593045293,0.5,0.7818873800164509,9873.669302620812,-5810.906910567363
5,0.9,0.9033467685251932,0.25,0.2621436678552661,0.1,0.10404539575424816,0.5,0.49612551331685506,9915.249604073082,-5808.7343663467545
6,0.9,0.8975738479131988,0.25,0.24145466087807366,0.1,0.09827769717432636,0.5,0.4939832521244206,9966.007080390884,-5789.231938024521
7,0.9,0.8981623496098236,0.25,0.22694762671313842,0.1,0.09422844905423723,0.5,0.5783234770994615,10046.019420575381,-5781.252521940431
8,0.9,0.886133594638236,0.25,0.2535572007198574,0.1,0.09944219188135384,0.5,0.43662626006100896,9933.60782297224,-5808.105207956322
9,0.9,0.8999305397428006,0.25,0.24599039982247142,0.1,0.09735597160826219,0.5,0.2715855433842435,9985.83904816989,-5814.808687528695
10,0.9,0.907366382936391,0.25,0.24870732854401872,0.1,0.11221633248233778,0.5,0.9124309163483735,9941.289926713225,-5794.54681401355
11,0.9,0.9051348141173606,0.25,0.2355178460922015,0.1,0.0938094971827994,0.5,0.4911018868885976,10048.132161145042,-5794.663012277077
12,0.9,0.8990606606862513,0.25,0.22713827878463086,0.1,0.09520127716038346,0.5,0.49553333367182273,10130.979100424109,-5839.1280413211325
13,0.9,0.8983695265732542,0.25,0.25344372361264544,0.1,0.09892302706858085,0.5,0.6242836707558287,9968.0572094401,-5824.291532853962
14,0.9,0.9013278086259482,0.25,0.24561166343911234,0.1,0.09634828264352985,0.5,0.3976692638261282,10035.592132175854,-5789.7158615725
15,0.9,0.8971399723956703,0.25,0.22565149729771014,0.1,0.09091369060975767,0.5,0.34419443964834123,10017.114435403639,-5852.567854301957
16,0.9,0.9035351115091833,0.25,0.23964189854302842,0.1,0.09911120213966809,0.5,0.3560998769040475,10028.445109101847,-5895.860181797074
