Sim,F_true,F_est,Nu2_true,Nu2_est,T_true,T_est,M21_true,M21_est,Theta,Loglik
4,0.1,0.05674784273763335,0.1,0.09508226636026389,0.2,0.19553755056582858,0.5,0.4729277781962206,10029.96623773777,-4632.737440838091
5,0.1,0.11879744881511997,0.1,0.09459751587276502,0.2,0.19744838266142553,0.5,0.5415326280386906,10069.57293841918,-4665.113545126455
6,0.1,0.09974933736587618,0.1,0.0989141686332186,0.2,0.2026268078787174,0.5,0.4900091148466583,9983.22726253217,-4619.553555278782
7,0.1,0.0796433417187207,0.1,0.11229937822945639,0.2,0.22831807672136573,0.5,0.4927814422399635,9855.362370578589,-4664.339650287788
8,0.1,0.11848819612439948,0.1,0.09455572424014394,0.2,0.20603031192296786,0.5,0.6464875316698454,10077.24953580005,-4650.594141444001
9,0.1,0.10345943893836401,0.1,0.10104047450651671,0.2,0.20280468878647437,0.5,0.5587077104851973,9924.263141352616,-4663.768860409472
10,0.1,0.1843861750178696,0.1,0.10043564756914572,0.2,0.21187994677470645,0.5,0.5819441209158949,10029.073589835412,-4617.8022121092035
11,0.1,0.0675820017928032,0.1,0.09379167528602246,0.2,0.17757595016462205,0.5,0.4743884280742177,10090.615172869238,-4646.292653210687
12,0.1,0.08723428808220389,0.1,0.0966836706348081,0.2,0.20524163445747015,0.5,0.568380745331955,10072.811679983775,-4602.605960133638
13,0.1,0.14954593626527427,0.1,0.09929179236531901,0.2,0.20362688347452923,0.5,0.5271362458248909,9930.93509249358,-4649.36133626566
14,0.1,0.10429941961361006,0.1,0.09750941899257115,0.2,0.19564313883154882,0.5,0.48810413667121255,9937.405964567954,-4616.142913614101
15,0.1,0.05844433112906849,0.1,0.10022383732525425,0.2,0.18590990025733065,0.5,0.44000798682609255,10064.50748969144,-4627.615059668099
16,0.1,0.07436947299541154,0.1,0.09736038317367086,0.2,0.1792330766541,0.5,0.48668488162423745,10075.648674545866,-4654.395701942654
17,0.1,0.07241756118691337,0.1,0.09581797098770645,0.2,0.18108353846526698,0.5,0.4594251804129383,10039.079307303502,-4636.145649496506
18,0.1,0.1492128125431945,0.1,0.11004654886484869,0.2,0.23123898669784243,0.5,0.46350300139889355,9868.2762521851,-4646.37839760932
19,0.1,0.06143760486848322,0.1,0.09897723251351495,0.2,0.19690111790880507,0.5,0.48018105297637204,10034.47949004279,-4674.355551096124
20,0.1,0.13152522163149688,0.1,0.10074226768854273,0.2,0.20115070640322938,0.5,0.4928909946395804,10001.4912869644,-4676.199731471677
1,0.1,0.07906654825739927,0.1,0.09733954659627599,0.2,0.19063614227753145,1.0,0.9443679415601391,10013.508352513714,-4999.118924727256
2,0.1,0.05096981084022975,0.1,0.0937456540010407,0.2,0.20183487464322644,1.0,1.1871025608390597,10027.278595387217,-4994.515268691322
3,0.1,0.15282851676282877,0.1,0.09332114522837456,0.2,0.21157228580064463,1.0,1.1263439714473575,10056.0752281033,-4991.6113348109575
4,0.1,0.11170909421844263,0.1,0.10081105318952727,0.2,0.20346549519099594,1.0,0.9867508785062671,9992.101131450818,-5017.214275687265
5,0.1,0.1560095995708845,0.1,0.09889982509312688,0.2,0.19542157781168965,1.0,0.9882291343409646,10051.893252493912,-5041.830858337585
6,0.1,0.16180501362695215,0.1,0.09396852103247522,0.2,0.18471959921707548,1.0,1.0258481230884584,10040.840763302347,-4996.995680636266
7,0.1,0.0627836531080713,0.1,0.10010733224075577,0.2,0.1998434004000819,1.0,1.003781598852043,9994.186822786918,-5007.405774816066
8,0.1,0.08500265028446004,0.1,0.09815637183327881,0.2,0.18676430058395255,1.0,0.9198088162052758,10012.261899956671,-4995.863677563951
9,0.1,0.08702873722774115,0.1,0.10131119288210691,0.2,0.18761580298601924,1.0,0.9218070244258828,9986.593735590386,-5015.310528602607
10,0.1,0.10013610315625224,0.1,0.0980764359453603,0.2,0.19822091598302868,1.0,1.0454259589785546,10054.095369117222,-5009.381185073169
11,0.1,0.1284759293645011,0.1,0.10658719272857833,0.2,0.19775895367334312,1.0,0.8690021509223318,9887.151022921018,-4974.177895731044
12,0.1,0.09150730097985266,0.1,0.09819287799935862,0.2,0.1918305882458418,1.0,1.0038940896209239,10013.145248070603,-5009.429308823022
13,0.1,0.11984896653504766,0.1,0.09472529138910918,0.2,0.19124276549500485,1.0,0.9803687782350893,10111.159252213854,-4991.05065332262
14,0.1,0.05164737073226407,0.1,0.10254684032918855,0.2,0.21543592336124226,1.0,0.9390471363515894,9904.957851699013,-4980.724768895165
15,0.1,0.12628579888228691,0.1,0.10301745256374102,0.2,0.21617682006565378,1.0,1.0586565115090696,9867.656142254735,-4976.574305735744
16,0.1,0.16226660980779423,0.1,0.09826750260567899,0.2,0.2109415218307182,1.0,1.0847705372319454,10019.728326720986,-4983.826644913539
17,0.1,0.1021686291134109,0.1,0.10113552852563235,0.2,0.19850267301338784,1.0,0.9678807559422046,9985.760967407692,-5008.518060185013
18,0.1,0.1412865894857991,0.1,0.09551894534820192,0.2,0.18814256807558996,1.0,0.9977734924513852,10031.990574878757,-4981.269235223661
19,0.1,0.1375114330048925,0.1,0.09409988953580373,0.2,0.1846704154862749,1.0,0.9825229951642053,10071.707983126116,-4979.803154330293
20,0.1,0.12458757726219523,0.1,0.10252250227981867,0.2,0.19164098813818128,1.0,0.9245531793348014,9938.729409500576,-5027.477324526043
1,0.1,0.0707843673949017,0.1,0.0913438141162169,0.2,0.2212700246136149,1.5,1.7257327334049268,9963.605154670995,-5244.6624153725925
2,0.1,0.13972634696357805,0.1,0.08847751155745706,0.2,0.1860530666161015,1.5,1.6880607998187087,10062.747818760017,-5225.1197532693295
3,0.1,0.09494483765806348,0.1,0.09906742155352302,0.2,0.2082143706535205,1.5,1.6093619187645403,9997.468065905385,-5247.224540246226
4,0.1,0.0917822834768876,0.1,0.09925838875872801,0.2,0.2006569733527595,1.5,1.542887802814567,9951.064115725227,-5202.829994431284
5,0.1,0.06331645110175017,0.1,0.0991819715884585,0.2,0.1978967285190183,1.5,1.5110711305216802,10000.508272840354,-5241.87344415211
6,0.1,0.11997520127690837,0.1,0.0991370573360639,0.2,0.1992217863694823,1.5,1.499229310857327,9940.714325033741,-5234.884599300418
7,0.1,0.0903876948753452,0.1,0.10331972633416121,0.2,0.1947308663235943,1.5,1.4162046366037429,9985.181481631233,-5225.892828720211
8,0.1,0.16791465004228676,0.1,0.10148485388806686,0.2,0.18789252007724438,1.5,1.4436415131211313,9930.655784046383,-5220.873156202562
9,0.1,0.059229963127960805,0.1,0.10515122624358372,0.2,0.21564792638848682,1.5,1.4206337276966916,9910.347696045308,-5252.465226527149
10,0.1,0.16078375184303764,0.1,0.10156021700271511,0.2,0.1932153336873383,1.5,1.4452369631166424,10016.592395881216,-5257.12446660589
11,0.1,0.08567890303816683,0.1,0.10173983731671392,0.2,0.1973648468457518,1.5,1.4270636236279204,9974.225300711645,-5243.605637501512
12,0.1,0.09578574660839835,0.1,0.09560742370172548,0.2,0.21499023457431188,1.5,1.7897042958315026,9988.6524737612,-5227.13918753528
13,0.1,0.1874889472040662,0.1,0.09915405926875066,0.2,0.20531610745839998,1.5,1.5474135840542973,9987.687742202792,-5237.6364375341755
14,0.1,0.07473285852654116,0.1,0.10768167364117312,0.2,0.22030410875615933,1.5,1.502392194567733,9938.871689413409,-5228.830147559085
15,0.1,0.09587208947950299,0.1,0.10779090679662737,0.2,0.22905339090372745,1.5,1.3986426059814916,9946.764673526157,-5233.429956199454
16,0.1,0.09580276729072486,0.1,0.0916616969741982,0.2,0.19229489623131563,1.5,1.5905713590068664,10048.379768138933,-5229.771806220524
17,0.1,0.06617133624102582,0.1,0.09727328092791568,0.2,0.19422670295196576,1.5,1.4366073268718844,10042.151497513165,-5251.751504281576
18,0.1,0.05098273354854657,0.1,0.09795620927429666,0.2,0.19867847725555982,1.5,1.5516469568972697,9939.23936414246,-5248.931048635626
19,0.1,0.14054408989719325,0.1,0.09651899289342737,0.2,0.2122944386551058,1.5,1.6685534448473731,10067.040479949776,-5258.413646789424
20,0.1,0.06486069171429243,0.1,0.09897348599172609,0.2,0.19959098932917796,1.5,1.5307958205367813,10055.095466819786,-5204.736869213225
1,0.1,0.054708077905529506,0.1,0.0944070804917558,0.3,0.29124883846870236,0.5,0.4968676828226356,10057.286767852633,-4155.746523873112
2,0.1,0.06363586109034132,0.1,0.09556401220466484,0.3,0.2987295270495785,0.5,0.5236057769327466,10069.16112860846,-4117.434260392475
3,0.1,0.10724892941947416,0.1,0.09860295075203916,0.3,0.3023991518509114,0.5,0.4919689719743471,9917.358299294156,-4141.8498702928755
4,0.1,0.05253998392373788,0.1,0.09603945093726862,0.3,0.29979178062440753,0.5,0.4903533923096762,10018.624580611808,-4113.4945648362855
5,0.1,0.059114375603644354,0.1,0.09306502686535069,0.3,0.2934649852448495,0.5,0.5196059976427002,10028.795961039361,-4111.996576287404
6,0.1,0.18528855835142644,0.1,0.09800979222487607,0.3,0.2812260146420143,0.5,0.4861678995234746,10005.368967796276,-4145.305864078227
7,0.1,0.10223775985523366,0.1,0.09628979237830528,0.3,0.30012334109549216,0.5,0.5316826488329667,10045.88920053655,-4130.586660987987
8,0.1,0.14200111066266718,0.1,0.09863898225181689,0.3,0.2948747685340523,0.5,0.5208331885440214,10028.254709320412,-4124.241146891126
9,0.1,0.07151571482577698,0.1,0.0976946486525738,0.3,0.2963935566746999,0.5,0.5177322042953854,9981.94821787493,-4148.795504162782
10,0.1,0.15057031896064157,0.1,0.09979138791058909,0.3,0.30360433414696475,0.5,0.5015875026396374,9942.457377139437,-4122.4389410084
11,0.1,0.07499540342735092,0.1,0.097199441240061,0.3,0.2854760153773973,0.5,0.43738612040372,10031.172319583839,-4125.750893337659
12,0.1,0.06654813788858258,0.1,0.09660262024538745,0.3,0.30180382547996315,0.5,0.5133697442606358,10030.89840285324,-4142.8215241803355
13,0.1,0.09354959940206257,0.1,0.09593237439875932,0.3,0.2971606986717916,0.5,0.4937478346514391,10002.313097035174,-4107.80425522438
14,0.1,0.10647990664851496,0.1,0.0978672155683885,0.3,0.29697705383261364,0.5,0.4726529162959564,10091.701477778919,-4145.728238347793
15,0.1,0.11874958039099978,0.1,0.10130292253850937,0.3,0.28837256242335135,0.5,0.44077927612893225,9960.702951198413,-4111.592324980244
16,0.1,0.05815127670280389,0.1,0.09942891182603165,0.3,0.2946541658116444,0.5,0.4740277203259624,9990.113746187775,-4128.398106873459
17,0.1,0.1468837373249893,0.1,0.09934953475150007,0.3,0.3122454253787467,0.5,0.5372668071680206,10016.96495263743,-4101.814079961756
18,0.1,0.08509550968707585,0.1,0.09574036482903267,0.3,0.29952361021309876,0.5,0.4803897583084569,10018.212709613637,-4115.525223345449
19,0.1,0.05136930602564602,0.1,0.09945032038780785,0.3,0.31704480913699706,0.5,0.4769119164604574,9875.512671365985,-4119.009443973301
20,0.1,0.1328021134263359,0.1,0.10434553165532749,0.3,0.30881784203607937,0.5,0.4536561008388871,9979.335298802238,-4117.842282791495
1,0.1,0.1725166749658636,0.1,0.0996748155609218,0.3,0.30353892787891273,1.0,0.9853550515450886,9942.19963826862,-4727.030976471406
2,0.1,0.06439997599647147,0.1,0.10019824039996461,0.3,0.29689000674063337,1.0,0.9983584735407312,9969.654204022574,-4706.579198703789
3,0.1,0.0963649056228983,0.1,0.10346357669461125,0.3,0.2910755653443145,1.0,0.9527000028809952,10015.254288537844,-4726.88620960763
4,0.1,0.11504965771896382,0.1,0.10447780839255119,0.3,0.27839368876929965,1.0,0.8897843479428634,10005.311329581507,-4720.089249779404
5,0.1,0.15128847266436182,0.1,0.09702246084006923,0.3,0.2862983084714854,1.0,0.944448551805687,10044.730217073566,-4724.0498615710185
6,0.1,0.1557938174197072,0.1,0.09965620979600806,0.3,0.3121381931957117,1.0,1.009670561721673,10022.230767519146,-4730.985637123718
7,0.1,0.14346480558612,0.1,0.09591945523264166,0.3,0.29347837726293924,1.0,1.0107608220018975,10007.079621240626,-4730.40196721704
8,0.1,0.09957928476765558,0.1,0.10053125614626165,0.3,0.3029381746814217,1.0,0.9757030367736729,9987.610827909059,-4742.502579442522
9,0.1,0.10814509569126186,0.1,0.10163308391769564,0.3,0.25949537230807534,1.0,0.8808483178991754,10007.79406718748,-4719.652724440139
10,0.1,0.10891847416892873,0.1,0.10194743848912591,0.3,0.29758939868406264,1.0,0.9447312426203366,10032.19073229041,-4721.422487302671
11,0.1,0.18694000825996318,0.1,0.102035686020436,0.3,0.2951657471996944,1.0,0.9800884280234554,9976.89110937708,-4713.113553131514
12,0.1,0.07559942611091978,0.1,0.10455181627285312,0.3,0.28700009184381,1.0,0.9006201194701501,9970.326928418219,-4698.0535441724605
13,0.1,0.17573052331400943,0.1,0.09926026722463692,0.3,0.28643581713588345,1.0,0.9704501820184892,10084.172431914918,-4726.125101688522
14,0.1,0.13064987588988475,0.1,0.09159206985574828,0.3,0.2586980593264258,1.0,1.0136998229772491,10172.267402567466,-4750.263078605234
15,0.1,0.16077410516759377,0.1,0.09854820197266996,0.3,0.3155710167555332,1.0,1.0646015080448408,9852.954705011487,-4719.835499269709
16,0.1,0.0714462399255714,0.1,0.0964976805985937,0.3,0.303100050721722,1.0,1.0379051292947419,10045.829108272967,-4717.001969012497
17,0.1,0.06872101844371713,0.1,0.09728873404082607,0.3,0.29137018834240774,1.0,1.0271677290517935,9931.78222584033,-4716.913913258082
18,0.1,0.10907609510891224,0.1,0.1012341095634193,0.3,0.31537072281759077,1.0,1.0080620939350504,9948.75680113336,-4738.3690420913645
19,0.1,0.10180821961092155,0.1,0.10202512008479121,0.3,0.30508934331798215,1.0,0.9532036550768589,9984.501893701003,-4698.188652913514
20,0.1,0.11343518714832268,0.1,0.10384392363823235,0.3,0.29464204076899647,1.0,0.9208363822677667,9967.792592564552,-4732.2169301768745
1,0.1,0.15165586198693604,0.1,0.09783412916410408,0.3,0.2791499002118864,1.5,1.458713448686198,10081.94318927605,-5070.119301942123
2,0.1,0.08839599661732864,0.1,0.10077946772340855,0.3,0.3074765330785247,1.5,1.5001003921107743,9925.619022161967,-5065.997795853118
3,0.1,0.057301724760705025,0.1,0.0987600083106084,0.3,0.2913880729634492,1.5,1.4953051886031226,9942.994301570456,-5071.586747753807
4,0.1,0.15782955602562496,0.1,0.09572855515396606,0.3,0.2971360920378782,1.5,1.5475320214607704,10018.507944547402,-5044.342006126799
5,0.1,0.08373154149126026,0.1,0.09514059808826354,0.3,0.2957629153054017,1.5,1.535595131195042,10008.78975384118,-5056.3325111856775
6,0.1,0.06444654361543048,0.1,0.09833167618649996,0.3,0.30019912258348236,1.5,1.5307073664823156,10003.862604918744,-5063.201890087125
7,0.1,0.16442841053480686,0.1,0.09526733490875267,0.3,0.289414241412997,1.5,1.6248825650819347,10013.29278969425,-5063.8793554426065
8,0.1,0.11033348658845801,0.1,0.09774468714389038,0.3,0.29201531586635104,1.5,1.5787196648248338,10047.90427655658,-5075.834583802092
9,0.1,0.14387641503502172,0.1,0.09579760889702357,0.3,0.3067154327854367,1.5,1.6346607670718705,10039.469868844473,-5073.057636611664
10,0.1,0.12377049766814725,0.1,0.10275308247936553,0.3,0.28259272924057594,1.5,1.4400586810148974,9914.1986747501,-5082.012992052088
11,0.1,0.1400232964388861,0.1,0.09492479733518049,0.3,0.297637634395244,1.5,1.5712681376348157,9991.391991152617,-5083.5086489804125
12,0.1,0.131091575472044,0.1,0.10029377890066558,0.3,0.28265499674752215,1.5,1.4710419280092621,10043.839421534065,-5086.6919398806
13,0.1,0.05470597859786622,0.1,0.09513512040763258,0.3,0.2924504586740728,1.5,1.6046365498643165,10025.116042934767,-5058.339812958717
14,0.1,0.05670793715689549,0.1,0.10168134930848591,0.3,0.29031316331766077,1.5,1.4510469577506857,9977.602374486398,-5075.198763423872
15,0.1,0.08508020395719876,0.1,0.10446883814252476,0.3,0.3144895629021013,1.5,1.404420792684098,9953.40205746599,-5072.341965648431
16,0.1,0.1802260658790534,0.1,0.1020151641108949,0.3,0.31083142565839045,1.5,1.4591729280020531,10009.841521816235,-5096.666033274814
17,0.1,0.08733798151468729,0.1,0.095525771431483,0.3,0.2800432143574707,1.5,1.4949633122420833,10000.050779692954,-5116.175025507576
18,0.1,0.08258523003813624,0.1,0.09766006024435037,0.3,0.2834968663494989,1.5,1.4648190839908115,10025.162596225826,-5093.2417048278185
19,0.1,0.1657922751563638,0.1,0.10228641102839665,0.3,0.2909880481679022,1.5,1.4266686202309118,9963.301851230823,-5090.697533077284
20,0.1,0.11912103027192923,0.1,0.10149646218600364,0.3,0.296863849229233,1.5,1.4941987571265676,9966.776724307576,-5068.227186779321
1,0.1,0.051193909806894866,0.25,0.24770725563783058,0.1,0.10114736861256393,0.5,0.6525381998166417,9998.99453910222,-5867.556833118266
2,0.1,0.09820317682127033,0.25,0.24169988489345662,0.1,0.0968717726428755,0.5,0.48040463165524616,10098.612390423004,-5848.145967802035
3,0.1,0.11062335903569452,0.25,0.25420834703419243,0.1,0.09941631807762857,0.5,0.46800424326045603,9995.969360909292,-5827.7230439296345
4,0.1,0.08538351962016069,0.25,0.2501092350874377,0.1,0.09906068313829633,0.5,0.42799260124966176,9985.85439337645,-5853.597099520976
5,0.1,0.14511797302477364,0.25,0.24076026884114074,0.1,0.09668174221993216,0.5,0.5288183556582269,10095.777399774257,-5859.163573457981
6,0.1,0.1402238799011257,0.25,0.2525669621300236,0.1,0.10016869109858355,0.5,0.5105725052917417,9972.665345901572,-5819.108043530042
7,0.1,0.06031439382869327,0.25,0.2416286706440717,0.1,0.0959633273145489,0.5,0.5478571984245529,10093.751033569071,-5870.443940559728
8,0.1,0.14131300752032813,0.25,0.25407055118033073,0.1,0.10041642142405642,0.5,0.511995192854705,9995.829502661247,-5815.502459924437
9,0.1,0.0854630488761303,0.25,0.25130206309344866,0.1,0.09945198023847604,0.5,0.4595253728041678,9981.363841708486,-5871.357632907917
10,0.1,0.15678971146655454,0.25,0.2487942676052974,0.1,0.10375576622074613,0.5,0.6753095879416637,9976.99504439489,-5867.230777983948
11,0.1,0.0878942038614655,0.25,0.24286339334123924,0.1,0.09431029127033436,0.5,0.42273963646521945,10112.322248207209,-5855.852797092675
12,0.1,0.11016165730714765,0.25,0.25620894454236176,0.1,0.10017965956477771,0.5,0.38946710661261963,10053.396736411578,-5865.03100942003
13,0.1,0.07735720604200602,0.25,0.23955602328784362,0.1,0.09892294766050871,0.5,0.6115096185944491,10022.829666320195,-5846.2470692510215
14,0.1,0.0916396932483351,0.25,0.2541401287673309,0.1,0.09992833638923489,0.5,0.39459229234605664,10033.550851592643,-5835.399361645028
15,0.1,0.08598843953353316,0.25,0.24085999200974362,0.1,0.09837062445538827,0.5,0.4891881891317984,10025.96347384597,-5855.906147884372
