nuExp,nuBot,nuCur,T1,T2,F,LogLik,theta
9.476427420032572,0.6938986416686352,3.762004840373493,2.839865475909334,2.6619480436372998,0.5688362511529449,-4721.355032736552,253529.74782866694
2.153211744126499,0.06516796295771399,0.5468381444127157,0.9093049806597238,0.48702942890013423,0.568834381082722,-4721.612268697121,1744150.66910188
0.043001694103591205,0.010049820642345653,1.9443966895270277,4.893462684377776,9.99705691629519,0.5566400640842939,-6232.701793502769,446357.73746165034
0.08949292387018845,0.187806230109988,1.0344193084995974,0.010137964845368283,0.7388654080041405,0.5688451884601469,-4721.573794563694,922054.6441726361
2.025466070815315,0.1843842357047818,1.2672614681577443,3.038877157004417,1.0227974083549982,0.5688295176159298,-4721.607254107061,752615.6760242234
1.469310131717186,0.07936446008692283,0.5854498226417294,0.015828062804458302,0.48995634496947466,0.5688321828563548,-4721.610872991529,1629069.5483959983
1.2431687400601783,0.1023566793855623,0.7189530743889374,0.4754028058865014,0.5862479483298987,0.5688435696730338,-4721.615449144287,1326767.3868626147
2.1592241091789774,0.4489104643818782,2.1813293285860276,1.3996532117007738,1.443068170800192,0.5688352339953188,-4721.19560147365,437259.3585445236
1.4724445346162478,0.010040908118092265,0.47808826299447416,0.7846482116965733,1.808471231572273,0.5547340080068377,-6230.278907496904,1813676.3102774846
0.3246059571217576,0.32324083428724026,0.7220244385646576,2.0448147801985654,0.22975521057798523,0.5693767000849012,-4696.021794691958,1328644.4901353107
2.0669558340867775,0.27498041025491066,1.5328764681653937,0.8751442949095642,1.1026803798693687,0.5688337631929835,-4721.51160398651,622208.8458691167
0.6200514845832914,0.5988717192180106,1.5115738468106523,1.0882481273182567,0.57015486894349,0.5690275772182117,-4709.902615632207,632791.0433361881
2.901870819781741,0.30669356680915316,1.7709092388721464,1.311661167667166,1.3002001617310817,0.5688280098440883,-4721.535853462265,538564.8946312877
1.802816416902135,1.1276603006372137,6.5560067352642415,0.4724250052178793,0.01964142116019521,0.5776012633961537,-4294.96649765865,430627.2725015604
1.7968859544842923,1.721722625633407,5.0981457783285595,0.47476947018671417,0.017455870391429495,0.5773309955452359,-4303.715798918987,430861.11768415204
9.013326800589931,0.056072567679831355,2.6463538155525237,9.271194870068092,9.988795828631805,0.5546748235820801,-6230.275579426525,327645.1012398293
4.771015635381758,0.11755881493827511,0.9391613292625521,1.5529068292593908,0.8172468579266886,0.5688289673061024,-4721.611425953844,1015531.2615430949
1.3367741654833707,0.3552693224233312,1.6726154381703149,0.7112307356681788,1.0841179215672756,0.5688377952398751,-4721.153832788739,570267.4557888686
1.7972743619555636,1.7490723349899195,5.061289141152884,0.47941324666834917,0.01765573626469913,0.5771246556901759,-4303.739236787966,430159.3505780213
1.859035531053108,0.275085300919601,1.3763429023298144,0.049904838475147185,0.927400584866705,0.5688411055901236,-4721.378086274708,693010.7538665077
0.45273119450866967,0.01612671882015323,0.5049135392340848,2.0747863539538445,1.703030526671688,0.5545972158511528,-6230.277792069624,1717202.2193209238
1.6691170769213322,0.18944222773239017,1.1716776215888918,0.9543983662755116,0.8939549557537595,0.5688314014078436,-4721.587630812239,814007.5004214171
4.348517748259856,0.2781859966661796,1.6323525701796764,0.8753733768094358,1.2096933068924638,0.5688274087946259,-4721.531823098063,584264.669701869
1.8034444276865402,1.5406082627009385,7.128657409544192,0.4769670348935206,0.014309298901809738,0.5776059717462171,-4293.1154355194885,430717.2050815153
2.822779606176237,2.6881209132281376,4.740149615639886,2.704405434542666,0.35341312627109855,0.5751297315039093,-4375.203277439214,228147.19000424212
1.7852403751778891,1.4813417237923587,4.0120584255284815,0.48239522806785434,0.031894782000063925,0.5771295104429721,-4314.458123127231,428466.5753300295
1.3208762005515247,0.3173726966058177,1.5602616528905762,0.6830251605891339,1.0399989825323426,0.5688352267605697,-4721.314938671785,611302.804889852
1.785553205974419,1.4309950598214107,4.016694586605678,0.4772574172273654,0.032376998799456165,0.5769655330964384,-4314.377558865905,429071.38333955855
2.2795833688662435,0.4458619632052815,2.268837161032059,1.9340143118431834,1.5450099816596043,0.5688344600269312,-4721.367239987303,420390.84969986277
3.0104977071493626,2.9992989900091005,5.057119439542067,3.0268364541241337,0.35026928983695876,0.5750895578101789,-4374.981144146383,213543.90425982175
1.7823936595866041,1.408785598341731,3.717648622997568,0.47415848750274386,0.04002975661693472,0.5768336196284235,-4319.309602873327,428606.48355675436
1.7738373947633341,1.5586801769090362,3.47230643053404,0.48322377540945755,0.04187201825704963,0.5766706979213073,-4323.505251171315,427568.9327415727
0.47369791918791027,0.4730760894275719,1.0495555550216553,4.394360794410147,0.3304579728566096,0.5694021674746517,-4695.194559443451,914223.1923913629
2.0721774118821243,0.20275193644843822,1.3004101187751211,1.5170781284645143,1.0119820552220826,0.5688317553057634,-4721.596291896494,733424.3646338977
1.7798636489578616,1.5884343599728616,3.7088121403444627,0.4829291470955423,0.03397953281391545,0.5768052560617382,-4319.080065611895,428375.45350095636
1.6740791378085298,0.19878989335177574,1.2373542558772168,1.405301986881066,0.947171949476979,0.5688307411832507,-4721.591087404842,770822.0424179794
1.7997051786182552,1.68062812734349,5.207938619588358,0.47617296624086447,0.01718610873864948,0.577232068207798,-4303.000603683715,430545.2671291818
0.9894823259145191,0.2882757116475641,1.4008556911214576,0.34300759623715643,0.9268899652518646,0.5688364001801368,-4721.339366579952,680870.4925053664
0.8185748119078596,0.8163185525677145,1.816713621005839,3.9874580081848916,0.5747371568683944,0.5693838091787552,-4695.55190254499,528117.9677440457
1.776795828364541,1.3690120129668604,3.265296685243436,0.4609967724297713,0.06214283893441956,0.5765059924087993,-4331.995081614383,427768.92635408114
3.574782602826111,0.01086644227324387,0.486567843544639,0.8856629409869872,1.811698019526847,0.554655268141574,-6230.275851704355,1781957.9310460694
2.6379449124924887,1.0485014329413682,2.619273109409273,0.23646701316933344,0.2438839324857597,0.5754936229075838,-4357.303811505277,426103.4662214583
5.740918653853231,0.230845621557693,1.3881404798403294,0.5595012296894526,1.0427059255794586,0.5688325609958815,-4721.550087977215,687075.899411652
1.8761079508857792,0.14442831562330394,0.9649281416105582,0.7029921482177717,0.7674109524518891,0.5688314445713709,-4721.602536121703,988416.217329376
2.746825695687666,0.19669683965312368,1.1133818502232287,0.03570802200912042,0.8080752584204892,0.5688623837522352,-4721.551745099539,856638.3890265634
1.268258200360523,0.1151558660205642,0.7958128250733099,0.9777579243123975,0.6441304133869241,0.5688352957132283,-4721.607663231363,1198476.7942433667
1.882977545142889,0.2126545535625281,1.3273699401219548,1.5401621591456747,1.0178794680162326,0.568830203143578,-4721.590736744925,718526.1920938899
1.0229247073495686,0.09415402879948759,0.6642966627297966,0.4420942916705115,0.5433036720915828,0.5688512123395335,-4721.6096595169365,1435816.0129758492
1.7830214922795569,1.7920364234376671,3.8689655869287303,0.4876302760710374,0.027178076353574356,0.5770300844211214,-4316.449117233977,428487.94152390404
1.4313641459874078,0.1637350635013906,1.039251104963958,0.9810103399404277,0.8041919974629063,0.5688330775957152,-4721.596240237064,917732.332877933
1.760077122658722,1.4231091817365324,2.969379097109364,0.464018202150323,0.08555318682995582,0.5761538999924667,-4340.994265970774,425242.5111216761
1.8355464131042223,0.12520584964233797,0.9357462169384424,2.946114580066731,0.7881132098901041,0.5688302181364977,-4721.61093325424,1019245.7198385268
2.283387760255687,0.4488427203433725,2.290890767735045,2.037374903414088,1.563782524939313,0.5688315827122437,-4721.38126962012,416312.2150056476
3.8762286821748804,0.3330788741191532,1.6792616465675432,0.37169610065467046,1.136656692294361,0.5688372850464576,-4721.223229852534,568003.4930781857
2.0553382661204935,0.3677768166645685,1.9343452368693734,1.547070542644043,1.3443748969174696,0.5688294089768136,-4721.44040624921,493066.0387158874
3.199361964333075,0.16203551662685398,1.240248436652291,3.1267986633876705,1.0570589762331304,0.5688506505712245,-4721.611478383042,769001.2557150313
2.2408075430070125,2.2250314850024293,3.7549525029249455,1.8055472471765628,0.2552290885417709,0.5751314362724825,-4373.805394245981,288266.4894062333
0.25963375431574925,0.26133497095892283,0.5773369087954041,1.7356474075775745,0.18104479955587657,0.5694016341973153,-4696.009986752106,1661786.4543350097
1.7868809758736337,1.6585113074736093,4.061872315463388,0.48050452674769856,0.02606323096649751,0.5768455608897571,-4314.007833197713,429405.2986970219
2.4552557104444035,0.41816343224513464,2.0639438830450323,1.0423949994783486,1.378881851132906,0.5688360360163511,-4721.198755124467,462129.9819942802
1.7930057893891649,1.40789476021813,4.6947441187329275,0.4764893175384176,0.0239795306399077,0.5772545393482994,-4306.810375273635,429937.82979007735
4.909913449149106,0.3036114857312266,1.7186034460988766,0.7873585487677918,1.2472396488300228,0.5688331730187373,-4721.481081602105,554970.4758654097
3.129272248186964,0.21835578400177133,1.30469199667722,0.5364517534677358,0.9764949107793336,0.5688339289270242,-4721.5575887230225,731028.2484064634
2.274307134693123,0.29433889043335065,1.4390444902870085,0.06001311797538177,0.9556759763100633,0.5688365271173023,-4721.300771231283,662811.4879999373
