Sim,F_true,Nu0_true,Nu0_est,T_true,T_est,Theta,Loglik
10,0.2,0.1,0.18341328806481466,0.3,0.3872948943469833,8200.915391870418,-219.8491732166152
11,0.2,0.1,0.1532421955243317,0.3,0.32967345685638394,8474.038093147406,-220.65271158972337
12,0.2,0.1,0.1547674222139133,0.3,0.35442723774387447,8501.399742997357,-218.8547299286888
13,0.2,0.1,0.15851857494182606,0.3,0.35500586464607403,8431.487073834267,-207.5744610075643
14,0.2,0.1,0.17020696599239765,0.3,0.3447245034718516,8236.11357915376,-220.16428052271044
15,0.2,0.1,0.16862823181542103,0.3,0.36118258446049867,8379.731604552664,-215.99031871140278
16,0.2,0.1,0.15914150583152603,0.3,0.33661210226677146,8414.368043998335,-217.3437047871913
17,0.2,0.1,0.1728886391881785,0.3,0.3394323886690211,8225.179097313003,-214.56402439273484
18,0.2,0.1,0.1621966557945399,0.3,0.35327340207603486,8409.92786173806,-216.87387091122594
19,0.2,0.1,0.1634883483180339,0.3,0.34926354784782543,8289.772581167706,-219.20674322231662
20,0.2,0.1,0.16446948030581746,0.3,0.34491656676342286,8347.326786264028,-216.25538325856928
1,0.2,0.25,0.20663993118474283,0.1,0.06383814186367719,9785.05226494019,-228.4930634651315
2,0.2,0.25,0.21821820941819906,0.1,0.056713149246985166,9532.340360765364,-228.88192021584382
3,0.2,0.25,0.20711624742148532,0.1,0.06466890382299209,9741.664133277995,-234.04299038492184
4,0.2,0.25,0.21531406139306244,0.1,0.06347893289277827,9650.132743483424,-229.03520822159828
5,0.2,0.25,0.2054357813862191,0.1,0.06990316574910099,9823.690634938039,-225.09090779065616
6,0.2,0.25,0.20325739776559823,0.1,0.06233034793781603,9634.10630280239,-229.31625643142877
7,0.2,0.25,0.1936262446884609,0.1,0.05918637198339135,9725.77034961412,-225.51798859254245
8,0.2,0.25,0.2154113532296079,0.1,0.06380372526104738,9690.904768187365,-229.43638658768623
9,0.2,0.25,0.2054493069896006,0.1,0.06392563022774128,9743.521020533166,-226.22765470203944
10,0.2,0.25,0.20539113797650102,0.1,0.06309886757634937,9724.926065690646,-226.74972713501347
11,0.2,0.25,0.200551278303368,0.1,0.06909029897588173,9811.603658129588,-224.90036006628316
12,0.2,0.25,0.20271382967777832,0.1,0.06824909100551195,9876.214886369176,-224.09764035227192
13,0.2,0.25,0.20101304691442598,0.1,0.06532112846930391,9750.490608505796,-222.49345445166375
14,0.2,0.25,0.2053590784378299,0.1,0.05662675968141338,9634.468548384157,-225.3083957195729
15,0.2,0.25,0.20774093477588412,0.1,0.07125953536134098,9806.18491039507,-224.12183897441696
16,0.2,0.25,0.18903079695887978,0.1,0.062282499736837645,9794.616206990657,-231.4752554460449
17,0.2,0.25,0.20423034404291687,0.1,0.06625826708108318,9826.010352564625,-219.3109450248171
18,0.2,0.25,0.19858967267206548,0.1,0.05963322016344291,9689.876751229129,-226.83943239241262
19,0.2,0.25,0.21439719975275,0.1,0.07194965318685495,9790.282840187998,-229.8035107291313
20,0.2,0.25,0.20387433953551312,0.1,0.06384162453270992,9667.524163411505,-222.36547829032065
1,0.2,0.25,0.24884773178871586,0.2,0.16003206106391307,9647.538288909484,-228.00945569380553
2,0.2,0.25,0.23569715865148194,0.2,0.152069442783423,9614.875740501617,-234.94321371647004
3,0.2,0.25,0.26686340963373867,0.2,0.16809279124097623,9521.977498970644,-236.78521375468063
4,0.2,0.25,0.24978016000208603,0.2,0.16490220877219466,9607.981065734328,-232.4440201482015
5,0.2,0.25,0.25178587136594693,0.2,0.15966520075994925,9586.317301199655,-235.92808294820452
6,0.2,0.25,0.2555933193578418,0.2,0.17057528339339353,9627.838293116722,-233.92041205725468
7,0.2,0.25,0.27759773347659356,0.2,0.13756392982076496,9329.283173376356,-237.90826431664402
8,0.2,0.25,0.23069408889157603,0.2,0.15678899246396075,9784.483692142056,-231.4245760255311
9,0.2,0.25,0.2556357385335511,0.2,0.16128228075727624,9518.50340763579,-234.07525151274785
10,0.2,0.25,0.2521446080152571,0.2,0.15809986911635884,9556.729420181775,-232.24408166662943
11,0.2,0.25,0.26100733449672076,0.2,0.1616166168595834,9640.926229693361,-238.0342588863848
12,0.2,0.25,0.25369006187256665,0.2,0.1508177142274583,9466.093555059786,-229.00662262204594
13,0.2,0.25,0.2754811563024759,0.2,0.16624288783336222,9374.32716080231,-231.00073768119614
14,0.2,0.25,0.27474068184172024,0.2,0.15112560600359154,9365.048454964592,-236.67985950757088
15,0.2,0.25,0.26779278510954935,0.2,0.15296870118937944,9458.045098993376,-241.800384825396
16,0.2,0.25,0.2633295234485682,0.2,0.15451806765322143,9375.792114383737,-233.9580246967505
17,0.2,0.25,0.24631082163488086,0.2,0.14567726216331076,9608.581294091478,-233.30764062232618
18,0.2,0.25,0.25621047013323806,0.2,0.1542702407531522,9438.254121578644,-231.28863814397187
19,0.2,0.25,0.2595189849073892,0.2,0.15920089996509296,9526.183714258555,-234.46800632505335
20,0.2,0.25,0.2642745744445923,0.2,0.15079386669361972,9432.071048556218,-241.50947408240904
1,0.2,0.25,0.29987131502587655,0.3,0.2711284977599282,9242.476608004106,-237.2719116895363
2,0.2,0.25,0.3118272818843741,0.3,0.29740542367001993,9255.318406404636,-235.475948122668
3,0.2,0.25,0.2816492549825301,0.3,0.25487032353031247,9310.437002233233,-227.5265800761964
4,0.2,0.25,0.31924781601167224,0.3,0.26642392274401644,9211.183722359889,-233.53415503876533
5,0.2,0.25,0.31566084221586893,0.3,0.23731363083507093,9076.382176258734,-233.32623575213336
6,0.2,0.25,0.3276360098664091,0.3,0.24806845324576404,9017.130632376082,-235.73411569835957
7,0.2,0.25,0.2959217304214631,0.3,0.26686817665306894,9422.35079797656,-236.46353359696707
8,0.2,0.25,0.29771123897002616,0.3,0.26610826046082636,9242.141868376306,-229.1019955564759
9,0.2,0.25,0.3187387520659114,0.3,0.22811540598152244,9047.810787523187,-234.08741299462224
10,0.2,0.25,0.3144371746619474,0.3,0.2563097558660298,9037.061494411746,-228.72281752281174
11,0.2,0.25,0.3228511557415039,0.3,0.24620697907577996,9082.150894308954,-235.35829699076328
12,0.2,0.25,0.30777744020997333,0.3,0.2534559324422828,9189.413146432944,-233.70088302690863
13,0.2,0.25,0.3016816300470167,0.3,0.2605918260346116,9255.424628114439,-238.61369832174728
14,0.2,0.25,0.3289392883238412,0.3,0.2525330336631136,9154.983784807471,-237.46905995544273
15,0.2,0.25,0.31675621754899,0.3,0.2638471783736508,9106.163348750732,-222.2527624376478
16,0.2,0.25,0.30621752552238063,0.3,0.28082517399248375,9216.190595119186,-240.81029602718763
17,0.2,0.25,0.32096977680872263,0.3,0.22997993404275388,8999.62258992359,-231.14156857211174
18,0.2,0.25,0.3200387456864205,0.3,0.26565484944365036,9029.538495242958,-238.49639598816373
19,0.2,0.25,0.31635986458716786,0.3,0.26695081757298394,9118.032985794116,-229.38972436036477
20,0.2,0.25,0.3037347441645017,0.3,0.2623056122412195,9198.812435918697,-231.97250053357595
1,0.2,0.5,0.31876373745037817,0.1,0.0464852366374361,9903.846316616238,-222.17024428701336
2,0.2,0.5,0.32746997897731217,0.1,0.040193706233668434,9867.745588197491,-224.99377121137695
3,0.2,0.5,0.3330997843039418,0.1,0.05098804932330875,10038.438300056374,-221.44631259437995
4,0.2,0.5,0.30699022829095923,0.1,0.04412104798041299,9966.459187543982,-225.65281303917345
5,0.2,0.5,0.3394684363078741,0.1,0.03699655950702989,9842.260326188678,-221.18369603596614
6,0.2,0.5,0.317807088463946,0.1,0.03495259834439016,9820.966619389323,-219.3884692227465
7,0.2,0.5,0.3291572807128117,0.1,0.036030471506082774,9794.35391634599,-221.0026623755167
8,0.2,0.5,0.3742916748064074,0.1,0.03783809157485772,9680.503454806263,-218.0621109313363
9,0.2,0.5,0.3518617125625479,0.1,0.03820826222202927,9809.599724011543,-218.4643636062376
10,0.2,0.5,0.28437448349153743,0.1,0.029656592849775523,9840.963354527434,-220.52446445080125
11,0.2,0.5,0.3049671350249676,0.1,0.03343078735355373,9761.104007076405,-215.96217239580403
12,0.2,0.5,0.30872838260231217,0.1,0.04085589089837154,9885.343183239322,-223.6246063866895
13,0.2,0.5,0.3808291380196308,0.1,0.052680124916861984,9903.718715330328,-223.45031284540948
14,0.2,0.5,0.3581983060436605,0.1,0.0513809772619494,9990.75649781826,-223.42532393307192
15,0.2,0.5,0.3099744122065757,0.1,0.027787000183477375,9671.503679548716,-226.05111912667815
16,0.2,0.5,0.286035759588407,0.1,0.03000601501129989,9817.594488570472,-220.1133564200194
17,0.2,0.5,0.3342139405229253,0.1,0.04143432457526588,9899.098885190573,-224.11344697172706
18,0.2,0.5,0.3421679456527546,0.1,0.04123261811144455,9860.26279711865,-223.99570239691604
19,0.2,0.5,0.3455539956155897,0.1,0.04187237224442252,9802.850228935096,-221.28893056995787
20,0.2,0.5,0.32421391071283645,0.1,0.03430861239515405,9723.01471065986,-220.77036608799415
1,0.2,0.5,0.436582512147118,0.2,0.06881545634289443,9446.633513320368,-235.11166818962772
2,0.2,0.5,0.4575212414137833,0.2,0.09997564285367602,9700.235947844787,-233.9664595928342
3,0.2,0.5,0.43609887297647904,0.2,0.09832828708231492,9759.123457159745,-234.1884356788878
4,0.2,0.5,0.4556095182005502,0.2,0.11271281719578201,9687.841448404486,-233.38261066874543
5,0.2,0.5,0.40228849812699324,0.2,0.11828188939514048,9861.242661348715,-236.49058831451055
6,0.2,0.5,0.4199900432894693,0.2,0.11012886681764968,9754.58822279949,-226.59215739470937
7,0.2,0.5,0.43133135198019235,0.2,0.049112713753059374,9351.537242830715,-235.68407258198533
8,0.2,0.5,0.48571850771852454,0.2,0.11844821395167916,9648.510569034774,-230.76785001216263
9,0.2,0.5,0.43811829370005667,0.2,0.0951054100377222,9681.577134188003,-234.27169796146677
10,0.2,0.5,0.43434336550090336,0.2,0.11663617525181078,9874.587009362362,-231.2762467252477
11,0.2,0.5,0.4108018057875703,0.2,0.0815334295374359,9747.087464124936,-237.3520723682219
12,0.2,0.5,0.47798881266893434,0.2,0.11353863063169974,9607.225146588818,-234.04642005167705
13,0.2,0.5,0.40426645604645767,0.2,0.10040696818995634,9867.753667666711,-234.14687939128055
14,0.2,0.5,0.5003452927718395,0.2,0.12717405934023304,9631.332460837297,-233.8386398265758
15,0.2,0.5,0.41845227741600854,0.2,0.08893909152037424,9604.140050167443,-232.86243801153137
16,0.2,0.5,0.45759082631394793,0.2,0.09483794671377507,9566.781867311463,-234.70522022478485
17,0.2,0.5,0.454023621663784,0.2,0.08662872211431404,9578.419894137942,-232.76406776329804
18,0.2,0.5,0.4358737953367591,0.2,0.09343083618989421,9680.618953756091,-235.33982084898014
19,0.2,0.5,0.47122533338247014,0.2,0.11517562898020427,9673.126684953491,-228.50866252593323
20,0.2,0.5,0.4697321652868881,0.2,0.07557530737551132,9455.11364756675,-230.62144510699306
1,0.2,0.5,0.5202877070603049,0.3,0.22343106430250345,9581.735733311638,-235.81303710912402
2,0.2,0.5,0.5392344877909009,0.3,0.1881098265666958,9553.692182505592,-228.2382630841721
3,0.2,0.5,0.5550743182024338,0.3,0.20475714818162105,9443.205350772334,-228.8962402153727
4,0.2,0.5,0.5172373608097565,0.3,0.18477981632606152,9582.336139566794,-232.71497862598756
5,0.2,0.5,0.5649038921322054,0.3,0.20532876396839322,9463.111801467234,-234.38628216790312
6,0.2,0.5,0.5170610496645991,0.3,0.2117719398729796,9686.378377183815,-230.65310025426948
7,0.2,0.5,0.5450558649391557,0.3,0.11102468249793676,9305.039170431835,-239.1990952822921
8,0.2,0.5,0.5366544214431539,0.3,0.1893601447475836,9403.245103823003,-237.96774024688466
9,0.2,0.5,0.5427679901551452,0.3,0.1611509904554677,9329.400226713664,-238.1471459087561
10,0.2,0.5,0.5777769291578104,0.3,0.20646679328451523,9348.57367144916,-237.07924682624878
11,0.2,0.5,0.4968563234745431,0.3,0.1563534462746959,9513.092478015946,-236.02480558763637
12,0.2,0.5,0.5339733453969175,0.3,0.16609299011954323,9409.161867066314,-232.32584358614974
13,0.2,0.5,0.4914016355458754,0.3,0.20058003027751653,9665.903825013893,-233.49772436159367
14,0.2,0.5,0.5138376121987192,0.3,0.15092246070953672,9431.616014017212,-234.34077686623561
15,0.2,0.5,0.4754867875592741,0.3,0.17646726748854188,9758.483172396105,-234.15080995825133
16,0.2,0.5,0.5452644623672855,0.3,0.16791153848668905,9456.739448348899,-236.89871909949386
17,0.2,0.5,0.517334411245462,0.3,0.15014129327381912,9417.657935226398,-232.63067168196721
18,0.2,0.5,0.5363571770942333,0.3,0.17177799012918127,9534.156794683257,-238.0172023197922
19,0.2,0.5,0.49860231892335877,0.3,0.16835238155358098,9613.218297375435,-236.23607274088226
20,0.2,0.5,0.5420159547046441,0.3,0.1448323583405329,9330.20520975201,-244.10016266365074
