Sim,F_true,Nu0_true,Nu0_est,T_true,T_est,Theta,Loglik
1,0.5,0.1,0.07425666870156467,0.1,0.047073262662925636,8864.162354250218,-475.31279620582393
2,0.5,0.1,0.07834676715395862,0.1,0.05106838018056465,8828.056921267696,-456.84697751186127
3,0.5,0.1,0.07350115684513875,0.1,0.04764030098047425,8975.984273335152,-459.72615937146395
4,0.5,0.1,0.07008293470017826,0.1,0.043384998161213564,8916.135761249814,-475.7639700926609
5,0.5,0.1,0.0700360345493534,0.1,0.04321633674267872,8900.99126818912,-481.0950775131033
6,0.5,0.1,0.07455343343284696,0.1,0.049475900374968816,8952.37559365035,-463.4931740746274
7,0.5,0.1,0.06164354952548446,0.1,0.03788532339531037,8956.054644901598,-482.80519223085037
8,0.5,0.1,0.06551931587958323,0.1,0.03544447471002593,8800.278024562704,-473.86454682309227
9,0.5,0.1,0.06221810653660077,0.1,0.04058061504857939,9042.552651623364,-465.0807036824167
10,0.5,0.1,0.06340064354352522,0.1,0.03649461074130467,8861.372880411265,-486.4423523528335
11,0.5,0.1,0.06314246808503861,0.1,0.041955710212039726,9094.745782555918,-485.2659950371161
12,0.5,0.1,0.061192809636304975,0.1,0.04018204800875345,8981.950132989496,-455.80231193679697
13,0.5,0.1,0.06848327412405873,0.1,0.045058398754351144,9038.530316414844,-462.51340343542086
14,0.5,0.1,0.06180403176831829,0.1,0.04066404658116368,9049.275610294451,-465.32652192152887
15,0.5,0.1,0.06100162024793937,0.1,0.035289606581630446,8850.916773705378,-467.62786342098764
16,0.5,0.1,0.06928123857004988,0.1,0.0447930792891062,9004.588971263896,-460.9436023790853
17,0.5,0.1,0.07814296073761168,0.1,0.04949942094276824,8907.104624915217,-475.1313757968326
18,0.5,0.1,0.07684590399671945,0.1,0.04859458195329322,8924.222910634848,-490.1804998016431
19,0.5,0.1,0.06810342000875318,0.1,0.044845577429864454,9028.48973077628,-459.8706125479782
20,0.5,0.1,0.07932117780649242,0.1,0.05044292742491787,8891.661079677757,-488.84588202066845
1,0.5,0.1,0.16192529247548745,0.2,0.14765448660775898,7769.011512358977,-553.1541493579344
2,0.5,0.1,0.18606476649675296,0.2,0.13271113026871587,7494.382353769718,-521.7670861497128
3,0.5,0.1,0.20098098776496118,0.2,0.1708631603393086,7413.847621275898,-539.066689322022
4,0.5,0.1,0.17006106900659557,0.2,0.15782651331570322,7753.4970482862755,-535.3644753829019
5,0.5,0.1,0.16232756852963465,0.2,0.16396886530158722,7821.696105019822,-546.1947629861344
6,0.5,0.1,9.521685548369963,0.2,6.0220965646956195,3931.3071056651524,-476.70416438317466
7,0.5,0.1,0.1712541239215416,0.2,0.1547088496944341,7620.160272086996,-529.8472824922554
8,0.5,0.1,0.15963972923205674,0.2,0.1600004970640266,7901.588314070829,-525.1102046064258
9,0.5,0.1,0.2135289655570375,0.2,0.14698993667404486,7299.351320073323,-522.5057198530058
10,0.5,0.1,0.18054027998853445,0.2,0.14103429615521137,7501.921027797976,-532.7779194580182
11,0.5,0.1,0.1780736975822353,0.2,0.17467106459509016,7796.099351975511,-530.4587516582474
12,0.5,0.1,0.1628256418956864,0.2,0.16143934053763523,7867.637827601107,-544.1187049195524
13,0.5,0.1,0.1622888820508164,0.2,0.1575853186468331,7793.971705693112,-528.5029840512866
14,0.5,0.1,0.18710479872167704,0.2,0.1940186343794129,7819.255235791862,-519.7217266130317
15,0.5,0.1,0.18128319911427207,0.2,0.16799304514437924,7562.256622331691,-524.3955570063907
16,0.5,0.1,0.17014122562236314,0.2,0.15666667415539917,7763.895721203608,-531.2289858280724
17,0.5,0.1,0.14061901538860816,0.2,0.1738989738053129,8265.68512745875,-539.8208395898266
18,0.5,0.1,0.1881228890355874,0.2,0.15788288650589175,7515.457608225813,-542.00820307347
19,0.5,0.1,0.1893442863024552,0.2,0.17323935388491804,7571.686545027184,-527.9620512956776
20,0.5,0.1,0.20042737157258597,0.2,0.17497033552364716,7552.247991723252,-533.2968494894764
1,0.5,0.1,0.3804234811037804,0.3,0.4019576499408567,6355.691411330371,-474.73313723830347
2,0.5,0.1,0.38047551214282,0.3,0.41863079826411964,6354.348599343794,-478.482699980873
3,0.5,0.1,0.3415486064122832,0.3,0.41627500013864654,6615.028673678039,-490.4069330781801
4,0.5,0.1,0.36203626623152935,0.3,0.43866506436755337,6498.432139402336,-460.72725945864306
5,0.5,0.1,0.3454652487004781,0.3,0.3612646154175609,6475.118772160688,-482.5094630086719
6,0.5,0.1,0.34440108124161345,0.3,0.39643543189195785,6607.976030549304,-480.77506168139973
7,0.5,0.1,0.43020112599921984,0.3,0.3034011813122203,6167.788545576288,-467.0173979837783
8,0.5,0.1,0.3387604172608747,0.3,0.35115065151058494,6506.975590154066,-465.4547704956953
9,0.5,0.1,0.32155000078899787,0.3,0.36234564147432974,6585.219417820811,-476.48600873784403
10,0.5,0.1,0.41703345528349955,0.3,0.4529005613610333,6237.805600626517,-483.87861000943656
11,0.5,0.1,0.39290997998154853,0.3,0.37196194760654866,6338.025054378285,-478.65672063567376
12,0.5,0.1,0.3296143147491759,0.3,0.35223426599497254,6569.461403498458,-471.27320677690886
13,0.5,0.1,0.3227165213295424,0.3,0.35465361946098545,6600.424939273877,-483.9464353296024
14,0.5,0.1,0.4041566470116833,0.3,0.3731903796252589,6277.255561759122,-476.51457629181243
15,0.5,0.1,0.3168144078161758,0.3,0.3576661823988033,6701.137700241875,-484.7976060775077
16,0.5,0.1,0.30748638689582397,0.3,0.35766291196067296,6659.029569309083,-497.4178799946926
17,0.5,0.1,0.26908136897074847,0.3,0.37204223062718955,6873.791768693329,-497.0188769657052
18,0.5,0.1,0.32695106361046244,0.3,0.37823020085366515,6543.426257210071,-452.479009974327
19,0.5,0.1,0.3413694071892719,0.3,0.3803389586604052,6520.046993206776,-487.45070146234093
20,0.5,0.1,0.3372523049283532,0.3,0.39907187402821737,6566.462153365982,-485.13262758727524
1,0.5,0.25,0.015490177782894791,0.1,0.003287438365418088,9148.207590528296,-381.2255090871705
2,0.5,0.25,0.04648487319462714,0.1,0.009256359434589714,9273.303149515601,-351.078894783353
3,0.5,0.25,0.05635075071995298,0.1,0.011205857224670369,9138.7032997065,-368.2780032509834
4,0.5,0.25,0.023405514629992248,0.1,0.004164428082598377,8941.957145435616,-373.6670885194717
5,0.5,0.25,0.07888737364164083,0.1,0.015932299748651756,9171.39849200141,-382.87792027346836
6,0.5,0.25,0.07807496658418882,0.1,0.01783311746636529,9341.612302550058,-380.92647781362257
7,0.5,0.25,0.06855904251134542,0.1,0.014473746826448404,9334.034713249079,-371.94921449384515
8,0.5,0.25,0.07835501213879778,0.1,0.017516675926959296,9277.345174447843,-373.9868025783128
9,0.5,0.25,0.05479321822261476,0.1,0.011722387297493232,9250.62339517284,-370.54641491544635
10,0.5,0.25,0.05970468593919499,0.1,0.012779352189038204,9241.477390698336,-366.6874328420728
11,0.5,0.25,0.0440292409607206,0.1,0.010869758532173849,9488.994913749899,-388.53465974564574
12,0.5,0.25,0.05438666606957115,0.1,0.011560001991924864,9279.76771038009,-368.4918425387972
13,0.5,0.25,0.06548699051705148,0.1,0.013709450684585756,9274.83032978736,-371.75623145449515
14,0.5,0.25,0.06513472266501347,0.1,0.014273344699686195,9304.996495013915,-360.41293018878025
15,0.5,0.25,0.007630355400420178,0.1,0.00178798276682308,9140.535945163823,-384.75437283448616
16,0.5,0.25,0.03656185807546707,0.1,0.0072360795726516365,9225.02665631828,-371.26912987039293
17,0.5,0.25,0.0864316058475097,0.1,0.01744992815392204,9213.879610376234,-375.61099331363107
18,0.5,0.25,0.04592347890504246,0.1,0.00987588804618998,9304.915606661107,-387.4527104162977
19,0.5,0.25,0.045355765813178565,0.1,0.010574417785084288,9446.128946579356,-373.0344960749111
20,0.5,0.25,0.06005613517424982,0.1,0.01068456141978886,9145.458236022723,-376.1314751977218
1,0.5,0.25,0.009406976266480509,0.2,0.0020365259434339204,8495.734453103993,-495.43990287124666
2,0.5,0.25,0.1721027547996908,0.2,0.028992336908068968,8352.313354677544,-512.9900950038301
3,0.5,0.25,0.1441102635842604,0.2,0.031656510905290446,8635.695176098716,-478.5518578782952
4,0.5,0.25,0.06256850720166067,0.2,0.006727186005747125,8079.374440488957,-491.16372888947626
5,0.5,0.25,0.06809434727510033,0.2,0.00823294128275306,8160.516284310549,-508.9175575360149
6,0.5,0.25,0.052452762818979856,0.2,0.00588709204773861,8126.341916639767,-514.8522884190585
7,0.5,0.25,0.009656221591136148,0.2,0.0013781792360668017,8072.489281370253,-500.8053071112855
8,0.5,0.25,0.009495029811108936,0.2,0.00152479676909814,8257.713699906237,-512.6088340541029
9,0.5,0.25,0.1416628134460755,0.2,0.022156890101726015,8373.777210071616,-503.6385617259717
10,0.5,0.25,0.16565046776680392,0.2,0.03481796318868549,8641.68464042057,-498.63871859658343
11,0.5,0.25,0.07970992085978397,0.2,0.01157935922258473,8423.981687656167,-497.9473464012159
12,0.5,0.25,0.061519458367850464,0.2,0.007352669681740162,8133.129600199861,-502.2161167069819
13,0.5,0.25,0.009399197699031457,0.2,0.0013431506336050469,8018.917788802099,-480.8994188266854
14,0.5,0.25,0.14356750785044134,0.2,0.026796459216485904,8530.9798977314,-488.956404638667
15,0.5,0.25,0.18805162954840404,0.2,0.048452653013880645,8577.892765404245,-495.8612255598622
16,0.5,0.25,0.1606487356324802,0.2,0.03556496930990337,8571.586949969413,-505.8742699179362
17,0.5,0.25,0.010304449049838071,0.2,0.0014293665742381991,8090.544431385152,-466.3127137681025
18,0.5,0.25,0.09444544890052553,0.2,0.013426687652390993,8320.270233346158,-474.70552794341984
19,0.5,0.25,0.0332398449516718,0.2,0.004467911615216026,8193.89461999787,-496.6347964700951
20,0.5,0.25,0.08567764231457121,0.2,0.010031273875997612,8191.729985834826,-483.2178655527333
1,0.5,0.25,0.05214052979752753,0.3,0.004396078984715278,7531.2821065000235,-497.94634865753255
2,0.5,0.25,0.34842377663035184,0.3,0.03290466454372849,7608.122911893656,-538.6130169454116
3,0.5,0.25,0.11208137977105613,0.3,0.01126598781017207,7769.657215322276,-495.0328432264872
4,0.5,0.25,0.12960499688584695,0.3,0.00966013613113743,7600.696346349567,-503.33393948710705
5,0.5,0.25,0.08252240782525726,0.3,0.0057883035993491925,7506.493119521956,-514.2162048456204
6,0.5,0.25,0.0177366749058865,0.3,0.0017639871963363732,7614.862505682755,-465.9919257180942
7,0.5,0.25,0.018019152198449278,0.3,0.0016572123649276605,7542.6077725631185,-486.8227640300844
8,0.5,0.25,0.09397432863353734,0.3,0.008121052113465617,7655.325367502086,-480.24037409131665
9,0.5,0.25,0.024474624246633006,0.3,0.002353540702959876,7599.9039306420445,-503.1583507051523
10,0.5,0.25,0.03368858262414531,0.3,0.002676302754806329,7530.340783291479,-482.09224777953625
11,0.5,0.25,0.09713425938894123,0.3,0.0068677274197670056,7496.897654969025,-508.6187170570039
12,0.5,0.25,0.20067196719282263,0.3,0.015643277387705257,7539.041656806619,-507.0255213100687
13,0.5,0.25,0.1877714796229671,0.3,0.015826553517104106,7643.669104728036,-490.91364031722185
14,0.5,0.25,0.09260334032453613,0.3,0.0067929948118375235,7552.159809837792,-481.1035303016198
15,0.5,0.25,0.023646522296061175,0.3,0.0019628971846067083,7575.420317870986,-502.39937256479016
16,0.5,0.25,0.07213167955928991,0.3,0.005756247817550841,7640.994235977323,-514.8130797262361
17,0.5,0.25,6.317261521014936,0.3,9.835261926478259,5839.570405797661,-478.8503988629718
18,0.5,0.25,0.08893386750613198,0.3,0.007772449901952139,7694.596462482024,-499.2165005945342
19,0.5,0.25,0.2223308786810979,0.3,0.01581506498042791,7445.848361225718,-537.171976698568
20,0.5,0.25,0.12991763727638966,0.3,0.008826929849749698,7485.469246270413,-497.36591798493146
1,0.5,0.5,0.04941706927913415,0.1,0.0059645387502708005,9670.877890318618,-338.73153820669495
2,0.5,0.5,0.015269380207094639,0.1,0.0024073488844126496,9835.686944392728,-312.3588210301332
3,0.5,0.5,0.05175629769662669,0.1,0.006267932718958257,9641.515581171445,-347.67929800585125
4,0.5,0.5,0.053827526228019125,0.1,0.006796825691118756,9795.25142101842,-347.00014374176783
5,0.5,0.5,0.015763144332919542,0.1,0.002267308975985766,9712.72568294494,-301.8342049994376
6,0.5,0.5,0.06706943644871603,0.1,0.007972907743509412,9629.221849501411,-344.4336076896848
7,0.5,0.5,0.0068302736075729,0.1,0.0011863256581415953,9800.95017456176,-328.83791067048503
8,0.5,0.5,0.09543330746209647,0.1,0.011461937746544595,9622.323778243977,-347.7901923670487
9,0.5,0.5,0.050351641940007935,0.1,0.006048034016238703,9667.611170341726,-332.17535445583303
10,0.5,0.5,0.07045380180391185,0.1,0.008270165836703466,9681.077956744972,-346.6146725020699
11,0.5,0.5,0.03736226135178971,0.1,0.005048670926728122,9720.02581560388,-308.37677115903693
12,0.5,0.5,0.04394968558301611,0.1,0.0049423993932644576,9604.258371136666,-350.095918701075
13,0.5,0.5,0.0207346855462192,0.1,0.0029335994482724125,9657.562511991478,-325.02841165189795
14,0.5,0.5,0.08503172902818867,0.1,0.009876049508235197,9615.274391583798,-341.37820450099787
15,0.5,0.5,0.05141798981453027,0.1,0.006939521840067493,9787.352026699866,-335.0187741855582
16,0.5,0.5,0.07002042998487663,0.1,0.008952537843704861,9656.744690299025,-338.44920396236023
17,0.5,0.5,0.05070455295039604,0.1,0.005356067536642173,9530.388574912664,-345.6144366924293
18,0.5,0.5,0.047375284795263796,0.1,0.004656053241959162,9449.551114084936,-354.64969433427825
19,0.5,0.5,0.01750979440403743,0.1,0.002434029488429859,9602.014893037942,-336.4010754381601
20,0.5,0.5,0.013517734358181469,0.1,0.0022453916503283786,9831.3082544396,-341.2653186459245
1,0.5,0.5,0.011625354371208232,0.2,0.0012611322604725698,9203.164528479478,-342.7471355607646
2,0.5,0.5,0.010203851686864943,0.2,0.0013929397050173637,9273.243572548838,-354.6296263375666
3,0.5,0.5,0.05286506738541996,0.2,0.00665101315417926,9389.608094032703,-386.6131741566103
4,0.5,0.5,0.10645447373414776,0.2,0.01111093915980424,9280.630772536751,-376.9732903730444
5,0.5,0.5,0.02235168171732287,0.2,0.002719391822673524,9287.889521112324,-350.9673915478504
6,0.5,0.5,0.018833904745641908,0.2,0.0024481740979428344,9411.915842431023,-381.90059147581417
7,0.5,0.5,0.05705627947915422,0.2,0.006186964233412507,9332.578123104353,-378.79532037587535
8,0.5,0.5,0.0071542086560122085,0.2,0.0010001925770614405,9169.695602923963,-350.7121446316489
9,0.5,0.5,0.0491164769288147,0.2,0.005787956699119526,9320.13855257317,-361.04401582621097
10,0.5,0.5,0.01984611951888266,0.2,0.002609033743451399,9373.915586185212,-380.610066886503
11,0.5,0.5,0.006096347033032131,0.2,0.0010370664011068614,9384.18420662322,-361.11492030771797
12,0.5,0.5,0.05339447442905857,0.2,0.007708091853537576,9562.025055265274,-379.64767112235313
13,0.5,0.5,0.10881530820254016,0.2,0.013141083798487187,9364.380067256423,-386.12351778524885
14,0.5,0.5,0.029767654988641454,0.2,0.0027591807057898393,9047.925751100865,-368.3980076519159
15,0.5,0.5,0.041063016043316726,0.2,0.005064458487728287,9362.333622112768,-374.1336814772702
16,0.5,0.5,0.04207082738335864,0.2,0.004791124275626826,9241.90311939901,-368.9054214538543
17,0.5,0.5,0.038389240092823296,0.2,0.004255452555576236,9269.107508852645,-369.0285400606575
18,0.5,0.5,0.009873122136953988,0.2,0.0012971595096345407,9236.61369008734,-367.5579793802772
19,0.5,0.5,0.07526408565370592,0.2,0.00904678259432272,9430.026378144436,-366.6702627072019
20,0.5,0.5,0.053781580844258194,0.2,0.005502725748810973,9195.004561397904,-386.66159394987994
1,0.5,0.5,0.03268350451195122,0.3,0.0031162149370506,8942.902617288155,-384.2204169249586
2,0.5,0.5,0.014438416580283777,0.3,0.0015429091562261848,8972.031668013684,-371.26977399039833
3,0.5,0.5,0.013355170792903296,0.3,0.0013815634752385273,8901.543854467765,-374.2520144795375
4,0.5,0.5,0.013169677747451283,0.3,0.001574752580410152,9073.25548756118,-386.0058995840602
5,0.5,0.5,0.018713974179550022,0.3,0.0021310245067579932,9097.069403446467,-353.9981072108458
6,0.5,0.5,0.060405194727372755,0.3,0.0045210364215254335,8900.039636144038,-377.68267266338046
7,0.5,0.5,0.10429296481124443,0.3,0.007631404705692199,8818.355048286112,-382.7569569360172
8,0.5,0.5,0.07783652271658507,0.3,0.006641564523802825,8951.37608634042,-374.5589973601918
9,0.5,0.5,0.05756058542127732,0.3,0.004492267442974872,8887.495434197632,-369.5118976657682
10,0.5,0.5,0.009922575374352522,0.3,0.001133375222193525,8991.783839287886,-364.232842422192
11,0.5,0.5,0.014055333204058659,0.3,0.00152524895993435,8945.313841771012,-355.40490102854505
12,0.5,0.5,0.010644183005383825,0.3,0.001005978508274868,8856.736692983972,-360.42477892119837
13,0.5,0.5,0.025173736137226746,0.3,0.0026441966124017106,8997.830381586959,-372.99934996977095
14,0.5,0.5,0.048603631518818614,0.3,0.004095407895722721,8887.29865825447,-359.6234882911947
15,0.5,0.5,0.01488812783281574,0.3,0.0014782681836334579,8928.33962454631,-347.18746412744815
16,0.5,0.5,0.0699050382733458,0.3,0.005749921523189296,8900.561098297441,-379.43599994909573
17,0.5,0.5,0.013311760163472615,0.3,0.001422456211492732,8950.23247826378,-371.3896586755559
18,0.5,0.5,0.007780396377224809,0.3,0.001017150570175608,9059.077886035138,-350.9897171240683
19,0.5,0.5,0.02268751097434066,0.3,0.0018576278324713307,8837.974004486961,-380.81597583728444
20,0.5,0.5,0.023523657991118486,0.3,0.0025236807667391972,9062.747208751736,-361.3463927428461
