Sim,F_true,Nu2_true,Nu2_est,T_true,T_est,M21_true,M21_est,Theta,Loglik
19,0.4,0.1,0.09183300644325605,0.1,0.09220867111460082,0.5,0.40185697788703534,10018.097079281111,-5471.900222848912
20,0.4,0.1,0.096553043779672,0.1,0.0949693878534153,0.5,0.4533540048535431,9923.959252890663,-5504.219857100538
1,0.4,0.1,0.0950579549017191,0.1,0.09195436672844269,1.0,0.7217564265328078,9991.497473911648,-5581.406079835499
2,0.4,0.1,0.09571208324952246,0.1,0.09379163409514324,1.0,0.9012184530809055,9904.065724964434,-5600.257309829263
3,0.4,0.1,0.09429636682898396,0.1,0.09245025313975229,1.0,0.8340202241242024,10085.617643388812,-5584.165302628206
4,0.4,0.1,0.09393260566428079,0.1,0.09249558552751946,1.0,0.8574672747389774,10106.078484690202,-5560.246673430549
5,0.4,0.1,0.09490492381221302,0.1,0.09187101461338457,1.0,0.8596065309666803,9936.396049421874,-5601.298662769269
6,0.4,0.1,0.09480886304552312,0.1,0.09311322988303515,1.0,0.9312712119490905,10037.625331621857,-5598.99836704602
7,0.4,0.1,0.09635734255070512,0.1,0.09611101255271128,1.0,0.8957300722829765,9929.192619511923,-5602.52285890977
8,0.4,0.1,0.09264966815235108,0.1,0.08763336450692348,1.0,0.9314736211552771,10050.344826488128,-5595.209128592931
9,0.4,0.1,0.09883920157667041,0.1,0.09364878859280913,1.0,0.715992134539625,9997.586612000432,-5580.918113697213
10,0.4,0.1,0.0975027724602682,0.1,0.0974933753841217,1.0,0.913992025159636,9975.384151371196,-5591.115133389353
11,0.4,0.1,0.09654754589887454,0.1,0.09320613103813685,1.0,0.7710907175191779,10010.384949067684,-5615.292840432434
12,0.4,0.1,0.09658588715032632,0.1,0.09560558837970273,1.0,0.8510080419853103,9980.001509909982,-5577.799731273792
13,0.4,0.1,0.09239950311588063,0.1,0.0898275421909022,1.0,0.8011837319492136,10046.500202730673,-5591.8249753975815
14,0.4,0.1,0.0866211430948194,0.1,0.08423713623788176,1.0,0.8206191722082002,10029.164537746221,-5596.1686486965245
15,0.4,0.1,0.09565812930481159,0.1,0.09286933610898473,1.0,0.8261949838927566,10044.620393231758,-5579.7274768040625
16,0.4,0.1,0.09299121217975957,0.1,0.09378049921096139,1.0,0.9798649192906942,10015.432563585262,-5549.196500469231
17,0.4,0.1,0.09272421713129164,0.1,0.08969244183811144,1.0,0.9184224602231913,10089.609261514588,-5593.859998483001
18,0.4,0.1,0.094579077458607,0.1,0.09201073589699318,1.0,0.8573046587959379,9958.215086653723,-5579.850830819236
19,0.4,0.1,0.10708797933483956,0.1,0.10948672772433209,1.0,0.8290404653582447,9850.86616297503,-5626.71045263956
20,0.4,0.1,0.09340061642250828,0.1,0.08812967905218268,1.0,0.7861330304937327,10018.17719153996,-5562.645213484389
1,0.4,0.1,0.0908608806740961,0.1,0.0876103113829169,1.5,1.322452614796163,10058.576000314562,-5672.129161976584
2,0.4,0.1,0.09587916938304447,0.1,0.09153866503044258,1.5,1.2473199897231297,10016.565837962942,-5660.331248034523
3,0.4,0.1,0.09434231570461589,0.1,0.09359337633122354,1.5,1.4789604308034212,9942.919019138017,-5683.807012181207
4,0.4,0.1,0.09240397036898396,0.1,0.08998396200911887,1.5,1.3118332518612579,10042.460851399259,-5673.726384801865
5,0.4,0.1,0.10944306715099594,0.1,0.10764149606369952,1.5,1.153010594026363,9828.171262803247,-5682.483465234282
6,0.4,0.1,0.09192128602836594,0.1,0.09105563600233002,1.5,1.3211141396174113,9952.178992012512,-5690.329915717824
7,0.4,0.1,0.09443816762465342,0.1,0.09255705191144281,1.5,1.3553108054175664,10075.732352973106,-5646.128764317169
8,0.4,0.1,0.09257763751108064,0.1,0.09328668850995381,1.5,1.6354019827684871,9969.358785987879,-5669.6332353521375
9,0.4,0.1,0.09774495170984718,0.1,0.09940052120708248,1.5,1.3728274510595042,9953.84413877334,-5673.6810464984
10,0.4,0.1,0.09449060167837392,0.1,0.09242937900119993,1.5,1.2105812911928748,9967.925414430776,-5679.474832910802
11,0.4,0.1,0.09144507063375092,0.1,0.0829942231656219,1.5,1.1501954460162283,10014.76442719134,-5651.282286380399
12,0.4,0.1,0.09736190710252587,0.1,0.09306477636259174,1.5,1.2462022604172722,9967.900655670966,-5668.034851084107
13,0.4,0.1,0.09836003507170664,0.1,0.09504389600254723,1.5,1.3062041082719575,9962.172728390495,-5670.861279886203
14,0.4,0.1,0.0950922696961793,0.1,0.1116773201374634,1.5,1.9142729464690056,9908.883339171301,-5678.527629433691
15,0.4,0.1,0.09062887040002421,0.1,0.08704220912319231,1.5,1.229488405097398,10069.357411174244,-5685.368569788827
16,0.4,0.1,0.09821013769617834,0.1,0.09938502300310338,1.5,1.3239694708904803,9933.915478741159,-5679.524528459528
17,0.4,0.1,0.08841690826135205,0.1,0.09257312884190926,1.5,1.729697443227098,10036.155907272632,-5651.507401598338
18,0.4,0.1,0.09961555607165327,0.1,0.09633406312555477,1.5,1.273976221866226,9927.303788720605,-5689.120012849884
19,0.4,0.1,0.09445806002963579,0.1,0.09222048003413465,1.5,1.4864625484583482,9975.899448159904,-5654.75823819033
20,0.4,0.1,0.09844794495691454,0.1,0.09494414410921415,1.5,1.280084279777067,9982.329092721,-5664.400976885357
1,0.4,0.1,0.09583230727258281,0.2,0.18565879458377482,0.5,0.40704116462003137,9970.583044679342,-4694.136967885648
2,0.4,0.1,0.0979575022828783,0.2,0.19717746763699784,0.5,0.42856874512817833,9960.602343631717,-4646.204512578968
3,0.4,0.1,0.09947697555351195,0.2,0.1946024744077919,0.5,0.4312473332998721,9924.707657057512,-4710.222918796733
4,0.4,0.1,0.09727116706297394,0.2,0.17820607155859516,0.5,0.3141335350126026,10096.519573554096,-4680.0573107207365
5,0.4,0.1,0.09597117909935703,0.2,0.1907586893906096,0.5,0.42430475034070225,9961.322318898892,-4660.720540499975
6,0.4,0.1,0.09720126428750801,0.2,0.19386903971020195,0.5,0.44365240724206895,10029.073360483595,-4654.725178906608
7,0.4,0.1,0.09604211918713673,0.2,0.19201209536778088,0.5,0.4568812695982578,9906.950122459222,-4668.068313235493
8,0.4,0.1,0.09257809016140534,0.2,0.1892212338969823,0.5,0.5212709967834499,9972.593526244797,-4695.302875711073
9,0.4,0.1,0.10086831648295452,0.2,0.19522358898028908,0.5,0.4497816416951702,9895.568550369466,-4676.270494539588
10,0.4,0.1,0.09574506050747897,0.2,0.19782402759993037,0.5,0.5463542536446865,9986.375317740334,-4688.465760476229
11,0.4,0.1,0.09784866598422419,0.2,0.19181999775005867,0.5,0.4625004390888216,9936.98696923758,-4670.201434093676
12,0.4,0.1,0.0936708330426112,0.2,0.18904749324813186,0.5,0.44268430728487546,10025.367609616918,-4708.181791814457
13,0.4,0.1,0.0905226047146621,0.2,0.17955571000010237,0.5,0.42763691819781363,10054.432816625009,-4650.767951982874
14,0.4,0.1,0.10392844961661105,0.2,0.2031902341741982,0.5,0.39374749645837465,9966.464924024745,-4681.854013253593
15,0.4,0.1,0.0966283268319049,0.2,0.19015723935075152,0.5,0.43204129941931557,9932.366628148595,-4677.7131519355635
16,0.4,0.1,0.09451340298623898,0.2,0.1879605776050036,0.5,0.46513153462875717,9948.728451899751,-4666.892676208607
17,0.4,0.1,0.09403124060246876,0.2,0.1917682647529949,0.5,0.4594995878956556,10001.423607491977,-4693.435927350715
18,0.4,0.1,0.0933719441416692,0.2,0.17929970655756625,0.5,0.428246277894088,9890.301387295925,-4673.732500487637
19,0.4,0.1,0.0918251249599442,0.2,0.18550733503985142,0.5,0.46859702578397794,10069.492188663899,-4684.7514483039695
20,0.4,0.1,0.0903499965984793,0.2,0.1822667550198018,0.5,0.42087268437367037,10065.356089835428,-4681.377527675682
1,0.4,0.1,0.09696709941844876,0.2,0.1872959192624952,1.0,0.8590732571050379,9965.95901450979,-5065.092233171386
2,0.4,0.1,0.10175939863273724,0.2,0.2026720440235896,1.0,0.8872952785756179,9852.920166191494,-5014.476001906922
3,0.4,0.1,0.09218782853364331,0.2,0.19948064735655374,1.0,1.0112451479636455,10023.888747664681,-5048.419855882852
4,0.4,0.1,0.09415527246881385,0.2,0.20243860465350766,1.0,0.9913830063467721,10003.604824681956,-5052.130776481889
5,0.4,0.1,0.09042832973348455,0.2,0.16623737467401864,1.0,0.9553134797539016,9988.84398248269,-5061.920436658103
6,0.4,0.1,0.09699845820494163,0.2,0.1855339988309416,1.0,0.9070248808164673,9978.032493729706,-5034.155347900887
7,0.4,0.1,0.09150273956567624,0.2,0.17843339762342886,1.0,0.950724571449746,9955.39598977067,-5028.626541803852
8,0.4,0.1,0.10122088954641612,0.2,0.20526033118074122,1.0,0.9558022373253896,9966.899398566471,-5024.892156529188
9,0.4,0.1,0.09679030583835169,0.2,0.18992173470056337,1.0,0.8885452012208502,10022.163217755538,-5031.315793105636
10,0.4,0.1,0.09639323846693179,0.2,0.19052081814328867,1.0,0.9065910906638684,9922.581616587977,-5013.90360559413
11,0.4,0.1,0.09084051172309329,0.2,0.17881370293693744,1.0,0.9588934411982728,10017.237093060427,-5055.925909648861
12,0.4,0.1,0.09633911148412744,0.2,0.1893487967255154,1.0,0.9543478133024471,10063.052249811335,-5009.86105234696
13,0.4,0.1,0.09332081057381586,0.2,0.18718224307320222,1.0,0.8721517917929248,10024.925057954311,-5052.70838381986
14,0.4,0.1,0.09387710064665492,0.2,0.18685735034165893,1.0,0.9175236180810077,9999.519024895815,-4990.9626122007
15,0.4,0.1,0.09501925674116715,0.2,0.19526423859531383,1.0,1.0287658660602998,10035.786273289834,-5013.115920846218
16,0.4,0.1,0.09775515297331284,0.2,0.19096183091544564,1.0,0.8564864014289603,9993.890402197185,-5033.55261129096
17,0.4,0.1,0.09563664878423168,0.2,0.2111957566538452,1.0,1.0350523110557328,9971.053391021567,-5049.778181325859
18,0.4,0.1,0.10092606567860636,0.2,0.18567459758231683,1.0,0.8243051720458419,9974.555066896115,-5038.942739691935
19,0.4,0.1,0.10242017380701457,0.2,0.18477565950073171,1.0,0.8565263703419923,9949.896656451032,-5039.346622775898
20,0.4,0.1,0.0979454344925138,0.2,0.20251864968837577,1.0,0.9184569940543934,9942.462095802399,-5062.9563294039335
1,0.4,0.1,0.09735478936257953,0.2,0.18939616956696986,1.5,1.3794071085902764,10004.87958169316,-5262.248156244986
2,0.4,0.1,0.0969281367151898,0.2,0.19065942144608816,1.5,1.382715597881409,10040.09080239576,-5289.476762325961
3,0.4,0.1,0.09840491486556466,0.2,0.18538373748616713,1.5,1.3413563058839535,9920.802762933048,-5281.339345652852
4,0.4,0.1,0.09498367822634475,0.2,0.17912042697205963,1.5,1.354401983030097,9926.817128196973,-5302.595713811119
5,0.4,0.1,0.09764138257649216,0.2,0.18165995628217574,1.5,1.268885509363192,9986.766006404863,-5291.508859483326
6,0.4,0.1,0.09473095690664263,0.2,0.19033549561355892,1.5,1.4163328642774715,9956.644160772232,-5282.787527377285
7,0.4,0.1,0.09882183654997793,0.2,0.18221555065372932,1.5,1.32093356812565,9912.028694754152,-5281.972029912958
8,0.4,0.1,0.09370143934551103,0.2,0.18811815902687354,1.5,1.5683099456505396,10020.140234099366,-5285.910504669695
9,0.4,0.1,0.10056699497724297,0.2,0.1739959261514137,1.5,1.3101670382532253,10016.512904018964,-5310.341266087789
10,0.4,0.1,0.09666122365618554,0.2,0.18609677041590367,1.5,1.338960217080989,10055.08819088719,-5302.067980873859
11,0.4,0.1,0.09413950294841442,0.2,0.19660745989442316,1.5,1.5931588521003448,9984.568805157583,-5275.223384347899
12,0.4,0.1,0.10249071398738238,0.2,0.18963025739131506,1.5,1.1994674387279682,9949.532445501438,-5300.145011035154
13,0.4,0.1,0.09774205808033443,0.2,0.18073969400894216,1.5,1.3201483648498016,9977.394987517033,-5303.549453621581
14,0.4,0.1,0.09636257805144963,0.2,0.17874489218727954,1.5,1.3151574584561652,9929.64472947683,-5276.96482161374
15,0.4,0.1,0.09672450446371719,0.2,0.1970414213824199,1.5,1.4986682094340718,9943.481077728895,-5270.755522096617
16,0.4,0.1,0.09234872391044927,0.2,0.1790943185536418,1.5,1.4885584528893536,10074.958496130339,-5298.241179134679
17,0.4,0.1,0.09695327575002124,0.2,0.18266485233633456,1.5,1.3313738392846413,9875.888087779167,-5245.646445055252
18,0.4,0.1,0.09675150993312276,0.2,0.21236580123731505,1.5,1.5849799032038405,9874.126402309123,-5286.465259127129
19,0.4,0.1,0.09765247484614777,0.2,0.19210909799358158,1.5,1.458029388903372,9996.844845959755,-5293.717327899623
20,0.4,0.1,0.0956695995834983,0.2,0.18535826520668364,1.5,1.3242543868028775,9969.178602532163,-5293.170257215781
1,0.4,0.1,0.09434244816380297,0.3,0.27395507498421734,0.5,0.4384280606027793,10048.584439032918,-4124.62998498349
2,0.4,0.1,0.09886499669915001,0.3,0.26788944102108025,0.5,0.37426646558500537,10019.19663174448,-4178.075998854931
3,0.4,0.1,0.09792697059713376,0.3,0.2969694445781376,0.5,0.4696266574611479,9965.750764598071,-4157.705398057298
4,0.4,0.1,0.09304871429161705,0.3,0.2950106670793411,0.5,0.4863198397012567,9981.78314291285,-4149.008453626322
5,0.4,0.1,0.0961023026162552,0.3,0.30573174131872394,0.5,0.48925035057261607,9961.401646289538,-4158.715159061535
6,0.4,0.1,0.09649754763566608,0.3,0.28485294495988706,0.5,0.4371726143521479,9989.990970569237,-4134.748522347059
7,0.4,0.1,0.09556347772129506,0.3,0.2918253267083513,0.5,0.5231285086813798,9941.9311483736,-4168.262445667502
8,0.4,0.1,0.09271686282505637,0.3,0.284528005504667,0.5,0.46812912475911866,9999.357302468254,-4166.516113482474
9,0.4,0.1,0.09606083552581571,0.3,0.28748213974656334,0.5,0.44259925245156784,9962.134615203437,-4168.692207181268
10,0.4,0.1,0.09282500603805091,0.3,0.2845039470301895,0.5,0.5248300520324126,9994.34213393067,-4180.105159346876
11,0.4,0.1,0.09694425094587161,0.3,0.2892977544367618,0.5,0.4657449221447189,10005.097562747223,-4175.696190295002
12,0.4,0.1,0.09310468880245808,0.3,0.2904502721852324,0.5,0.514222280060657,10047.105713440458,-4135.4385155298005
13,0.4,0.1,0.09727775750367393,0.3,0.2980703386114391,0.5,0.4549303760838809,9935.44800005446,-4127.685604502822
14,0.4,0.1,0.09430599609503189,0.3,0.3020148464662823,0.5,0.5302358674843387,10047.935166012656,-4153.112234371731
15,0.4,0.1,0.0945168167036868,0.3,0.30242912557751245,0.5,0.5652347015477831,10020.43347226329,-4187.855828701999
16,0.4,0.1,0.09338980050796833,0.3,0.2943230020455188,0.5,0.49172548379870096,10081.47533513116,-4172.985988586013
17,0.4,0.1,0.09324064715820335,0.3,0.28804786854219444,0.5,0.49264205605178457,9984.911046873647,-4184.307409038198
18,0.4,0.1,0.0945570088056041,0.3,0.2871075591974227,0.5,0.4358231076766866,10014.026469413597,-4148.383205229826
19,0.4,0.1,0.10012103009601742,0.3,0.30429769772135185,0.5,0.452072288565203,9948.880191255423,-4133.772067979674
20,0.4,0.1,0.0989069037187697,0.3,0.29688666855040335,0.5,0.48419172622408607,10014.057065402198,-4177.436160638708
1,0.4,0.1,0.0960637985543955,0.3,0.27972962399471946,1.0,0.9272848868017289,10013.240877749295,-4766.574190826853
2,0.4,0.1,0.09686242645517981,0.3,0.27549844500331583,1.0,0.9521267288610988,9972.307064781002,-4784.10924162365
3,0.4,0.1,0.09733432957786256,0.3,0.2846557876740432,1.0,0.9377568408531599,9929.17780212993,-4778.791461143543
4,0.4,0.1,0.09889056379673884,0.3,0.28326442450269534,1.0,0.9300129410250817,10033.421867335535,-4776.863122809489
5,0.4,0.1,0.09317248996071772,0.3,0.2826313644528432,1.0,1.0273021253756043,10017.281523170139,-4786.002385226773
6,0.4,0.1,0.09414322532343718,0.3,0.2653756911879619,1.0,0.9064630506183975,10008.71337413208,-4776.704173895196
7,0.4,0.1,0.10242132767588345,0.3,0.272808650344948,1.0,0.8531253132241209,9930.80135385093,-4763.823377320201
8,0.4,0.1,0.09300781283802766,0.3,0.28046703505708465,1.0,0.9925390768021213,9972.34665877745,-4746.4666339039995
9,0.4,0.1,0.10367401498946867,0.3,0.28210811186633095,1.0,0.9044705242613902,9892.232551116234,-4795.2362557435645
10,0.4,0.1,0.09629878534623772,0.3,0.26903691067513186,1.0,0.8844513699675076,9975.746235896855,-4775.491697983434
11,0.4,0.1,0.09978249736964807,0.3,0.29031744771267604,1.0,0.9429631298987677,9975.98176890842,-4779.2147662293155
12,0.4,0.1,0.09489291669201691,0.3,0.2829240537861252,1.0,0.9626314959176787,10060.900739483322,-4769.183021961669
13,0.4,0.1,0.0906597045156143,0.3,0.29115050932432823,1.0,0.9936592880786658,10018.255366236252,-4766.023893633297
14,0.4,0.1,0.09494121261027252,0.3,0.28150336926543956,1.0,0.9651486217789441,10041.966415173823,-4784.64759344138
15,0.4,0.1,0.09610437779209796,0.3,0.2945954891661371,1.0,1.0027650058526105,9981.293414485946,-4784.106898709172
16,0.4,0.1,0.09577488999963162,0.3,0.2832840377244827,1.0,0.9617492214696868,9987.156702504673,-4760.713798652427
17,0.4,0.1,0.09671312714487881,0.3,0.28549240157388905,1.0,0.9133676787600398,10091.524434052784,-4761.549863736923
18,0.4,0.1,0.09646692985102127,0.3,0.2910251223169811,1.0,0.970825811670903,9965.595953563437,-4793.203502876186
19,0.4,0.1,0.09509658354347274,0.3,0.27210872828291116,1.0,0.950253751190313,10045.646721739779,-4798.185900392665
20,0.4,0.1,0.09159808175718993,0.3,0.29317484289375023,1.0,0.9464039616191869,10031.496720793866,-4757.749462675568
1,0.4,0.1,0.09015780931539967,0.3,0.30528304121881095,1.5,1.6684413987668414,10028.153230927197,-5154.630180766093
2,0.4,0.1,0.0982782171032166,0.3,0.30108989083345766,1.5,1.4449195921521505,9952.662598963509,-5139.004521221926
3,0.4,0.1,0.09350626866003517,0.3,0.2926634255801209,1.5,1.4872102738933712,9947.878486676285,-5143.809768622626
4,0.4,0.1,0.1068890259853031,0.3,0.2718023216498828,1.5,1.2670815642214477,9908.63880436105,-5144.453300891406
5,0.4,0.1,0.09526451593593716,0.3,0.29592345156798383,1.5,1.502114642025475,9985.010084970525,-5134.259748274694
6,0.4,0.1,0.10095138208500996,0.3,0.2827580143541916,1.5,1.3829779083522271,9934.480061740067,-5136.358086675393
7,0.4,0.1,0.09258941722331343,0.3,0.3137858889894314,1.5,1.5879764352911654,9944.668903322065,-5154.652837121091
8,0.4,0.1,0.09276693794216274,0.3,0.2745660436328634,1.5,1.4309254562709006,10029.164707421263,-5151.731924211403
9,0.4,0.1,0.09440759701367744,0.3,0.28874696234018493,1.5,1.5035950077278566,9997.127581555495,-5147.610921012577
10,0.4,0.1,0.09450837327241904,0.3,0.28334514398277194,1.5,1.4792043184627754,9948.74089744128,-5160.157106060809
11,0.4,0.1,0.09739554506692144,0.3,0.31637470855186695,1.5,1.4664789158985287,9962.259865267046,-5165.245951651383
12,0.4,0.1,0.09705039164433961,0.3,0.28574185526398965,1.5,1.432105143021702,10007.307967911911,-5135.535445284603
13,0.4,0.1,0.09531809438621927,0.3,0.277732164564717,1.5,1.4355930692440946,10019.269859754957,-5156.047613819648
14,0.4,0.1,0.0956332086806064,0.3,0.28525952940121724,1.5,1.4262045439247966,10020.392145358348,-5080.332590686847
15,0.4,0.1,0.09964784149230516,0.3,0.29084700763489724,1.5,1.4279951140448113,9870.85053857604,-5160.541851995868
16,0.4,0.1,0.09696769708668274,0.3,0.24755245676913093,1.5,1.365345739817064,10007.001060727309,-5148.708237345982
17,0.4,0.1,0.0957112596511528,0.3,0.271587669278735,1.5,1.4477347831527863,10001.460501854484,-5123.412744560894
18,0.4,0.1,0.09561910237580884,0.3,0.2990870166569277,1.5,1.4763413683202842,10006.77055740495,-5125.98440183427
19,0.4,0.1,0.09429263583014072,0.3,0.2812062295322041,1.5,1.439343128659595,9965.821712126406,-5133.52684398473
20,0.4,0.1,0.10138615936997877,0.3,0.3198817633841065,1.5,1.3548425828272996,9876.506330655884,-5181.439210242903
1,0.4,0.25,0.21333409099070857,0.1,0.08571510585114359,0.5,0.2092530360651468,10101.127351311827,-5936.439455954205
2,0.4,0.25,0.2309633045207836,0.1,0.08912588275200972,0.5,0.21955594537122405,10033.027501117747,-5903.112640377877
3,0.4,0.25,0.21385998982757407,0.1,0.08740048203613976,0.5,0.42127194710618737,10042.54760068636,-5928.5736392080935
4,0.4,0.25,0.22933895543657665,0.1,0.09229261648123138,0.5,0.3094228356913184,10001.818935113139,-5912.664648255952
5,0.4,0.25,0.22378834012862683,0.1,0.0901847780946142,0.5,0.27889564442123665,10039.793895260847,-5937.568253874022
6,0.4,0.25,0.22554730779801258,0.1,0.09026853577840827,0.5,0.310832718916493,10027.873259670812,-5917.1241098953315
7,0.4,0.25,0.23263006782353216,0.1,0.09315810031864806,0.5,0.30929222887934965,10054.098194554088,-5905.562935610595
8,0.4,0.25,0.22835430813141433,0.1,0.09300404025887866,0.5,0.4658088032549568,10020.987061388545,-5905.085520526767
9,0.4,0.25,0.2308371877639468,0.1,0.09458341628955055,0.5,0.3858291237463678,10016.766742533382,-5896.50719240393
10,0.4,0.25,0.21012831550885563,0.1,0.08612368108094033,0.5,0.39129826442960025,10134.274650659492,-5927.738128475021
11,0.4,0.25,0.22102488172092422,0.1,0.09301293386376625,0.5,0.557531647000359,10018.10807629234,-5926.2877444432725
12,0.4,0.25,0.2207681076147761,0.1,0.0906752539879209,0.5,0.2477494261104671,10036.30658183633,-5917.1201611023325
13,0.4,0.25,0.21866964346999107,0.1,0.08671236465034902,0.5,0.29580577688096815,10042.193264627735,-5862.295774711443
14,0.4,0.25,0.22387242183130346,0.1,0.09437499309966875,0.5,0.5126972694677278,9991.055000311871,-5913.936619530625
15,0.4,0.25,0.2516112220481185,0.1,0.1008484826488375,0.5,0.37043549757532823,9792.8404707612,-5929.968497777076
16,0.4,0.25,0.2306243139689387,0.1,0.09339246077816232,0.5,0.34354080689254374,9997.975381671593,-5921.128088724216
17,0.4,0.25,0.23344932726070838,0.1,0.09586521202019792,0.5,0.500281638791151,10009.829591352847,-5964.843111494499
18,0.4,0.25,0.23910844407976295,0.1,0.0963898854060915,0.5,0.33009104939246325,10028.768006570463,-5931.737238005496
19,0.4,0.25,0.2513439635502197,0.1,0.10170353491530497,0.5,0.3825476194653062,9847.933864604389,-5877.767019140547
20,0.4,0.25,0.21531508508474537,0.1,0.09104997199599027,0.5,0.4030903494097378,10034.197265005098,-5946.922657926423
1,0.4,0.25,0.22915093124963457,0.1,0.09348497179658406,1.0,0.8562196434330271,9981.740945732658,-5936.46286521978
2,0.4,0.25,0.2234164422584327,0.1,0.09088641148900756,1.0,0.9337678537673599,10097.368803304978,-5918.516410223841
3,0.4,0.25,0.22836873390757265,0.1,0.08853295863167449,1.0,0.6061731758902219,10031.390953752041,-5930.287371064699
4,0.4,0.25,0.22766151700183196,0.1,0.09192088264459912,1.0,0.7920462391302165,10000.16585761354,-5908.520749003202
5,0.4,0.25,0.23563397553781845,0.1,0.09478456832600644,1.0,0.861549710436517,9925.87411946797,-5950.4093057434575
6,0.4,0.25,0.23170614581597868,0.1,0.09573696762239382,1.0,0.9149646177918874,9922.72368325451,-5933.334367138294
7,0.4,0.25,0.22367769748276542,0.1,0.08858426403208784,1.0,0.7548754235039615,10059.984330095982,-5918.641498407167
8,0.4,0.25,0.23050467853236795,0.1,0.09231340696406547,1.0,0.8045395644787989,9983.950905587557,-5957.679318446151
9,0.4,0.25,0.2245383391328541,0.1,0.09312275092307763,1.0,0.8655068521349549,10042.206123943452,-5932.367865318418
10,0.4,0.25,0.22753240454656415,0.1,0.0906605125297702,1.0,0.8034831719454855,10001.620653474429,-5928.981074537328
11,0.4,0.25,0.21290107785871396,0.1,0.08972930337436318,1.0,0.873280914617322,10106.525169482273,-5942.101840077152
12,0.4,0.25,0.23176347092639077,0.1,0.09210217348457014,1.0,0.7389308136785885,9975.330353401014,-5933.359648489054
13,0.4,0.25,0.22194175398477498,0.1,0.09253710066216383,1.0,0.9017596669426127,10055.582982705746,-5943.42499507244
14,0.4,0.25,0.22129235906366734,0.1,0.09263935601730695,1.0,1.036563483113463,10021.059326736988,-5959.0044474197075
15,0.4,0.25,0.21921172044205545,0.1,0.08594910830545856,1.0,0.6714653873903188,10148.987602399899,-5938.593935427767
16,0.4,0.25,0.2305760645052238,0.1,0.09454985271929225,1.0,0.7280244625733484,9940.99504495096,-5937.1449230440885
17,0.4,0.25,0.23662050952918945,0.1,0.09497522118152228,1.0,0.8073727294316883,9888.377806923329,-5925.124988895057
18,0.4,0.25,0.22916790142943344,0.1,0.09065292148482107,1.0,0.7487218244800251,10018.977342911963,-5892.925005028248
19,0.4,0.25,0.24322488785802537,0.1,0.09000412643302201,1.0,0.4130369903161506,10007.263664928274,-5945.987736474655
20,0.4,0.25,0.22326993619492533,0.1,0.08900300505265128,1.0,0.8223774297584973,10024.500910026572,-5923.890156232092
1,0.4,0.25,0.23162030675459028,0.1,0.09614218794881439,1.5,1.6785821194718145,9940.267331208563,-5913.162567920716
2,0.4,0.25,0.23476878622290456,0.1,0.09357233523352332,1.5,1.2402737837039344,9989.78595089656,-5941.704044021328
3,0.4,0.25,0.22716377482983313,0.1,0.08768751556086929,1.5,1.1347118230880375,10045.543693506579,-5927.598539084835
4,0.4,0.25,0.22069192184216666,0.1,0.09034871442322653,1.5,1.464050029778812,10005.402154181544,-5894.343168009693
