Sim,F_true,Nu2_true,Nu2_est,T_true,T_est,M21_true,M21_est,Theta,Loglik
1,0.2,0.1,0.09588723373026076,0.2,0.19006646892782678,1.0,0.968689839880066,10107.589659794712,-4980.891663029772
2,0.2,0.1,0.09537547197792662,0.2,0.19421961285262274,1.0,0.9991365422459055,10036.096825401397,-4995.008724393096
3,0.2,0.1,0.09748225017404265,0.2,0.18418092812841946,1.0,0.8853538650886197,10050.128708230875,-5030.138077383918
4,0.2,0.1,0.08782996595019114,0.2,0.1976782690543165,1.0,1.207574774093869,10070.18411668178,-4999.770648266392
5,0.2,0.1,0.09325799967913853,0.2,0.19842181611223764,1.0,1.1160793973589862,10050.070737891121,-5004.880870474875
6,0.2,0.1,0.09756731044295368,0.2,0.1788595302729189,1.0,0.9130274987371994,10009.70668848629,-4992.1232608867585
7,0.2,0.1,0.09601961927893406,0.2,0.19445292277142587,1.0,0.9776472157977136,10059.908173625789,-5001.780309926182
8,0.2,0.1,0.0987865474715584,0.2,0.20406560968327925,1.0,1.0100053339747779,9972.324899146432,-4999.557111966218
9,0.2,0.1,0.0975855880069466,0.2,0.1974238372046005,1.0,1.0097932659179405,9983.54523704301,-5010.036207184838
10,0.2,0.1,0.10055644050917434,0.2,0.1865887407705313,1.0,0.916377764208325,10025.368471122425,-5011.9476949031505
11,0.2,0.1,0.096239507835248,0.2,0.20481444213063194,1.0,1.0343449223454748,9907.291659966771,-4972.696025854952
12,0.2,0.1,0.09589945370252431,0.2,0.18575354015561074,1.0,0.9445553814131254,10066.641449432931,-5033.023136682401
13,0.2,0.1,0.09512144414627867,0.2,0.18753303712509994,1.0,0.9945737926300096,10007.480189880258,-5026.326290574442
14,0.2,0.1,0.0940706200515251,0.2,0.1963461327156884,1.0,1.057108355201602,10061.822108662269,-5047.347895937963
15,0.2,0.1,0.09876571391976516,0.2,0.19950566124856656,1.0,0.9657379417428902,9992.852059665685,-5010.064687727776
16,0.2,0.1,0.0953330949641129,0.2,0.18764742312853366,1.0,1.0045374276665908,10083.57631072429,-5001.558515794113
17,0.2,0.1,0.09629480799227462,0.2,0.19339811357568149,1.0,0.9036114211611648,9972.333444690097,-4990.4604705652855
18,0.2,0.1,0.09673715513834909,0.2,0.17737135648351932,1.0,0.9074138337960992,9967.803293692878,-4992.619475472708
19,0.2,0.1,0.09697243722393041,0.2,0.19309845949609766,1.0,0.9604511994376037,9931.470277679708,-5005.905675132699
20,0.2,0.1,0.10402379398346097,0.2,0.19817967215693735,1.0,0.8967467032098994,9887.626697376889,-4997.234095948047
1,0.2,0.1,0.09435956186617062,0.2,0.19679464320309847,1.5,1.6008198621095697,9937.748744111283,-5216.565833087236
2,0.2,0.1,0.10069111803516453,0.2,0.22914405903189816,1.5,1.6360612166031065,9962.84207989637,-5263.843736957634
3,0.2,0.1,0.09675675959743617,0.2,0.18986463553800406,1.5,1.4980257518607611,9976.646632745258,-5227.6219887695115
4,0.2,0.1,0.10203510185454873,0.2,0.18584718169138928,1.5,1.2639100886985102,10013.296808373841,-5247.3008107289215
5,0.2,0.1,0.09220691626933297,0.2,0.18073517779860296,1.5,1.4768979468021664,10093.99297083447,-5242.179057251615
6,0.2,0.1,0.10056773018488166,0.2,0.19003215018062097,1.5,1.3578241892546137,10065.342819492364,-5254.34645525817
7,0.2,0.1,0.09994157643796187,0.2,0.19158436611216445,1.5,1.4018919311894162,9951.080961712452,-5232.906179347905
8,0.2,0.1,0.09807042472747071,0.2,0.19207313707163529,1.5,1.4361153377231697,10003.864812056117,-5237.281525043284
9,0.2,0.1,0.09311747292637473,0.2,0.20276093009765106,1.5,1.6442610573352106,9999.022754391093,-5250.876805312428
10,0.2,0.1,0.10003732263837015,0.2,0.19162499650155507,1.5,1.3830571856501788,9938.100598974295,-5222.175063227265
11,0.2,0.1,0.10751191677481621,0.2,0.2185227571035799,1.5,1.4086226120534886,9903.575162450683,-5240.904852909387
12,0.2,0.1,0.09840874272040667,0.2,0.2040099257469146,1.5,1.52825296048822,9957.858211873616,-5259.731664668836
13,0.2,0.1,0.09866914804323404,0.2,0.1932515229830607,1.5,1.355979612045461,10058.277675396683,-5248.527176348402
14,0.2,0.1,0.10089355254759917,0.2,0.18549333802655715,1.5,1.3780796134337698,9920.527848920152,-5247.59085555238
15,0.2,0.1,0.09940985994270798,0.2,0.20664127217135841,1.5,1.5026253447449334,9902.189004095391,-5242.222995884842
16,0.2,0.1,0.10196114543262018,0.2,0.18555989460936248,1.5,1.307823608248161,9971.346959989753,-5261.47621390113
17,0.2,0.1,0.09660877227855472,0.2,0.1886701345002615,1.5,1.4440218860424177,10051.350371940087,-5228.97235179338
18,0.2,0.1,0.0957465001638885,0.2,0.19535788536565857,1.5,1.503078752084322,10004.788649692091,-5252.255331250637
19,0.2,0.1,0.11082448518272654,0.2,0.19241806830111344,1.5,1.2498599667915025,9806.279089890753,-5224.175667123711
20,0.2,0.1,0.09388897929743732,0.2,0.19848190246477995,1.5,1.629567370092594,10024.651962137163,-5199.301446560491
1,0.2,0.1,0.09486372946221197,0.3,0.2891421459562055,0.5,0.46360069828047623,10038.41749216482,-4144.9632771551915
2,0.2,0.1,0.09933204311891564,0.3,0.3029801437190435,0.5,0.5011971318710285,9967.298339243927,-4095.5704134549533
3,0.2,0.1,0.09741345310907902,0.3,0.2953392775494473,0.5,0.4639014921581141,9982.710051688382,-4108.595001271073
4,0.2,0.1,0.09690007305487244,0.3,0.296382719936156,0.5,0.5071827048924432,9965.395556516974,-4128.602325943149
5,0.2,0.1,0.10401880960865985,0.3,0.3030434035840642,0.5,0.4494989565365405,9883.729005111367,-4121.284891436271
6,0.2,0.1,0.09530977589207751,0.3,0.29211928459163905,0.5,0.4908057740077575,9978.58073671249,-4100.484437734824
7,0.2,0.1,0.0956158994631101,0.3,0.2886136310898082,0.5,0.48041369572787274,10006.778733445788,-4144.179663723609
8,0.2,0.1,0.09512955957959371,0.3,0.30026137892431404,0.5,0.5417287757929093,10024.141482535242,-4147.3771297615185
9,0.2,0.1,0.09840715927908888,0.3,0.27444618435214074,0.5,0.4424284662711292,10034.514454222317,-4130.4060298698405
10,0.2,0.1,0.09140311279435637,0.3,0.28898792881557517,0.5,0.473012724522785,10009.982735518955,-4137.939604282876
11,0.2,0.1,0.09883759733321222,0.3,0.307579385615405,0.5,0.5126511970757393,9908.46063896662,-4094.1526204302972
12,0.2,0.1,0.099458589356537,0.3,0.2907140490232194,0.5,0.43547574705162284,9989.212826419387,-4130.15566403291
13,0.2,0.1,0.09844011825079967,0.3,0.2847407534904746,0.5,0.45063367922783915,9917.191077565652,-4121.326742606844
14,0.2,0.1,0.09957369261301487,0.3,0.30764999282507194,0.5,0.5135258952215298,10044.103431425576,-4118.496455602152
15,0.2,0.1,0.09580062611078992,0.3,0.29871170854351997,0.5,0.5880349843608964,9991.891233896,-4141.167579912108
16,0.2,0.1,0.1012904544586013,0.3,0.28766264338474656,0.5,0.44465442842510833,9972.317489084298,-4110.882962168234
17,0.2,0.1,0.09746480175931738,0.3,0.30376654848047335,0.5,0.4996038184315909,9910.320241033573,-4152.450074728826
18,0.2,0.1,0.09451699103100797,0.3,0.3201425739344781,0.5,0.5960183503824791,9947.142536669779,-4105.388915541236
19,0.2,0.1,0.0941941761682063,0.3,0.27218337669971954,0.5,0.5056828026700171,10054.193491651547,-4135.437326455411
20,0.2,0.1,0.09583486553528442,0.3,0.28953493889074605,0.5,0.5092430625133129,9965.027663183859,-4115.867456201595
1,0.2,0.1,0.096721003568416,0.3,0.2847707260803505,1.0,1.030959477022438,10014.94387150442,-4762.384404018472
2,0.2,0.1,0.09149014623573515,0.3,0.29190493218154095,1.0,1.0261378565182657,9955.05329201245,-4737.025089120069
3,0.2,0.1,0.1023773962619274,0.3,0.3199876852599181,1.0,0.9621606545441603,9978.89754788697,-4730.4694788693205
4,0.2,0.1,0.0984240146773345,0.3,0.34648185911115575,1.0,1.0333092101326489,9911.306394871406,-4713.174402052515
5,0.2,0.1,0.09985178875485862,0.3,0.2880584400958426,1.0,0.956772066126984,9934.598773271724,-4739.768084067888
6,0.2,0.1,0.10272654623227542,0.3,0.31342727538735726,1.0,0.9813010094174545,9893.607438415387,-4715.677840220234
7,0.2,0.1,0.09779120867035607,0.3,0.29582033357532717,1.0,1.056407770607655,9971.041403835696,-4729.574643180181
