Sim,F_true,Nu0_true,Nu0_est,T_true,T_est,Theta,Loglik
18,0.3,0.25,0.27214982930278675,0.2,0.1339431168270457,9211.168663931949,-290.81574289985065
19,0.3,0.25,0.24481398500856083,0.2,0.12413841217469129,9262.754799264609,-288.513711452536
20,0.3,0.25,0.2692205294291182,0.2,0.12388890270677506,9056.963055297048,-283.40059155285564
1,0.3,0.25,0.37024112129675113,0.3,0.24509413104923908,8663.192559718702,-290.24501646443696
2,0.3,0.25,0.3579528346102621,0.3,0.20636185448614705,8676.283366044121,-282.2999675345493
3,0.3,0.25,0.3098607477027309,0.3,0.23473969403747647,8997.026944228475,-283.80544891551574
4,0.3,0.25,0.3400681370829617,0.3,0.23347482988753124,8648.343605979226,-280.5763923239084
5,0.3,0.25,0.3316959335017893,0.3,0.2377298082819042,8832.314802620202,-286.93639374429927
6,0.3,0.25,3.733985211097575,0.3,9.594070417672254,6403.2687263119005,-276.44219884996096
7,0.3,0.25,0.4047488593909303,0.3,0.2810811010300794,8580.841243078074,-291.7391518746298
8,0.3,0.25,0.3507767029535106,0.3,0.21770635241735595,8680.203025727238,-281.41461158230913
9,0.3,0.25,0.38937704432992115,0.3,0.19055717119893417,8421.651117711364,-293.4410049411184
10,0.3,0.25,0.29130406378369833,0.3,0.23946049094462862,9040.009607213475,-275.1737351692876
11,0.3,0.25,0.38022679306293267,0.3,0.23594241289021795,8597.331340471139,-271.4969926384873
12,0.3,0.25,0.39725249675050534,0.3,0.2341825399289781,8501.913168303856,-287.3965106853658
13,0.3,0.25,0.34957366681028923,0.3,0.23791695674079907,8762.920343416434,-273.8734603272753
14,0.3,0.25,0.38914306682885874,0.3,0.2028187310469279,8480.823005111792,-282.4505979530919
15,0.3,0.25,0.3164520233510194,0.3,0.2405539510819201,8851.427144085495,-290.25055239519145
16,0.3,0.25,0.36569644774420695,0.3,0.24135968442356162,8717.684358393908,-282.59806751644294
17,0.3,0.25,0.34112235643590433,0.3,0.24018494186158865,8859.87254422499,-296.23547595607545
18,0.3,0.25,0.3069461329014389,0.3,0.24314454607096136,9072.208263983955,-278.6934334916457
19,0.3,0.25,0.33392291024949977,0.3,0.2297950033115103,8850.617136903902,-284.41143954402855
20,0.3,0.25,0.2973488939455194,0.3,0.2460733707318807,9069.272055341298,-295.156398895195
1,0.3,0.5,0.22641714493966614,0.1,0.024607840547111303,9776.67751069586,-237.41899174448668
2,0.3,0.5,0.22452000450635345,0.1,0.025500481154141448,9863.727869268898,-233.37330416140867
3,0.3,0.5,0.21583679751510565,0.1,0.016822478280964805,9566.70032281074,-232.58345659038798
4,0.3,0.5,0.17163136312280214,0.1,0.014331387226748047,9583.206291543032,-232.85847529719763
5,0.3,0.5,0.21375434855218076,0.1,0.019078176071782162,9671.870541038641,-239.36421072385542
6,0.3,0.5,0.24138362981388586,0.1,0.024693091195286447,9740.47035260726,-238.53278724393067
7,0.3,0.5,0.1497506850322499,0.1,0.012485340996850721,9704.848147859053,-232.18256007689968
8,0.3,0.5,0.14188523255616078,0.1,0.013547886938508216,9690.58651553768,-231.87401111324914
9,0.3,0.5,0.19949508113875905,0.1,0.020098165353201053,9734.868834768386,-240.68744840787406
10,0.3,0.5,0.2525300972480431,0.1,0.02822663886897344,9805.861903018053,-242.83496679542986
11,0.3,0.5,0.1958035512700397,0.1,0.017045394213852913,9632.650122306573,-234.55921561635614
12,0.3,0.5,0.21420481187307933,0.1,0.018685947912313764,9607.012817946985,-241.034700264942
13,0.3,0.5,0.15743195642892915,0.1,0.014704112820946358,9760.963772495154,-237.53962119678204
14,0.3,0.5,0.1659914783926474,0.1,0.015930511566900764,9760.839386568041,-235.63387643947453
15,0.3,0.5,0.11033511875695282,0.1,0.008503121232210224,9579.506867166303,-238.80170184455847
16,0.3,0.5,0.17602551498825192,0.1,0.015480541436223813,9659.980890039236,-230.54704618747837
17,0.3,0.5,0.17288044717151624,0.1,0.01599729252978239,9768.991045089157,-235.80978896698923
18,0.3,0.5,0.22951031874074138,0.1,0.02352373798948028,9715.801199539897,-230.81317528315776
19,0.3,0.5,0.2536527897814224,0.1,0.024001324465958176,9737.402418424672,-230.91052847991466
20,0.3,0.5,0.20524307542023162,0.1,0.021774638956920188,9711.707880595812,-236.5864002370272
1,0.3,0.5,0.18162048740231432,0.2,0.010581478871135074,9104.216236097918,-262.2390484726751
2,0.3,0.5,0.32893602213021267,0.2,0.04314298035516608,9434.690893405355,-261.6187323861302
3,0.3,0.5,0.244487886833694,0.2,0.023595499158869614,9390.173394787507,-271.44556397700717
4,0.3,0.5,0.32886054137292525,0.2,0.04288141952357844,9506.744651838633,-259.2005287010778
5,0.3,0.5,0.3509614923069231,0.2,0.04332622761723553,9444.5938452334,-258.4828861980078
6,0.3,0.5,0.33675930478850563,0.2,0.04480394662651803,9494.386997722744,-263.6634355561715
7,0.3,0.5,0.3463554131175818,0.2,0.03215496732326772,9242.725425892373,-260.83532735157837
8,0.3,0.5,0.2792420295841963,0.2,0.029924840228515926,9406.492264522065,-259.0351609396174
9,0.3,0.5,0.28713645156739154,0.2,0.03226058460180343,9482.209828966907,-265.0630578001683
10,0.3,0.5,0.3712427163649044,0.2,0.04191290111849366,9305.679211977018,-258.43136017438496
11,0.3,0.5,0.3750114866796831,0.2,0.03945411898284426,9241.494664059192,-262.12183078678333
12,0.3,0.5,0.24289630515879776,0.2,0.02069960681241558,9366.491447197015,-260.68877139337235
13,0.3,0.5,0.26083050147689285,0.2,0.023772277335413955,9384.161482594947,-264.3311985617589
14,0.3,0.5,0.31434482337310354,0.2,0.032774227570212304,9434.370345876672,-266.26857772063454
15,0.3,0.5,0.2968590631785097,0.2,0.023898211372524802,9314.916037877809,-266.3106366841397
16,0.3,0.5,0.29076348901383536,0.2,0.02732773437937737,9367.74116568443,-263.48774352601924
17,0.3,0.5,0.3096076160679805,0.2,0.03554586932476428,9422.789229975473,-264.9729202002977
18,0.3,0.5,0.2959671708419354,0.2,0.024231209239450515,9285.88670149033,-259.7500348554196
19,0.3,0.5,0.28749159294037,0.2,0.028522970542149605,9443.709437658357,-259.3400209607695
20,0.3,0.5,0.32750961445069066,0.2,0.033425215941219576,9393.2480927615,-260.1836224644011
1,0.3,0.5,0.17205202793076077,0.3,0.009382117923500015,8898.799174732652,-280.73764726370655
2,0.3,0.5,0.03176886822257369,0.3,0.0016006869471670482,8826.456271798772,-275.21151773245424
3,0.3,0.5,0.0360850146242057,0.3,0.002021327104131548,8877.716969076262,-264.68501292213
4,0.3,0.5,0.3245473051155234,0.3,0.015497299379226698,8836.23357631046,-259.82389013446345
5,0.3,0.5,0.037746292609360146,0.3,0.001962741080193507,9000.321492757952,-284.25331808588453
6,0.3,0.5,0.319909597461948,0.3,0.014711655647980583,8891.066806877232,-276.0592607254134
7,0.3,0.5,0.29213865715688975,0.3,0.01724527881499308,8988.502608899584,-270.6404094255405
8,0.3,0.5,0.34140282659697363,0.3,0.02069070612996933,8929.367706876652,-269.7299443666425
9,0.3,0.5,0.4516221742208986,0.3,0.03165486452829742,8878.56425184905,-274.70148328449363
10,0.3,0.5,0.05117074142759431,0.3,0.0027123009134089,8935.09989394083,-272.86518211543023
11,0.3,0.5,0.4418585600497916,0.3,0.10194997863587026,9469.50927701704,-281.44009408668785
12,0.3,0.5,0.19941851736165878,0.3,0.009788287460055665,8907.4516066119,-273.79017565537424
13,0.3,0.5,0.5238753809632767,0.3,0.15125648020505653,9257.654968175488,-275.6109969374978
14,0.3,0.5,0.3197010089666829,0.3,0.021217857994963125,9058.02766503243,-276.9487920404441
15,0.3,0.5,0.4633279777995252,0.3,0.09770853782405106,9306.621158617847,-282.0616819301125
16,0.3,0.5,0.33515878239085684,0.3,0.016746202099723592,8898.74170329817,-281.21231609152164
17,0.3,0.5,0.45911489664849703,0.3,0.038571369946506694,8948.176178157499,-277.1365011243961
18,0.3,0.5,0.43483144221083064,0.3,0.09184606750946964,9464.52888178945,-269.0998910812351
19,0.3,0.5,0.4275385894898904,0.3,0.05939445306079643,9207.087848853853,-273.3768318627467
20,0.3,0.5,0.186208510518212,0.3,0.010338728469748728,9037.323372269755,-273.7483625852125
